序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
1,000017,深中华A,2026-08-26,3家机构买入，成功率37.89%,9.46,10.0,-53907839.26,86241351.6,140149190.86,226390542.46,961828274,-5.604725990827,23.537522089936,24.1085,4575007317.12,日涨幅偏离值达到7%的前5只证券,,,,
2,000428,华天酒店,2026-08-26,1家机构买入，成功率31.36%,4.75,9.9537,18650900.76,71491991.48,52841090.72,124333082.2,289648901,6.439140868689,42.925445865924,4.5498,4839898500.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
3,000997,新大陆,2026-08-26,2家机构买入，成功率41.67%,20.69,9.9947,219228792.42,365191561.24,145962768.82,511154330.06,1852710333,11.832869311255,27.58954386746,8.9738,20843920792.89,日涨幅偏离值达到7%的前5只证券,,,,
4,001258,立新能源,2026-08-26,普通席位买入，成功率46.68%,13.52,10.0081,351844983.84,488177085.0,136332101.16,624509186.16,1586435690,22.178332601683,39.365553239665,13.5398,12618508153.68,日振幅值达到15%的前5只证券,,,,
5,001258,立新能源,2026-08-26,普通席位买入，成功率46.68%,13.52,10.0081,351844983.84,488177085.0,136332101.16,624509186.16,1586435690,22.178332601683,39.365553239665,13.5398,12618508153.68,日涨幅偏离值达到7%的前5只证券,,,,
6,001268,联合精密,2026-08-26,4家机构买入，成功率2.22%,24.55,9.991,-30139981.05,95219387.4,125359368.45,220578755.85,788985825,-3.820091577691,27.9572520647,15.1833,2315988497.35,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
7,002015,协鑫能科,2026-08-26,主力做T，成功率30.06%,17.14,7.9345,191473071.11,619796387.06,428323315.95,1048119703.01,7207130035,2.656717308834,14.542816598563,13.123,27823783883.96,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
8,002094,青岛金王,2026-08-26,1家机构买入，成功率18.80%,5.65,9.9222,-25617952.56,131344832.12,156962784.68,288307616.8,743881631,-3.443821099005,38.757189959433,14.9925,3901062551.85,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
9,002172,澳洋健康,2026-08-26,2家机构买入，成功率37.73%,4.74,2.5974,-25656558.24,137847414.76,163503973.0,301351387.76,1320653622,-1.942716683058,22.818351666172,35.3257,3626767060.2,日换手率达到20%的前5只证券,,,,
10,002412,汉森制药,2026-08-26,2家机构买入，成功率44.33%,13.09,6.1638,-4480249.01999998,214957977.36,219438226.38,434396203.74,2431762700,-0.184238742538,17.863429015504,37.1061,6516791050.0,日换手率达到20%的前5只证券,,,,
11,002418,康盛股份,2026-08-26,普通席位买入，成功率25.73%,4.46,10.1235,111694125.27,202512674.65,90818549.38,293331224.03,904597428,12.347384793802,32.426714353868,10.4537,5068344000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
12,002437,誉衡药业,2026-08-26,1家机构卖出，成功率30.22%,4.14,-3.7209,-85185315.04,347014092.88,432199407.92,779213500.8,2645231075,-3.220335487704,29.457294229012,29.7753,8705079964.8,日换手率达到20%的前5只证券,,,,
13,002445,中南文化,2026-08-26,江苏资金卖出，成功率31.22%,3.6,-2.965,-93871716.18,172648409.93,266520126.11,439168536.04,1532764853,-6.124339033236,28.65204895457,16.9261,8518515202.8,日振幅值达到15%的前5只证券,,,,
14,002491,通鼎互联,2026-08-26,2家机构买入，成功率42.50%,22.48,5.0467,4532472.17999995,843805351.87,839272879.69,1683078231.56,7332403495,0.06181427663,22.953977269632,28.8357,26447018534.08,日振幅值达到15%的前5只证券,,,,
15,002491,通鼎互联,2026-08-26,2家机构买入，成功率42.50%,22.48,5.0467,4532472.17999995,843805351.87,839272879.69,1683078231.56,7332403495,0.06181427663,22.953977269632,28.8357,26447018534.08,日换手率达到20%的前5只证券,,,,
16,002581,*ST未名,2026-08-26,1家机构卖出，成功率3.33%,5.2,-7.4733,-13457242.0,15258644.0,28715886.0,43974530.0,100718121,-13.361291758014,43.660991253004,4.6636,2084114037.2,日跌幅偏离值达到7%的前5只证券,,,,
17,002667,*ST威领,2026-08-26,1家机构卖出，成功率35.85%,19.13,-7.271,-36196153.76,57778267.46,93974421.22,151752688.68,558411848,-6.481981693196,27.175764487003,11.8737,4526368430.0,日跌幅偏离值达到7%的前5只证券,,,,
18,002703,浙江世宝,2026-08-26,普通席位买入，成功率38.38%,17.46,10.0189,62146668.39,415356754.15,353210085.76,768566839.91,2429251798,2.558263760108,31.638006424149,12.5423,10232399372.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
19,002703,浙江世宝,2026-08-26,普通席位买入，成功率46.14%,17.46,10.0189,-50600455.16,256902684.6,307503139.76,564405824.36,1269404874,-3.986155733005,44.462238637978,12.5423,10232399372.04,日涨幅偏离值达到7%的前5只证券,,,,
