序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
1,000711,ST京蓝,2026-08-17,西藏自治区资金卖出，成功率8.89%,5.85,-6.25,-32448703.0,58793674.0,91242377.0,150036051.0,898133187,-3.612905465434,16.705323127092,6.306,13930531787.25,日跌幅偏离值达到7%的前5只证券,,,,
2,000802,北京文化,2026-08-17,主力做T，成功率30.01%,5.33,-9.9662,-27466556.0,18754671.0,46221227.0,64975898.0,107602040,-25.526055082227,60.385377451952,2.8213,3813849546.65,日跌幅偏离值达到7%的前5只证券,,,,
3,002081,金螳螂,2026-08-17,买一主买，成功率49.69%,5.82,10.0189,113176950.97,349534489.45,236357538.48,585892027.93,2782545561,4.067388960536,21.055972493023,18.2613,15389496378.48,日涨幅偏离值达到7%的前5只证券,,,,
4,002156,通富微电,2026-08-17,3家机构买入，成功率44.62%,69.26,10.0064,1020979966.24,1958377606.34,937397640.1,2895775246.44,9941401425,10.269980283389,29.128440977727,9.7284,105098740895.72,日涨幅偏离值达到7%的前5只证券,,,,
5,002172,澳洋健康,2026-08-17,1家机构买入，成功率34.74%,4.99,9.9119,-2009005.14,123171290.0,125180295.14,248351585.14,980026101,-0.204995064718,25.341323551137,26.8557,3818052242.7,日换手率达到20%的前5只证券,,,,
6,002235,安妮股份,2026-08-17,2家机构卖出，成功率21.44%,9.55,-8.4372,-33745447.09,85872662.31,119618109.4,205490771.71,823855486,-4.096039616589,24.942574905667,15.672,5286672784.1,日跌幅偏离值达到7%的前5只证券,,,,
7,002248,华东数控,2026-08-17,4家机构买入，成功率26.45%,11.8,0.1698,-142712251.2,101101377.0,243813628.2,344915005.2,1054798112,-13.529816708659,32.699622920827,28.9645,3628448080.0,日换手率达到20%的前5只证券,,,,
8,002329,皇氏集团,2026-08-17,5家机构买入，成功率40.37%,4.36,2.1077,28058803.18,144631273.83,116572470.65,261203744.48,912973206,3.0733435544,28.610231139686,32.7331,2840945148.64,日换手率达到20%的前5只证券,,,,
9,002353,杰瑞股份,2026-08-17,4家机构买入，成功率24.22%,166.09,10.0007,-139461765.53,803808606.03,943270371.56,1747078977.59,3390936161,-4.11278062778,51.522025029064,3.0499,114779893531.85,日涨幅偏离值达到7%的前5只证券,,,,
10,002436,兴森科技,2026-08-17,4家机构买入，成功率40.91%,38.3,9.9943,344968772.87,1108134843.96,763166071.09,1871300915.05,5719406783,6.03154813005,32.718444168233,10.1677,58136735507.3,日涨幅偏离值达到7%的前5只证券,,,,
11,002437,誉衡药业,2026-08-17,1家机构买入，成功率47.11%,4.98,9.9338,88257028.53,439889148.83,351632120.3,791521269.13,2964663734,2.976965904019,26.698517611036,29.8589,10458766177.98,日涨幅偏离值达到7%的前5只证券,,,,
12,002437,誉衡药业,2026-08-17,1家机构买入，成功率47.11%,4.98,9.9338,88257028.53,439889148.83,351632120.3,791521269.13,2964663734,2.976965904019,26.698517611036,29.8589,10458766177.98,日换手率达到20%的前5只证券,,,,
13,002581,*ST未名,2026-08-17,1家机构买入，成功率18.21%,4.83,10.0228,-3800048.8,43708285.0,47508333.8,91216618.8,245914837,-1.545270243292,37.092767525857,4.4295,1935821307.63,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
14,002628,成都路桥,2026-08-17,4家机构卖出，成功率22.12%,5.18,-6.8345,-51342497.0,59197454.0,110539951.0,169737405.0,400631781,-12.815382961343,42.367433900607,10.0518,3904605274.36,日跌幅偏离值达到7%的前5只证券,,,,
15,002739,儒意电影,2026-08-17,1家机构卖出，成功率18.51%,8.79,-8.342,-276782220.26,673608985.8,950391206.06,1624000191.86,7224255349,-3.831290657497,22.47982820935,11.4105,18300796243.92,连续三个交易日内，跌幅偏离值累计达到20%的证券,,,,
16,002739,儒意电影,2026-08-17,2家机构卖出，成功率21.56%,8.79,-8.342,-195222744.09,126254387.62,321477131.71,447731519.33,2108485917,-9.258906711967,21.234740802397,11.4105,18300796243.92,日跌幅偏离值达到7%的前5只证券,,,,
17,002907,华森制药,2026-08-17,买一主买，成功率29.26%,16.79,10.0262,71174179.0,123645296.0,52471117.0,176116413.0,477189016,14.915301193773,36.907055086113,5.6217,5638362208.31,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
18,003032,传智教育,2026-08-17,西藏自治区资金买入，成功率20.24%,12.51,2.0392,139887.75,55872095.0,55732207.25,111604302.25,946953909,0.014772392687,11.785610808435,26.9093,3558864916.08,日换手率达到20%的前5只证券,,,,
19,113709,N振26转,2026-08-17,,157.3,57.3,27419480.0,40034430.0,12614950.0,52649380.0,69463760,39.473072001861,75.794025546558,,,向不特定对象发行的可转债上市首日交易公开信息,,,,
20,123213,天源转债,2026-08-17,,301.02,20.0,10387536.26,696036355.65,685648819.39,1381685175.04,2543051042,0.408467470312,54.331790916527,,,日涨幅达到15%的前5只可转债,,,,
21,300189,神农种业,2026-08-17,3家机构买入，成功率39.43%,5.19,11.1349,118814349.38,249428408.38,130614059.0,380042467.38,1528816143,7.771657169112,24.858611620508,33.2543,4599639700.56,日换手率达到30%的前5只证券,,,,
22,300333,兆日科技,2026-08-17,2家机构买入，成功率41.73%,12.15,7.7128,-38769683.42,136660179.84,175429863.26,312090043.1,1923578843,-2.015497496299,16.224447686962,23.3048,4067577814.05,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
23,300404,博济医药,2026-08-17,5家机构买入，成功率32.30%,17.6,1.4994,-85178708.61,246318597.9,331497306.51,577815904.41,2062407439,-4.13006213027,28.016573906956,42.4346,5025074771.2,日换手率达到30%的前5只证券,,,,
24,300534,陇神戎发,2026-08-17,5家机构买入，成功率16.15%,20.23,7.037,-39228470.98,283885218.02,323113689.0,606998907.02,1829929621,-2.143714737978,33.170614872516,30.7255,6110501602.24,日换手率达到30%的前5只证券,,,,
25,300570,太辰光,2026-08-17,3家机构买入，成功率36.03%,193.8,20.0,175611097.06,711645923.52,536034826.46,1247680749.98,4508005583,3.895538588555,27.677000993191,12.703,37246964252.4,日涨幅达到15%的前5只证券,,,,
26,300679,电连技术,2026-08-17,2家机构买入，成功率26.12%,51.17,20.0047,-16605697.36,320044016.7,336649714.06,656693730.76,1774712442,-0.935683830632,37.002824526318,10.3597,18392613623.65,日涨幅达到15%的前5只证券,,,,
27,300684,中石科技,2026-08-17,普通席位买入，成功率43.13%,80.83,19.997,77990003.0,175169994.0,97179991.0,272349985.0,580073681,13.444844259362,46.950929497524,1.7756,16535811556.91,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
28,300862,蓝盾光电,2026-08-17,1家机构买入，成功率23.27%,54.77,15.8173,385178842.89,771829138.59,386650295.7,1158479434.29,5747576344,6.701587240196,20.155964270042,28.9098,8296067053.39,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
29,301127,武汉天源,2026-08-17,3家机构买入，成功率41.90%,18.14,19.9735,191715427.88,338177965.26,146462537.38,484640502.64,1426388485,13.440618029106,33.976753720078,12.4225,11871222027.62,日涨幅达到15%的前5只证券,,,,
30,301282,金禄电子,2026-08-17,1家机构买入，成功率46.91%,35.17,19.9932,212171297.79,382705202.86,170533905.07,553239107.93,1125432242,18.85242752713,49.15792237717,19.5522,6210243863.75,日涨幅达到15%的前5只证券,,,,
31,301520,万邦医药,2026-08-17,3家机构卖出，成功率31.90%,85.06,-0.8509,-74363550.32,44569251.9,118932802.22,163502054.12,1027524435,-7.237156391322,15.912230264383,37.3881,2781329561.58,日换手率达到30%的前5只证券,,,,
32,301583,托伦斯,2026-08-17,4家机构卖出，成功率24.22%,160.32,-0.9453,-49903906.27,186568075.62,236471981.89,423040057.51,1687210506,-2.95777593208,25.073341826974,34.7805,4942885719.36,日换手率达到30%的前5只证券,,,,
33,301626,苏州天脉,2026-08-17,3家机构买入，成功率41.36%,307.08,20.0,116822170.39,335406540.39,218584370.0,553990910.39,1234891879,9.460113259843,44.861491099821,8.1994,16158241905.84,日涨幅达到15%的前5只证券,,,,
34,600127,金健米业,2026-08-17,普通席位买入，成功率48.44%,6.46,10.0511,73492793.0,97501103.0,24008310.0,121509413.0,246088299,29.864399607232,49.376347227302,5.943,4145919588.28,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
35,600162,香江控股,2026-08-17,卖一主卖，成功率44.29%,4.4,-6.383,-59381693.42,122585529.08,181967222.5,304552751.58,1053677153,-5.635662997051,28.903801388583,7.2502,14381127736.8,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
36,600186,莲花控股,2026-08-17,普通席位买入，成功率47.36%,13.13,9.2346,-80024350.4499999,1009626347.14,1089650697.59,2099277044.73,6482966136,-1.234378658954,32.381428511136,28.1155,23491385760.83,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
37,600272,开开实业,2026-08-17,普通席位买入，成功率44.21%,19.03,8.125,-60919207.53,96617692.96,157536900.49,254154593.45,1173179817,-5.192657310265,21.663737286234,39.9894,3080080000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
38,600491,ST龙元,2026-08-17,西藏自治区资金买入，成功率33.43%,1.64,10.0671,-203330.0,18613715.0,18817045.0,37430760.0,216071678,-0.094103031865,17.323306944467,9.0608,2508803046.2,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
39,600721,百花医药,2026-08-17,西藏自治区资金买入，成功率35.31%,14.02,1.5206,-2110856.15000001,79805225.85,81916082.0,161721307.85,1617744114,-0.130481460679,9.996717432038,30.3967,5391357842.7,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
40,600829,人民同泰,2026-08-17,普通席位卖出，成功率46.39%,11.54,-2.4514,-37328205.5,90723428.0,128051633.5,218775061.5,721430344,-5.174193989822,30.325181539633,10.7401,6691914409.38,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
41,600936,北投科技,2026-08-17,卖一主卖，成功率23.97%,5.01,-6.5299,7033907.22,57882931.29,50849024.07,108731955.36,577550340,1.217886430471,18.826403142625,6.8534,8371841457.39,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
42,601700,风范股份,2026-08-17,普通席位买入，成功率49.43%,7.22,10.061,108786620.86,257840532.92,149053912.06,406894444.98,1289058728,8.439229221836,31.565237187549,16.3232,8221827706.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
43,601886,江河集团,2026-08-17,1家机构买入，成功率44.27%,12.75,8.5106,-12148244.94,230234369.18,242382614.12,472616983.3,1599366444,-0.759566076028,29.550262547587,4.1021,14445776265.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
44,603089,正裕工业,2026-08-17,买一主买，成功率44.55%,10.73,10.0513,7772479.72,19260266.0,11487786.28,30748052.28,68333942,11.37425925172,44.996748877739,2.6791,2575556965.64,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
45,603187,海容冷链,2026-08-17,3家机构卖出，成功率44.90%,11.49,-7.189,-98664958.9,77825518.1,176490477.0,254315995.1,362895291,-27.188272029686,70.079717595454,8.359,4393338127.59,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
46,603226,菲林格尔,2026-08-17,普通席位卖出，成功率47.21%,48.92,-8.5607,-108359069.92,54786170.0,163145239.92,217931409.92,375614555,-28.84847471366,58.019958763313,2.1392,17390657388.4,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
47,603284,林平发展,2026-08-17,2家机构买入，成功率42.88%,46.19,4.055,25138213.63,59549158.89,34410945.26,93960104.15,189321645,13.278045217703,49.629879430849,22.1136,870852403.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
48,603312,西典新能,2026-08-17,卖一主卖，成功率45.58%,31.27,-6.3212,-8046350.8,16486774.0,24533124.8,41019898.8,92910562,-8.660318726734,44.14987695371,5.8355,1592252765.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
49,603407,长裕集团,2026-08-17,普通席位买入，成功率49.05%,65.65,4.8387,47435043.44,114811269.1,67376225.66,182187494.76,512740907,9.251269557863,35.532077170508,22.488,2357622274.8,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
