序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
44,600487,亨通光电,2026-08-25,1家机构买入，成功率42.50%,64.6,6.9005,1849593215.8,2663983257.26,814390041.46,3478373298.72,16273223193.0,11.365868911548,21.374826962468,10.6023,158505548202.2,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
45,600508,上海能源,2026-08-25,普通席位买入，成功率40.93%,10.87,10.0202,-29369720.92,100361864.8,129731585.72,230093450.52,769968705.0,-3.814404498427,29.883480851342,3.863,10998322524.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
46,600613,神奇制药,2026-08-25,普通席位买入，成功率37.96%,10.27,3.7374,-29806227.12,151832103.48,181638330.6,333470434.08,1702994162.0,-1.750224856026,19.581419685454,36.0801,4949170724.31,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
47,600721,百花医药,2026-08-25,西藏自治区资金买入，成功率35.28%,14.96,5.4264,-10979472.0,96144103.0,107123575.0,203267678.0,1958696436.0,-0.560549955481,10.377701938086,34.9651,5752832619.6,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
48,600785,新华百货,2026-08-25,普通席位买入，成功率38.71%,11.78,9.9907,-18180516.62,62703140.12,80883656.74,143586796.86,783600366.0,-2.320126101115,18.323982873178,22.5993,3721111069.76,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
49,601069,西部黄金,2026-08-25,1家机构卖出，成功率40.82%,31.38,-7.9225,3928115.96000001,168720748.83,164792632.87,333513381.7,1482538328.0,0.26495881326,22.496105186698,5.259,27839973341.34,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
50,601869,长飞光纤,2026-08-25,4家机构买入，成功率40.83%,394.5,4.0376,141065912.19,855679964.6,714614052.41,1570294017.01,8066645578.0,1.748755549329,19.46650564756,5.1443,160300464873.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
51,603113,金能科技,2026-08-25,上海资金买入，成功率44.30%,5.48,10.0402,20833620.0,46023335.0,25189715.0,71213050.0,188585335.0,11.04731712039,37.76171142894,4.1936,4649728575.68,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
52,603156,养元饮品,2026-08-25,广东资金卖出，成功率27.74%,42.96,-9.9937,-53619604.95,64035460.87,117655065.82,181690526.69,947448646.0,-5.659367943199,19.176820554557,1.7417,54141524235.36,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
53,603226,菲林格尔,2026-08-25,上海资金卖出，成功率42.80%,36.14,-10.01,-6124651.88,35562102.0,41686753.88,77248855.88,154932295.0,-3.953115055838,49.85975059622,1.188,12847472567.8,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
54,603378,*ST亚士,2026-08-25,普通席位买入，成功率38.12%,6.75,8.6957,3330469.61,64319117.63,60988648.02,125307765.65,359691447.0,0.925924049009,34.837571672923,4.368,2893027333.5,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
55,603565,中谷物流,2026-08-25,4家机构卖出，成功率40.26%,12.53,-7.3225,-64212208.84,179164446.61,243376655.45,422541102.06,1025902442.0,-6.259095037811,41.187259602995,3.8114,26313790680.59,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
56,603813,原尚股份,2026-08-25,普通席位买入，成功率60.42%,28.75,0.948,-4457801.0,3488620.0,7946421.0,11435041.0,19671283.0,-22.661465446865,58.130631337061,0.6571,3019181250.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
57,603823,百合花,2026-08-25,卖一主卖，成功率42.84%,66.95,-4.3298,-12687326.5,541313827.6,554001154.1,1095314981.7,3636639479.0,-0.348875014234,30.118877277359,6.4066,27875817782.8,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
58,603912,佳力图,2026-08-25,普通席位买入，成功率42.32%,9.08,10.0606,40669581.6,64522767.6,23853186.0,88375953.6,361157863.0,11.260887763089,24.470172922692,7.6178,4924322713.2,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
59,688169,石头科技,2026-08-25,买一主买，成功率36.93%,135.0,20.0,102358590.48,568312968.06,465954377.58,1034267345.64,2557389000.0,4.002464641867,40.442316192022,7.4729,35039400930.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
60,688717,艾罗能源,2026-08-25,3家机构卖出，成功率44.28%,49.16,-16.0376,21459262.04,167012608.2,145553346.16,312565954.36,771665900.0,2.780900651435,40.505347503369,15.8549,4869190241.28,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,,,,
61,688828,国仪公司,2026-08-25,2家机构买入，成功率39.98%,102.96,6.1443,79184630.15,249341147.0,170156516.85,419497663.85,830807700.0,9.531041918605,50.49275107224,32.0508,2680978837.68,有价格涨跌幅限制的日换手率达到30%的前五只证券,,,,
62,920059,双英集团,2026-08-25,1家机构买入，成功率23.19%,15.05,0.6016,4156223.64,17578209.04,13421985.4,31000194.44,109281800.0,3.803216674689,28.367207018918,22.3162,486390806.3,当日换手率达到20%的前5只股票,,,,
63,920093,信胜科技,2026-08-25,普通席位买入，成功率78.89%,19.58,0.9799,8381651.47,21528926.92,13147275.45,34676202.37,138062900.0,6.070893389897,25.116234969713,28.0909,493416000.0,当日换手率达到20%的前5只股票,,,,
64,920176,维琪科技,2026-08-25,1家机构买入，成功率32.30%,60.78,13.6287,-17503854.61,32815886.93,50319741.54,83135628.47,200845200.0,-8.715097303794,41.392887890774,42.2848,483018660.0,当日换手率达到20%的前5只股票,,,,
65,920206,彩客科技,2026-08-25,主力做T，成功率21.11%,46.5,-1.9194,-25848854.68,23432377.59,49281232.27,72713609.86,311026600.0,-8.310818007206,23.378582365624,22.5399,1279917289.5,当日换手率达到20%的前5只股票,,,,
