# 885808.TI 养鸡
time,close,amount
2025-06-13,1228.367,4387306800.0
2025-06-16,1224.363,3176906900.0
2025-06-17,1225.458,2831471000.0
2025-06-18,1210.658,2661257200.0
2025-06-19,1193.768,2621876900.0
2025-06-20,1186.131,2190150100.0
2025-06-23,1188.926,2435203800.0
2025-06-24,1204.237,2556561100.0
2025-06-25,1208.946,2689072700.0
2025-06-26,1204.007,2693336000.0
2025-06-27,1209.394,2296615500.0
2025-06-30,1213.135,2675413800.0
2025-07-01,1214.775,2427117700.0
2025-07-02,1228.927,3800116700.0
2025-07-03,1229.944,3969053900.0
2025-07-04,1228.343,3124165100.0
2025-07-07,1228.278,2499814700.0
2025-07-08,1232.971,3121725500.0
2025-07-09,1242.817,5555521800.0
2025-07-10,1248.013,4330647000.0
2025-07-11,1253.927,4709928100.0
2025-07-14,1253.057,3615727900.0
2025-07-15,1232.046,4657417100.0
2025-07-16,1238.855,2926108100.0
2025-07-17,1239.981,2881003300.0
2025-07-18,1243.339,2827586700.0
2025-07-21,1270.172,6242161500.0
2025-07-22,1295.121,8052953000.0
2025-07-23,1282.553,7729006800.0
2025-07-24,1291.712,5501214300.0
2025-07-25,1285.717,4654210600.0
2025-07-28,1282.929,3842574400.0
2025-07-29,1268.526,4164167100.0
2025-07-30,1274.794,4242348000.0
2025-07-31,1252.942,4313304800.0
2025-08-01,1256.56,3183655300.0
2025-08-04,1265.876,2966296500.0
2025-08-05,1280.02,3563708400.0
2025-08-06,1285.166,3445130500.0
2025-08-07,1291.499,3393561600.0
2025-08-08,1301.82,4130715200.0
2025-08-11,1316.575,5023824700.0
2025-08-12,1317.328,5296293900.0
2025-08-13,1311.588,5666490700.0
2025-08-14,1285.675,5119057400.0
2025-08-15,1293.47,4008483100.0
2025-08-18,1295.699,6213753200.0
2025-08-19,1292.702,5137405200.0
2025-08-20,1298.053,4579610800.0
2025-08-21,1306.726,6838812300.0
2025-08-22,1301.217,5302081300.0
2025-08-25,1310.259,6233233900.0
2025-08-26,1347.848,10333870000.0
2025-08-27,1312.861,7915541600.0
2025-08-28,1304.466,7341416700.0
2025-08-29,1303.858,6759729400.0
2025-09-01,1307.917,6338063500.0
2025-09-02,1303.779,5807517900.0
2025-09-03,1274.95,5106979000.0
2025-09-04,1299.073,6123448300.0
2025-09-05,1305.185,4975141600.0
2025-09-08,1339.377,9604017200.0
2025-09-09,1334.059,6138761700.0
2025-09-10,1336.245,5200279100.0
2025-09-11,1365.234,11029310500.0
2025-09-12,1360.26,8286555400.0
2025-09-15,1384.793,9150158000.0
2025-09-16,1364.044,7444273500.0
2025-09-17,1348.212,4970031100.0
2025-09-18,1323.463,5885950000.0
2025-09-19,1323.4,4066703200.0
2025-09-22,1318.305,4087068100.0
2025-09-23,1307.827,4494364100.0
2025-09-24,1320.781,4128815200.0
2025-09-25,1311.38,4416690900.0
2025-09-26,1311.058,4310024500.0
2025-09-29,1309.529,4375585200.0
2025-09-30,1305.042,3699162400.0
2025-10-09,1301.813,5076919500.0
2025-10-10,1317.505,4794854000.0
2025-10-13,1310.467,5051389400.0
2025-10-14,1312.646,5359132900.0
2025-10-15,1312.436,3894947500.0
2025-10-16,1302.262,3959368200.0
2025-10-17,1286.407,3768432100.0
2025-10-20,1283.856,3445537800.0
2025-10-21,1298.878,3432141600.0
2025-10-22,1290.104,3476683100.0
2025-10-23,1297.563,3369084500.0
2025-10-24,1292.163,4128135900.0
2025-10-27,1313.709,5378393200.0
2025-10-28,1308.868,3858940400.0
2025-10-29,1307.9,3890223200.0
2025-10-30,1293.323,3758299200.0
2025-10-31,1306.74,4337237300.0
2025-11-03,1323.503,4601349500.0
2025-11-04,1327.983,5513170300.0
2025-11-05,1336.335,5029894300.0
2025-11-06,1331.405,5000520400.0
2025-11-07,1332.336,4542920700.0
2025-11-10,1358.3,6254775900.0
2025-11-11,1367.011,6341556600.0
2025-11-12,1353.599,4587296300.0
2025-11-13,1362.251,4258709000.0
2025-11-14,1364.195,4859575700.0
2025-11-17,1362.516,6092267500.0
2025-11-18,1346.991,4499038000.0
2025-11-19,1372.618,5647540300.0
2025-11-20,1349.538,6897220000.0
2025-11-21,1310.047,6264816400.0
2025-11-24,1306.16,5956459200.0
2025-11-25,1301.496,4941412200.0
2025-11-26,1297.869,5089937300.0
2025-11-27,1294.978,4183185000.0
2025-11-28,1306.578,3776222700.0
2025-12-01,1302.405,4493311200.0
2025-12-02,1302.652,4472110400.0
2025-12-03,1295.884,5834697800.0
2025-12-04,1269.831,4737727900.0
2025-12-05,1284.672,4301004700.0
2025-12-08,1291.585,5237531800.0
2025-12-09,1280.757,4894651100.0
2025-12-10,1290.92,5061055600.0
2025-12-11,1261.159,7056277100.0
2025-12-12,1263.488,6351308800.0
2025-12-15,1271.224,5610781100.0
2025-12-16,1263.162,5531251700.0
2025-12-17,1266.015,5720063800.0
2025-12-18,1259.193,4188643500.0
2025-12-19,1283.515,4979291300.0
2025-12-22,1294.176,4915658800.0
2025-12-23,1278.89,5491426600.0
2025-12-24,1273.839,4413532400.0
2025-12-25,1280.703,3700915300.0
2025-12-26,1282.245,4360882900.0
2025-12-29,1287.387,5260753000.0
2025-12-30,1286.65,4986399500.0
2025-12-31,1279.09,3894830000.0
2026-01-05,1278.602,4108770500.0
2026-01-06,1285.678,4344943200.0
2026-01-07,1277.776,4106651300.0
2026-01-08,1283.832,3380312400.0
2026-01-09,1290.132,3845246600.0
2026-01-12,1300.153,4812591000.0
2026-01-13,1281.604,5287554800.0
2026-01-14,1277.193,5517156500.0
2026-01-15,1279.37,4027422800.0
2026-01-16,1264.217,4838076800.0
2026-01-19,1285.408,4111012200.0
2026-01-20,1289.461,4442380700.0
2026-01-21,1287.538,4041110500.0
2026-01-22,1290.114,4295859400.0
2026-01-23,1297.443,4581713600.0
2026-01-26,1312.571,6635376900.0
