# 885505.TI 生态农业
time,close,amount
2025-06-13,1516.192,12807649900.0
2025-06-16,1522.687,9000370400.0
2025-06-17,1527.776,9476475700.0
2025-06-18,1508.493,9191210900.0
2025-06-19,1476.614,7937533900.0
2025-06-20,1469.364,6650503200.0
2025-06-23,1492.654,8038056800.0
2025-06-24,1511.024,8604887600.0
2025-06-25,1513.3,9052001700.0
2025-06-26,1511.85,9866572800.0
2025-06-27,1516.745,8185796800.0
2025-06-30,1530.709,7883215200.0
2025-07-01,1537.594,8601929900.0
2025-07-02,1543.427,9019925900.0
2025-07-03,1551.758,7960851200.0
2025-07-04,1545.273,10374177400.0
2025-07-07,1563.696,10656365200.0
2025-07-08,1574.473,9960830000.0
2025-07-09,1572.756,11270428100.0
2025-07-10,1578.066,11750965300.0
2025-07-11,1576.29,10241886200.0
2025-07-14,1581.531,8657724700.0
2025-07-15,1553.898,10035578200.0
2025-07-16,1561.249,7243450100.0
2025-07-17,1568.638,7964549600.0
2025-07-18,1576.282,7829780100.0
2025-07-21,1605.722,12099829700.0
2025-07-22,1624.231,13924925000.0
2025-07-23,1616.015,16623591000.0
2025-07-24,1635.473,15394556000.0
2025-07-25,1628.032,13844664000.0
2025-07-28,1635.972,12138810600.0
2025-07-29,1623.262,13971355000.0
2025-07-30,1623.872,14473690000.0
2025-07-31,1596.694,11711233000.0
2025-08-01,1601.677,8332464300.0
2025-08-04,1608.907,7692156100.0
2025-08-05,1621.701,8419350900.0
2025-08-06,1625.325,7892895400.0
2025-08-07,1628.862,9449965200.0
2025-08-08,1644.231,11602742700.0
2025-08-11,1656.717,11808760000.0
2025-08-12,1652.668,10646640400.0
2025-08-13,1655.239,11686755800.0
2025-08-14,1621.371,11813024400.0
2025-08-15,1637.903,10739838800.0
2025-08-18,1650.814,12742769900.0
2025-08-19,1652.868,11271309600.0
2025-08-20,1668.122,12502456000.0
2025-08-21,1682.659,15455771000.0
2025-08-22,1677.853,12421190800.0
2025-08-25,1691.95,15728412000.0
2025-08-26,1718.06,15572841000.0
2025-08-27,1672.812,15589609000.0
2025-08-28,1666.866,13946385000.0
2025-08-29,1666.946,16923900000.0
2025-09-01,1680.696,13698832000.0
2025-09-02,1662.5,12577764800.0
2025-09-03,1622.639,10154273000.0
2025-09-04,1624.816,10853363300.0
2025-09-05,1641.26,8231676300.0
2025-09-08,1672.271,10661270500.0
2025-09-09,1664.57,10697668700.0
2025-09-10,1672.253,8750132000.0
2025-09-11,1689.135,10304467200.0
2025-09-12,1694.017,11500261600.0
2025-09-15,1696.095,11759601000.0
2025-09-16,1696.48,12621453100.0
2025-09-17,1680.193,10095539300.0
2025-09-18,1657.532,13023161500.0
2025-09-19,1646.571,9454389100.0
2025-09-22,1629.931,8490315700.0
2025-09-23,1605.485,9039296200.0
