# 885522.TI 养老概念
time,close,amount
2025-06-13,2101.675,47650790000.0
2025-06-16,2117.67,36737987000.0
2025-06-17,2121.206,42025467000.0
2025-06-18,2093.058,37524423000.0
2025-06-19,2048.518,35901243000.0
2025-06-20,2028.468,30052675000.0
2025-06-23,2063.552,31541697000.0
2025-06-24,2105.258,41282420000.0
2025-06-25,2129.544,45437557000.0
2025-06-26,2130.051,50135448000.0
2025-06-27,2138.214,48803979000.0
2025-06-30,2163.14,44564837000.0
2025-07-01,2176.702,49248885000.0
2025-07-02,2166.628,46109666000.0
2025-07-03,2187.217,42049959000.0
2025-07-04,2174.422,47027382000.0
2025-07-07,2183.233,42447551000.0
2025-07-08,2201.372,44712800000.0
2025-07-09,2199.779,45483417000.0
2025-07-10,2215.02,42408567000.0
2025-07-11,2228.876,50524630000.0
2025-07-14,2225.022,43104211000.0
2025-07-15,2209.326,50883619000.0
2025-07-16,2216.278,46526354000.0
2025-07-17,2236.113,49521065000.0
2025-07-18,2238.171,46321560000.0
2025-07-21,2257.788,46330900000.0
2025-07-22,2253.979,50779273000.0
2025-07-23,2245.219,50209582000.0
2025-07-24,2275.94,53207673000.0
2025-07-25,2285.953,56247440000.0
2025-07-28,2294.671,54116494000.0
2025-07-29,2296.694,58169841000.0
2025-07-30,2296.431,63356538000.0
2025-07-31,2275.414,67318888000.0
2025-08-01,2285.924,62299373000.0
2025-08-04,2297.716,53547667000.0
2025-08-05,2316.28,53530880000.0
2025-08-06,2324.119,63198714000.0
2025-08-07,2332.368,67310312000.0
2025-08-08,2325.706,62284855000.0
2025-08-11,2359.961,57324917000.0
2025-08-12,2361.963,57197512000.0
2025-08-13,2372.321,63873987000.0
2025-08-14,2335.786,69037112000.0
2025-08-15,2370.339,68940717000.0
2025-08-18,2394.594,86265826000.0
2025-08-19,2414.796,88967929000.0
2025-08-20,2422.72,81834501000.0
2025-08-21,2421.207,70523851000.0
2025-08-22,2427.608,72365600000.0
2025-08-25,2449.809,102782480000.0
2025-08-26,2455.276,82085097000.0
2025-08-27,2382.926,98812760000.0
2025-08-28,2383.535,84533495000.0
2025-08-29,2368.213,71485861000.0
2025-09-01,2389.386,69005646000.0
2025-09-02,2354.349,75331884000.0
2025-09-03,2304.631,55805601000.0
2025-09-04,2306.82,62262455000.0
2025-09-05,2342.08,54836997000.0
2025-09-08,2376.129,60797615000.0
2025-09-09,2350.103,52489580000.0
2025-09-10,2361.114,44762994000.0
2025-09-11,2382.58,57725951000.0
2025-09-12,2389.454,60420127000.0
2025-09-15,2386.015,54334013000.0
2025-09-16,2430.548,63489060000.0
2025-09-17,2431.651,70023384000.0
2025-09-18,2397.42,89660373000.0
2025-09-19,2370.782,64190167000.0
2025-09-22,2358.06,55647467000.0
2025-09-23,2309.731,67355060000.0
2025-09-24,2342.38,57029198000.0
2025-09-25,2324.517,51620902000.0
2025-09-26,2300.61,44653061000.0
2025-09-29,2318.135,43201169000.0
2025-09-30,2321.259,40422128000.0
2025-10-09,2329.878,53178521000.0
2025-10-10,2330.81,48615202000.0
2025-10-13,2313.221,47021689000.0
2025-10-14,2298.35,51273673000.0
2025-10-15,2333.64,42830861000.0
2025-10-16,2317.124,42033146000.0
2025-10-17,2272.239,43920964000.0
2025-10-20,2299.427,37613479000.0
2025-10-21,2337.656,40153867000.0
