# 885956.TI 智慧政务
time,close,amount
2025-06-13,1360.503,75529077000.0
2025-06-16,1397.113,75266490000.0
2025-06-17,1392.745,76852227000.0
2025-06-18,1389.496,69598851000.0
2025-06-19,1361.707,74139937000.0
2025-06-20,1335.034,62422013000.0
2025-06-23,1375.178,71460038000.0
2025-06-24,1409.182,87787283000.0
2025-06-25,1439.321,105003462000.0
2025-06-26,1450.544,116988595000.0
2025-06-27,1449.281,105501985000.0
2025-06-30,1466.675,92438945000.0
2025-07-01,1451.516,83118423000.0
2025-07-02,1431.773,67420479000.0
2025-07-03,1438.468,61804347000.0
2025-07-04,1441.595,84101530000.0
2025-07-07,1449.939,72834341000.0
2025-07-08,1472.205,84014097000.0
2025-07-09,1471.726,88442371000.0
2025-07-10,1470.894,88678305000.0
2025-07-11,1492.64,109944362000.0
2025-07-14,1485.624,91852264000.0
2025-07-15,1493.125,104005122000.0
2025-07-16,1497.826,92497112000.0
2025-07-17,1512.589,104942447000.0
2025-07-18,1519.998,108183949000.0
2025-07-21,1520.072,85002938000.0
2025-07-22,1507.391,83699250000.0
2025-07-23,1505.58,80343628000.0
2025-07-24,1523.631,75734443000.0
2025-07-25,1543.083,99718639000.0
2025-07-28,1539.08,92151030000.0
2025-07-29,1542.065,89840168000.0
2025-07-30,1521.947,88760647000.0
2025-07-31,1526.283,102515440000.0
2025-08-01,1540.836,96979371000.0
2025-08-04,1559.961,80576291000.0
2025-08-05,1564.117,83454700000.0
2025-08-06,1590.31,100031247000.0
2025-08-07,1595.247,103202756000.0
2025-08-08,1568.33,102714459000.0
2025-08-11,1596.228,98822950000.0
2025-08-12,1596.728,106700719000.0
2025-08-13,1605.354,131207197000.0
2025-08-14,1589.752,140017710000.0
2025-08-15,1620.108,132812618000.0
2025-08-18,1661.155,172072160000.0
2025-08-19,1669.533,170106710000.0
2025-08-20,1666.324,149733970000.0
2025-08-21,1681.226,170487420000.0
2025-08-22,1712.763,185180360000.0
2025-08-25,1724.154,208835940000.0
2025-08-26,1740.063,175033230000.0
2025-08-27,1702.988,217519940000.0
2025-08-28,1719.343,188413970000.0
2025-08-29,1694.835,142521130000.0
2025-09-01,1708.791,149203330000.0
2025-09-02,1642.241,154209390000.0
2025-09-03,1597.408,115372566000.0
2025-09-04,1575.267,111155109000.0
2025-09-05,1606.872,92320253000.0
2025-09-08,1622.417,92702580000.0
2025-09-09,1596.097,86554329000.0
2025-09-10,1609.501,78904259000.0
2025-09-11,1644.829,112767995000.0
2025-09-12,1646.73,119518628000.0
2025-09-15,1636.873,98497208000.0
2025-09-16,1657.079,99090472000.0
2025-09-17,1656.762,105216228000.0
2025-09-18,1624.527,146136800000.0
2025-09-19,1610.384,100583758000.0
2025-09-22,1627.644,95971901000.0
2025-09-23,1587.107,115597733000.0
2025-09-24,1619.876,107007290000.0
2025-09-25,1621.65,115349207000.0
2025-09-26,1580.849,94063247000.0
2025-09-29,1594.138,72757462000.0
2025-09-30,1611.521,83140353000.0
2025-10-09,1619.07,102021575000.0
2025-10-10,1592.169,88955736000.0
2025-10-13,1590.985,84419777000.0
2025-10-14,1565.092,90664971000.0
2025-10-15,1591.553,68196824000.0
2025-10-16,1576.757,76196382000.0
2025-10-17,1536.609,75614008000.0
2025-10-20,1556.1,61192523000.0
2025-10-21,1580.323,62719066000.0
2025-10-22,1575.204,54648418000.0
2025-10-23,1592.013,66036618000.0
2025-10-24,1603.325,71022863000.0
2025-10-27,1610.044,83679779000.0
2025-10-28,1618.878,91015137000.0
2025-10-29,1619.893,87788532000.0
2025-10-30,1606.231,95499753000.0
2025-10-31,1637.687,98817149000.0
2025-11-03,1659.717,97809027000.0
2025-11-04,1653.555,88520130000.0
2025-11-05,1648.284,90392936000.0
2025-11-06,1637.004,77201166000.0
2025-11-07,1612.554,69152563000.0
2025-11-10,1622.404,64828900000.0
2025-11-11,1614.945,66439900000.0
2025-11-12,1599.965,59815478000.0
2025-11-13,1615.887,56314929000.0
2025-11-14,1600.883,62756328000.0
2025-11-17,1643.023,76850334000.0
2025-11-18,1651.969,99407261000.0
2025-11-19,1626.153,88128555000.0
2025-11-20,1624.716,93881723000.0
2025-11-21,1579.418,95992356000.0
2025-11-24,1630.879,105109962000.0
2025-11-25,1658.615,106769967000.0
2025-11-26,1645.806,95281371000.0
2025-11-27,1625.282,76681270000.0
2025-11-28,1641.296,73931319000.0
2025-12-01,1647.104,75375176000.0
2025-12-02,1638.374,76420873000.0
2025-12-03,1597.413,86857579000.0
2025-12-04,1578.968,72681794000.0
2025-12-05,1605.374,76737569000.0
2025-12-08,1633.894,91762465000.0
2025-12-09,1622.104,88675069000.0
2025-12-10,1612.063,78784231000.0
2025-12-11,1581.928,73063543000.0
2025-12-12,1584.778,81787671000.0
2025-12-15,1574.893,70799121000.0
2025-12-16,1557.112,77538483000.0
2025-12-17,1564.24,75649575000.0
2025-12-18,1564.099,61670673000.0
2025-12-19,1583.028,67038817000.0
2025-12-22,1587.793,66796052000.0
2025-12-23,1559.273,65739421000.0
2025-12-24,1583.313,65860721000.0
2025-12-25,1601.253,73704230000.0
2025-12-26,1607.577,88073825000.0
2025-12-29,1608.536,96213159000.0
2025-12-30,1605.358,104969826000.0
2025-12-31,1627.967,105250225000.0
2026-01-05,1664.608,122381645000.0
2026-01-06,1682.948,121791699000.0
2026-01-07,1669.089,116244403000.0
2026-01-08,1697.337,124058862000.0
2026-01-09,1752.753,163207740000.0
2026-01-12,1866.607,239246600000.0
2026-01-13,1828.019,241064010000.0
2026-01-14,1889.428,282441110000.0
2026-01-15,1838.285,181134250000.0
2026-01-16,1790.918,165679500000.0
2026-01-19,1773.683,118129089000.0
2026-01-20,1745.073,112118658000.0
2026-01-21,1743.815,94655855000.0
2026-01-22,1770.142,102569731000.0
2026-01-23,1799.35,119041066000.0
2026-01-26,1764.539,128753189000.0
2026-01-27,1768.62,111304497000.0
2026-01-28,1752.01,115191661000.0
2026-01-29,1747.357,138244220000.0
