# 885865.TI 金属钴
time,close,amount
2025-06-13,1741.056,18125842000.0
2025-06-16,1733.984,12928958700.0
2025-06-17,1736.302,12735165500.0
2025-06-18,1718.635,11747396500.0
2025-06-19,1689.652,13122343400.0
2025-06-20,1683.948,10756017600.0
2025-06-23,1727.352,16835886000.0
2025-06-24,1760.69,20483667000.0
2025-06-25,1768.859,18649567000.0
2025-06-26,1758.458,18961463000.0
2025-06-27,1778.316,22747099000.0
2025-06-30,1792.961,16490973000.0
2025-07-01,1805.181,17581869000.0
2025-07-02,1820.631,19550869000.0
2025-07-03,1825.107,17815818000.0
2025-07-04,1799.084,16757399000.0
2025-07-07,1804.931,10963844300.0
2025-07-08,1831.028,15432910000.0
2025-07-09,1811.819,21362296000.0
2025-07-10,1828.958,17070237000.0
2025-07-11,1873.681,26812930000.0
2025-07-14,1882.657,24495065000.0
2025-07-15,1865.955,20913672000.0
2025-07-16,1864.15,16545491000.0
2025-07-17,1872.745,16477695000.0
2025-07-18,1915.607,25208293000.0
2025-07-21,1960.898,28916933000.0
2025-07-22,1998.95,35866231000.0
2025-07-23,1994.255,33814835000.0
2025-07-24,2072.533,61637908000.0
2025-07-25,2055.383,53927325000.0
2025-07-28,2038.863,38949070000.0
2025-07-29,2037.218,39457945000.0
2025-07-30,2000.616,34130954000.0
2025-07-31,1957.469,32922682000.0
2025-08-01,1954.035,23393377000.0
2025-08-04,1972.467,23037419000.0
2025-08-05,1977.409,20638075000.0
2025-08-06,1987.049,21959975000.0
2025-08-07,1999.046,25782514000.0
2025-08-08,2009.979,28153761000.0
2025-08-11,2033.879,29869876000.0
2025-08-12,2015.245,24213048000.0
2025-08-13,2043.27,28192978000.0
2025-08-14,2007.971,28674755000.0
2025-08-15,2054.393,29285642000.0
2025-08-18,2084.725,40070569000.0
2025-08-19,2102.502,35584694000.0
2025-08-20,2124.862,35673489000.0
2025-08-21,2110.394,32726466000.0
2025-08-22,2140.98,36740306000.0
2025-08-25,2199.857,52470778000.0
2025-08-26,2186.619,36396192000.0
2025-08-27,2161.03,46716868000.0
2025-08-28,2180.078,38651002000.0
2025-08-29,2217.191,52526006000.0
2025-09-01,2284.854,59587027000.0
2025-09-02,2259.848,55148963000.0
2025-09-03,2219.887,48015529000.0
2025-09-04,2192.995,57910411000.0
2025-09-05,2292.218,58665023000.0
2025-09-08,2337.127,65843533000.0
2025-09-09,2328.796,56588230000.0
2025-09-10,2306.251,44030139000.0
2025-09-11,2339.64,42623331000.0
2025-09-12,2370.259,56175490000.0
2025-09-15,2345.5,49372623000.0
2025-09-16,2329.788,47121754000.0
2025-09-17,2333.835,36996469000.0
2025-09-18,2270.776,46076313000.0
2025-09-19,2291.79,39324815000.0
2025-09-22,2290.437,40310849000.0
2025-09-23,2260.922,43188781000.0
2025-09-24,2311.788,41791087000.0
2025-09-25,2332.28,59820832000.0
2025-09-26,2333.088,49235639000.0
2025-09-29,2403.611,59224246000.0
2025-09-30,2487.566,71776847000.0
2025-10-09,2624.447,91973924000.0
2025-10-10,2566.341,87197984000.0
2025-10-13,2640.936,85023698000.0
2025-10-14,2538.8,87646907000.0
2025-10-15,2554.144,60353540000.0
2025-10-16,2515.224,49103702000.0
2025-10-17,2438.293,53548408000.0
2025-10-20,2428.072,44052270000.0
2025-10-21,2460.17,40060977000.0
2025-10-22,2432.445,38012903000.0
2025-10-23,2445.949,39097642000.0
2025-10-24,2469.365,41285893000.0
2025-10-27,2520.313,53948117000.0
2025-10-28,2485.891,52005527000.0
2025-10-29,2568.112,50614725000.0
2025-10-30,2577.37,71393409000.0
2025-10-31,2550.805,56019270000.0
2025-11-03,2517.85,50289358000.0
2025-11-04,2458.317,42393553000.0
2025-11-05,2489.818,42030236000.0
2025-11-06,2529.327,45485886000.0
2025-11-07,2570.548,46414718000.0
2025-11-10,2576.971,49247396000.0
2025-11-11,2564.217,39629827000.0
2025-11-12,2540.531,36735908000.0
2025-11-13,2637.361,65673781000.0
2025-11-14,2611.547,46156358000.0
2025-11-17,2657.447,55443809000.0
2025-11-18,2575.842,53316487000.0
2025-11-19,2589.236,45748052000.0
2025-11-20,2584.033,45619261000.0
2025-11-21,2414.243,47643835000.0
2025-11-24,2409.936,36492008000.0
2025-11-25,2456.297,32488988000.0
2025-11-26,2452.141,28282575000.0
2025-11-27,2451.441,27917502000.0
2025-11-28,2494.867,31742614000.0
2025-12-01,2521.753,44671889000.0
2025-12-02,2486.087,25046930000.0
2025-12-03,2479.64,30667543000.0
2025-12-04,2467.998,36962278000.0
2025-12-05,2521.504,36873140000.0
2025-12-08,2550.358,37385749000.0
2025-12-09,2502.63,35835141000.0
2025-12-10,2511.125,28221488000.0
2025-12-11,2472.769,33063558000.0
2025-12-12,2499.125,37223531000.0
2025-12-15,2476.411,29784506000.0
2025-12-16,2430.726,30476043000.0
2025-12-17,2495.96,36395426000.0
2025-12-18,2479.186,31760546000.0
2025-12-19,2523.738,34630132000.0
