序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
1,000065,北方国际,2026-08-24,2家机构买入，成功率38.77%,9.98,10.0331,26892149.93,184880118.7,157987968.77,342868087.47,825797033,3.256508422209,41.519656013344,7.8008,10628885358.54,日涨幅偏离值达到7%的前5只证券,,,,
2,000506,招金黄金,2026-08-24,2家机构买入，成功率23.20%,22.34,7.559,41229203.4,706984235.43,665755032.03,1372739267.46,7910902300,0.521169417046,17.352499315533,13.8923,20747313508.74,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
3,000534,万泽股份,2026-08-24,3家机构卖出，成功率18.55%,24.33,-9.9889,-92112371.95,58112732.0,150225103.95,208337835.95,411152025,-22.403482495313,50.671728042687,3.282,12226750537.53,日跌幅偏离值达到7%的前5只证券,,,,
4,000603,盛达资源,2026-08-24,3家机构买入，成功率22.87%,39.86,8.8774,-210585944.21,1147648482.45,1358234426.66,2505882909.11,8180122139,-2.574361857093,30.633807986348,18.6932,26575314069.74,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
5,000620,盈新发展,2026-08-24,买一主买，成功率42.44%,3.47,10.1587,372709471.19,515341280.27,142631809.08,657973089.35,1456230546,25.594125340508,45.183305017007,9.1243,16210968388.05,日涨幅偏离值达到7%的前5只证券,,,,
6,000628,高新发展,2026-08-24,3家机构买入，成功率24.15%,47.76,5.3142,172278914.8,577615211.43,405336296.63,982951508.06,2668685347,6.455572403606,36.832798934688,14.7526,9181314819.6,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
7,001257,盛龙股份,2026-08-24,1家机构买入，成功率31.57%,25.97,3.0556,22159920.06,153414616.27,131254696.21,284669312.48,1043215363,2.124194183287,27.287684075258,28.3682,3556539248.36,日换手率达到20%的前5只证券,,,,
8,001317,三羊马,2026-08-24,4家机构卖出，成功率26.50%,47.97,-10.0,5165427.38,65688932.0,60523504.62,126212436.62,492405881,1.049018214305,25.631789036248,11.395,4101555740.49,日跌幅偏离值达到7%的前5只证券,,,,
9,002017,东信和平,2026-08-24,2家机构买入，成功率43.22%,15.98,9.9794,62091193.13,214129156.95,152037963.82,366167120.77,1154951458,5.376086821651,31.704113470196,7.448,9271154776.22,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
10,002038,双鹭药业,2026-08-24,1家机构卖出，成功率21.64%,6.37,-10.0282,-121333987.59,78968690.51,200302678.1,279271368.61,842515132,-14.401401586933,33.147341573208,15.0142,5426675082.92,日跌幅偏离值达到7%的前5只证券,,,,
11,002104,恒宝股份,2026-08-24,4家机构买入，成功率40.05%,11.51,7.1695,62441870.6,434432486.95,371990616.35,806423103.3,2973020947,2.100283573952,27.124703043675,19.5205,6902565208.82,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
