日,代码,名称,席位,买入金额,买占比,卖出金额,净额,类型
20260911,000017,深中华A,东方财富证券股份有限公司拉萨团结路第一证券营业部,7761850.0,0.013868205392,5214481.4,2547368.6,日跌幅偏离值达到7%的前5只证券
20260911,000017,深中华A,东方财富证券股份有限公司昌都两江大道证券营业部,5421507.44,0.009686682777,4536291.0,885216.44,日跌幅偏离值达到7%的前5只证券
20260911,000017,深中华A,东方财富证券股份有限公司拉萨东环路第二证券营业部,5692791.0,0.010171388888,2566029.0,3126762.0,日跌幅偏离值达到7%的前5只证券
20260911,000017,深中华A,国信证券股份有限公司浙江互联网分公司,5059056.0,0.009039085746,5024650.0,34406.0,日跌幅偏离值达到7%的前5只证券
20260911,000017,深中华A,东方财富证券股份有限公司拉萨团结路第二证券营业部,10163615.0,0.018159472336,1982909.0,8180706.0,日跌幅偏离值达到7%的前5只证券
20260911,000523,红棉股份,中信建投证券股份有限公司长沙金星中路证券营业部,16870875.4,0.01138211178,117212.0,16753663.4,日跌幅偏离值达到7%的前5只证券
20260911,000523,红棉股份,中信证券股份有限公司浙江分公司,22308938.0,0.015050957344,12456178.0,9852760.0,日跌幅偏离值达到7%的前5只证券
20260911,000523,红棉股份,国泰海通证券股份有限公司张家港人民中路证券营业部,18301404.0,0.012347232797,4836.5,18296567.5,日跌幅偏离值达到7%的前5只证券
20260911,000523,红棉股份,国泰海通证券股份有限公司曲靖翠峰东路证券营业部,16609931.0,0.011206062923,18078.0,16591853.0,日跌幅偏离值达到7%的前5只证券
20260911,000523,红棉股份,深股通专用,49444515.4,0.033358257223,81176047.17,-31731531.77,日跌幅偏离值达到7%的前5只证券
20260911,000636,风华高科,机构专用,160174194.51,0.016041700797,48619038.6,111555155.91,日涨幅偏离值达到7%的前5只证券
20260911,000636,风华高科,国泰海通证券股份有限公司武汉紫阳东路证券营业部,183046672.26,0.018332415887,1472690.0,181573982.26,日涨幅偏离值达到7%的前5只证券
20260911,000636,风华高科,深股通专用,592031406.73,0.059292888708,520153709.39,71877697.34,日涨幅偏离值达到7%的前5只证券
20260911,000679,大连友谊,机构专用,5783033.0,0.027857202761,12263576.0,-6480543.0,日振幅值达到15%的前5只证券
20260911,000679,大连友谊,东莞证券股份有限公司揭阳分公司,3643020.0,0.017548636987,0.0,3643020.0,日振幅值达到15%的前5只证券
20260911,000737,北方铜业,中国银河证券股份有限公司合肥临泉路证券营业部,20526842.0,0.009592252148,253904.0,20272938.0,日跌幅偏离值达到7%的前5只证券
20260911,000737,北方铜业,机构专用,28764120.0,0.013441555787,48591614.25,-19827494.25,日跌幅偏离值达到7%的前5只证券
20260911,000737,北方铜业,东方财富证券股份有限公司拉萨金融城南环路证券营业部,17134325.0,0.008006919223,9567506.0,7566819.0,日跌幅偏离值达到7%的前5只证券
20260911,000737,北方铜业,粤开证券股份有限公司惠州金山湖证券营业部,17780934.0,0.008309081463,247767.0,17533167.0,日跌幅偏离值达到7%的前5只证券
20260911,000737,北方铜业,深股通专用,68955210.95,0.032222967877,105723472.68,-36768261.73,日跌幅偏离值达到7%的前5只证券
20260911,000759,中百集团,深股通专用,50240946.0,0.020761519485,69388708.73,-19147762.73,日换手率达到20%的前5只证券
20260911,000759,中百集团,国信证券股份有限公司浙江互联网分公司,36060586.0,0.01490164136,36829964.0,-769378.0,日换手率达到20%的前5只证券
20260911,000759,中百集团,开源证券股份有限公司西安西大街证券营业部,34732894.0,0.014352987214,452355.0,34280539.0,日换手率达到20%的前5只证券
20260911,000759,中百集团,国新证券股份有限公司北京分公司,78395443.0,0.032396056344,35617.0,78359826.0,日换手率达到20%的前5只证券
