序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
1,000504,南华生物,2026-07-16,1家机构买入，成功率35.18%,9.36,9.9882,20862098.36,96386004.36,75523906.0,171909910.36,368862178,5.655797640494,46.605458790085,8.7312,3080585645.28,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
2,000566,海南海药,2026-07-16,主力做T，成功率25.53%,5.67,10.0971,-17551488.97,155758950.66,173310439.63,329069390.29,1614644689,-1.087018654294,20.380297444499,22.746,7352491039.11,日涨幅偏离值达到7%的前5只证券,,,,
3,000566,海南海药,2026-07-16,1家机构买入，成功率26.78%,5.67,10.0971,33600191.45,249465950.76,215865759.31,465331710.07,2152981707,1.560635250209,21.613361068376,22.746,7352491039.11,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
4,000566,海南海药,2026-07-16,主力做T，成功率25.53%,5.67,10.0971,-17551488.97,155758950.66,173310439.63,329069390.29,1614644689,-1.087018654294,20.380297444499,22.746,7352491039.11,日换手率达到20%的前5只证券,,,,
5,000676,智度股份,2026-07-16,2家机构买入，成功率28.63%,6.22,10.0885,7994548.2,88673712.2,80679164.0,169352876.2,492758983,1.622405369726,34.36829810163,6.6112,7831157469.04,日涨幅偏离值达到7%的前5只证券,,,,
6,000676,智度股份,2026-07-16,2家机构买入，成功率28.24%,6.22,10.0885,23420276.2,134626188.2,111205912.0,245832100.2,763732978,3.066552954323,32.188226419627,6.6112,7831157469.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
7,000677,ST海龙,2026-07-16,西藏自治区资金买入，成功率32.72%,1.98,10.0,7161612.5,43677897.5,36516285.0,80194182.5,485557697,1.474925131297,16.515891519273,10.1704,1710676337.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
8,000838,*ST发展,2026-07-16,主力做T，成功率28.42%,2.12,-9.7872,-13972842.68,13907001.0,27879843.68,41786844.68,154919215,-9.019438085844,26.973312948946,6.4763,2233983612.6,日振幅值达到15%的前5只证券,,,,
9,000988,华工科技,2026-07-16,主力做T，成功率30.99%,130.69,-9.9993,117349563.82,646269793.99,528920230.17,1175190024.16,8439029396,1.390557590374,13.925653875753,6.2812,131341575513.33,日跌幅偏离值达到7%的前5只证券,,,,
10,002079,苏州固锝,2026-07-16,4家机构卖出，成功率3.33%,10.21,-5.8986,-56203385.19,458281260.54,514484645.73,972765906.27,2425270565,-2.317406808176,40.109582836173,7.5619,8279698982.55,连续三个交易日内，跌幅偏离值累计达到20%的证券,,,,
11,002080,中材科技,2026-07-16,2家机构卖出，成功率38.58%,60.86,-9.997,-85105686.5599999,855215472.5,940321159.06,1795536631.56,3069865722,-2.772293457336,58.489093470519,2.9075,102130601322.24,日跌幅偏离值达到7%的前5只证券,,,,
12,002141,贤丰控股,2026-07-16,3家机构买入，成功率42.88%,5.91,5.3476,40263814.0,320601154.0,280337340.0,600938494.0,2113300931,1.905257003836,28.436011416303,18.9532,6104650566.18,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
