日,代码,名称,席位,买入金额,买占比,卖出金额,净额,类型
20260907,000007,全新好,机构专用,14925334.0,0.061257526868,4095974.0,10829360.0,日跌幅偏离值达到7%的前5只证券
20260907,000017,深中华A,东方财富证券股份有限公司拉萨金融城南环路证券营业部,17606504.0,0.009387959848,17479668.29,126835.71,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260907,000017,深中华A,东方财富证券股份有限公司山南香曲东路证券营业部,20215144.0,0.010778912168,17422947.84,2792196.16,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260907,000017,深中华A,东方财富证券股份有限公司拉萨团结路第一证券营业部,17450696.92,0.009304881992,10765265.0,6685431.92,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260907,000017,深中华A,国信证券股份有限公司浙江互联网分公司,25486216.29,0.013589499381,19315325.0,6170891.29,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260907,000017,深中华A,东方财富证券股份有限公司拉萨东环路第二证券营业部,16659491.0,0.00888300327,11688291.0,4971200.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260907,000428,华天酒店,机构专用,18016873.1,0.022585047175,3136774.0,14880099.1,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000428,华天酒店,国泰海通证券股份有限公司南京胜利路证券营业部,33700411.78,0.042245143519,0.0,33700411.78,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000428,华天酒店,开源证券股份有限公司西安西大街证券营业部,32189263.49,0.040350843924,27825111.0,4364152.49,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000428,华天酒店,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,19707302.0,0.024704083938,5175612.8,14531689.2,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000560,我爱我家,机构专用,48259604.06,0.019402618297,19457956.0,28801648.06,日换手率达到20%的前5只证券
20260907,000560,我爱我家,深股通专用,110665968.52,0.044492896025,99431127.59,11234840.93,日换手率达到20%的前5只证券
20260907,000735,罗牛山,中泰证券股份有限公司常州惠国路证券营业部,14951299.0,0.018300024041,0.0,14951299.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000735,罗牛山,开源证券股份有限公司西安西大街证券营业部,74052891.0,0.09063892613,51519.0,74001372.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000735,罗牛山,深股通专用,60441426.0,0.073978826112,22077023.0,38364403.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000735,罗牛山,国泰海通证券股份有限公司湛江万豪世家证券营业部,18979925.0,0.023230963664,8088.0,18971837.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000735,罗牛山,机构专用,25875426.0,0.031670888119,5117397.0,20758029.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000798,中水渔业,机构专用,18477899.0,0.038511330164,25532351.28,-7054452.28,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000798,中水渔业,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,15934082.0,0.033209549027,4196223.0,11737859.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000798,中水渔业,华鑫证券有限责任公司南京清凉门大街证券营业部,13731900.0,0.028619797883,7392907.0,6338993.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000798,中水渔业,国新证券股份有限公司北京中关村大街证券营业部,25465150.0,0.053074042634,0.0,25465150.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000798,中水渔业,国新证券股份有限公司北京分公司,23886029.0,0.049782864877,0.0,23886029.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260907,000892,欢瑞世纪,国信证券股份有限公司浙江互联网分公司,20457093.0,0.011478577708,11328126.46,9128966.54,日换手率达到20%的前5只证券
20260907,000892,欢瑞世纪,机构专用,38012199.0,0.021328835924,8907310.0,29104889.0,日换手率达到20%的前5只证券
20260907,000892,欢瑞世纪,深股通专用,85337911.14,0.047883530884,88809839.56,-3471928.42,日换手率达到20%的前5只证券
