序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
12,000910,大亚圣象,2026-09-22,买一主买，成功率41.85%,6.89,10.0639,30854599.66,69204178.03,38349578.37,107553756.4,373106277.0,8.269654401982,28.82657382899,10.5264,3770450011.25,日振幅值达到15%的前5只证券,,,,
13,000993,闽东电力,2026-09-22,主力做T，成功率9.30%,20.91,2.3495,0.0,14112776318.11,14112776318.11,14112776318.11,14112776318.11,0.0,100.0,18.5344,9575764924.05,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券,,,,
14,001234,泰慕士,2026-09-22,1家机构买入，成功率18.79%,29.25,10.0038,-3071737.0,61771490.0,64843227.0,126614717.0,263729540.0,-1.164729972987,48.009304153035,4.7368,2677588875.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
15,002028,思源电气,2026-09-22,2家机构卖出，成功率5.16%,128.4,-7.5527,-226348654.44,413780979.95,640129634.39,1053910614.34,2289599760.0,-9.885948557227,46.030342628093,2.8225,78423530672.4,日跌幅偏离值达到7%的前5只证券,,,,
16,002141,贤丰控股,2026-09-22,2家机构买入，成功率41.32%,7.43,10.0741,258435824.0,405700125.0,147264301.0,552964426.0,2052062960.0,12.593951990635,26.946757325613,26.9951,7674712979.14,日涨幅偏离值达到7%的前5只证券,,,,
17,002172,澳洋健康,2026-09-22,1家机构卖出，成功率37.50%,5.6,-3.6145,-110379972.02,132570312.29,242950284.31,375520596.6,1497682373.0,-7.370052155912,25.07344703856,33.5576,4284788088.0,日换手率达到20%的前5只证券,,,,
18,002303,美盈森,2026-09-22,普通席位买入，成功率35.87%,6.9,10.0478,97951078.45,217572148.65,119621070.2,337193218.85,663851728.0,14.754963242334,50.793453511957,6.1174,7364808322.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
19,002453,华软科技,2026-09-22,1家机构卖出，成功率20.45%,5.31,-9.54,-35787578.18,89130595.9,124918174.08,214048769.98,822437801.0,-4.351402396204,26.026134708271,22.7895,3414868848.18,日振幅值达到15%的前5只证券,,,,
20,002453,华软科技,2026-09-22,1家机构卖出，成功率20.45%,5.31,-9.54,-35787578.18,89130595.9,124918174.08,214048769.98,822437801.0,-4.351402396204,26.026134708271,22.7895,3414868848.18,日跌幅偏离值达到7%的前5只证券,,,,
21,002584,西陇科学,2026-09-22,4家机构卖出，成功率33.81%,9.36,-4.0984,6194021.92000002,185894112.06,179700090.14,365594202.2,1297276674.0,0.477463446629,28.181667760412,28.5238,4503464203.68,日换手率达到20%的前5只证券,,,,
22,002589,瑞康医药,2026-09-22,1家机构卖出，成功率39.32%,3.59,-0.2778,-99883438.68,250159435.9,350042874.58,600202310.48,1743978060.0,-5.727333443633,34.415703055347,34.0512,4902473657.32,日换手率达到20%的前5只证券,,,,
23,002614,奥佳华,2026-09-22,普通席位买入，成功率56.67%,6.88,10.08,25610848.56,39214789.56,13603941.0,52818730.56,151658559.0,16.887176516032,34.827398406179,2.7274,3035974139.68,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
24,002667,*ST威领,2026-09-22,3家机构卖出，成功率15.16%,20.84,-4.4913,2382963.28,129053929.43,126670966.15,255724895.58,814802171.0,0.292459122571,31.384906015426,15.2072,4930973240.0,日振幅值达到15%的前5只证券,,,,
25,002687,乔治白,2026-09-22,3家机构卖出，成功率30.28%,6.07,-8.7218,-25387621.92,67935821.29,93323443.21,161259264.5,283841372.0,-8.944299325047,56.813164114779,11.1382,2510652537.41,日跌幅偏离值达到7%的前5只证券,,,,
26,002768,国恩股份,2026-09-22,2家机构买入，成功率39.41%,74.86,10.0073,96795243.66,298362987.66,201567744.0,499930731.66,997160967.0,9.707083095241,50.135409247322,5.3825,18884053867.62,日涨幅偏离值达到7%的前5只证券,,,,
27,003026,中晶科技,2026-09-22,5家机构卖出，成功率16.06%,35.66,-5.8855,-64890486.52,124843194.93,189733681.45,314576876.38,1459362557.0,-4.44649523237,21.555772749623,27.909,5140776980.8,日换手率达到20%的前5只证券,,,,
28,300110,华仁药业,2026-09-22,1家机构买入，成功率45.37%,3.95,20.0608,70626651.06,226246319.62,155619668.56,381865988.18,1285470564.0,5.494225464038,29.70631913902,29.4699,4666629172.65,日涨幅达到15%的前5只证券,,,,
29,300110,华仁药业,2026-09-22,1家机构买入，成功率40.99%,3.95,20.0608,40668009.97,284096593.88,243428583.91,527525177.79,1887065451.0,2.155092710136,27.954789671469,29.4699,4666629172.65,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
30,300324,旋极信息,2026-09-22,买一主买，成功率41.69%,4.14,20.0,114660288.71,257789627.26,143129338.55,400918965.81,1162992703.0,9.859072065906,34.473042244875,16.908,7079331060.72,日涨幅达到15%的前5只证券,,,,
31,300642,透景生命,2026-09-22,3家机构买入，成功率34.88%,21.02,3.2924,-137090973.58,84534843.0,221625816.58,306160659.58,1021639549.0,-13.418722260134,29.967581020104,35.8231,2894571102.42,日换手率达到30%的前5只证券,,,,
32,301047,义翘神州,2026-09-22,买一主买，成功率42.36%,136.22,16.09,367472496.82,551571127.26,184098630.44,735669757.7,2454359058.0,14.972238704122,29.974007075374,15.423,16289272192.62,日涨幅达到15%的前5只证券,,,,
33,301234,五洲医疗,2026-09-22,4家机构买入，成功率39.11%,139.74,20.0,80964627.87,188177906.15,107213278.28,295391184.43,682924429.0,11.855576463791,43.253861172098,12.5014,5634040953.24,日涨幅达到15%的前5只证券,,,,
34,301520,万邦医药,2026-09-22,3家机构买入，成功率38.69%,82.38,0.0,56878295.9,165941050.94,109062755.04,275003805.98,1541729153.0,3.689253445673,17.837361734056,56.6285,2693697734.34,日换手率达到30%的前5只证券,,,,
35,301686,中塑股份,2026-09-22,西藏自治区资金买入，成功率36.80%,433.0,683.2851,184515500.99,241291745.19,56776244.2,298067989.39,2339147535.0,7.888151483784,12.742590406552,90.0268,3781413681.0,无价格涨跌幅限制的证券,,,,
36,301689,电科思仪,2026-09-22,4家机构卖出，成功率13.42%,61.51,-1.8979,-96350167.88,144083216.47,240433384.35,384516600.82,1698597076.0,-5.672338027738,22.637305000283,46.3304,3540604912.52,日换手率达到30%的前5只证券,,,,
37,301699,洛轴股份,2026-09-22,4家机构卖出，成功率2.28%,30.81,-1.9102,-52555223.27,76945926.76,129501150.03,206447076.79,778702054.0,-6.749079830988,26.511690283791,35.1752,2154587943.69,日换手率达到30%的前5只证券,,,,
38,600127,金健米业,2026-09-22,买一主买，成功率41.44%,16.47,4.5714,-114851.930000007,527078457.83,527193309.76,1054271767.59,4133150168.0,-0.002778798866,25.507705375732,40.1077,10570169600.46,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
39,600448,华纺股份,2026-09-22,1家机构卖出，成功率32.88%,3.58,-7.9692,-15488492.27,48010340.0,63498832.27,111509172.27,906982801.0,-1.707694153949,12.294518942041,38.0728,2254754389.96,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
40,600448,华纺股份,2026-09-22,1家机构卖出，成功率32.88%,3.58,-7.9692,-15488492.27,48010340.0,63498832.27,111509172.27,906982801.0,-1.707694153949,12.294518942041,38.0728,2254754389.96,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
41,600499,科达制造,2026-09-22,5家机构卖出，成功率40.31%,12.06,-9.9328,-477198380.77,92398157.79,569596538.56,661994696.35,1250252987.0,-38.168145625874,52.948859409524,5.3846,23129348075.46,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
42,600503,华丽家族,2026-09-22,普通席位买入，成功率38.89%,2.67,9.8765,20637418.13,146749869.1,126112450.97,272862320.07,769633805.0,2.681459415624,35.453525858314,12.2372,4278114300.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
43,600630,龙头股份,2026-09-22,上海资金买入，成功率41.01%,9.48,3.9474,20324701.17,143882605.35,123557904.18,267440509.53,1351039411.0,1.504375150312,19.795167139651,33.9077,4027687939.56,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
44,600640,国脉文化,2026-09-22,1家机构买入，成功率41.45%,13.41,6.9378,84502954.71,324499740.88,239996786.17,564496527.05,1677774902.0,5.03660858255,33.645546037021,7.0809,10614703469.4,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
45,600664,哈药股份,2026-09-22,普通席位买入，成功率45.63%,9.08,10.0606,437722942.46,813009424.66,375286482.2,1188295906.86,4352365561.0,10.057127240926,27.302300098776,12.2376,22868069674.08,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
46,600664,哈药股份,2026-09-22,普通席位买入，成功率44.23%,9.08,10.0606,260220271.28,598317576.28,338097305.0,936414881.28,2779141466.0,9.363333045962,33.694394212605,12.2376,22868069674.08,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
47,600721,百花医药,2026-09-22,普通席位买入，成功率38.66%,14.47,10.038,-3133724.31999999,349866666.98,353000391.3,702867058.28,2739441731.0,-0.114392808014,25.657310039715,50.6264,5564404278.45,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
48,600721,百花医药,2026-09-22,普通席位买入，成功率38.66%,14.47,10.038,-3133724.31999999,349866666.98,353000391.3,702867058.28,2739441731.0,-0.114392808014,25.657310039715,50.6264,5564404278.45,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
49,600743,华远控股,2026-09-22,普通席位买入，成功率41.19%,2.56,9.8712,10684756.13,38009084.21,27324328.08,65333412.29,148119927.0,7.213584523303,44.108455636763,0.3851,6006018237.44,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
50,600792,云煤能源,2026-09-22,普通席位买入，成功率37.44%,5.75,5.3114,-9281552.06999999,118696961.0,127978513.07,246675474.07,1033002301.0,-0.898502555223,23.879469951926,16.5264,6382060700.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
51,601086,国芳集团,2026-09-22,普通席位买入，成功率42.28%,18.16,2.7731,203935333.3,691793778.62,487858445.32,1179652223.94,4868942313.0,4.188493520564,24.22810023422,16.9654,12094560000.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
52,601123,马矿股份,2026-09-22,普通席位卖出，成功率42.63%,18.6,-4.908,-36347624.5,118012037.91,154359662.41,272371700.32,983744677.0,-3.694822991149,27.68723497957,52.9899,1782405598.8,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
53,603020,爱普股份,2026-09-22,普通席位买入，成功率41.28%,13.83,10.0239,70886398.25,151246207.25,80359809.0,231606016.25,832377369.0,8.516137138034,27.824641187476,6.8653,5195070414.42,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
54,603020,爱普股份,2026-09-22,普通席位买入，成功率29.91%,13.83,10.0239,23256966.0,76614169.0,53357203.0,129971372.0,353265036.0,6.583432728961,36.791462147417,6.8653,5195070414.42,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
55,603068,博通集成,2026-09-22,买一主买，成功率42.79%,48.17,10.0023,224903611.62,480519072.04,255615460.42,736134532.46,2786085116.0,8.072388396479,26.421824955473,19.1604,7311595156.23,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
56,603226,菲林格尔,2026-09-22,卖一主卖，成功率39.32%,32.91,-10.0082,-31724021.8,50744085.66,82468107.46,133212193.12,380653489.0,-8.334094581227,34.995657985418,3.1351,11699234150.7,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
57,603230,内蒙新华,2026-09-22,普通席位买入，成功率36.40%,16.31,9.9798,-71132533.44,97715926.0,168848459.44,266564385.44,2046145592.0,-3.476416034036,13.027635300353,11.023,5765960130.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
58,603248,锡华科技,2026-09-22,普通席位卖出，成功率40.22%,23.88,-1.5258,-35715112.05,37749409.59,73464521.64,111213931.23,719809357.0,-4.961746009923,15.45047034308,42.8302,1707538229.88,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
59,603375,盛景微,2026-09-22,卖一主卖，成功率40.57%,48.42,-10.0,-84416866.24,64133716.0,148550582.24,212684298.24,466901023.0,-18.080248721151,45.552330743126,14.6801,3088272582.18,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
60,603378,*ST亚士,2026-09-22,上海资金卖出，成功率45.64%,5.31,-10.0,-7935795.0,4558635.0,12494430.0,17053065.0,19667178.0,-40.350450888277,86.708245585615,0.8642,2275848169.02,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
61,603580,艾艾精工,2026-09-22,买一主买，成功率43.15%,78.68,9.9958,114220732.07,325083523.07,210862791.0,535946314.07,1780125043.0,6.416444312109,30.107228488106,6.2864,10281367376.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
62,603636,南威软件,2026-09-22,上海资金买入，成功率44.33%,8.01,10.0275,45762732.0,62324208.0,16561476.0,78885684.0,136712405.0,33.47372317823,57.701921050983,2.9409,4648687789.23,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
63,603903,中持股份,2026-09-22,买一主买，成功率40.66%,15.27,10.0144,27525948.0,85879568.0,58353620.0,144233188.0,289022451.0,9.523809622665,49.903800725847,7.6316,3898728459.6,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
64,605198,安德利,2026-09-22,普通席位卖出，成功率45.88%,70.69,-8.5393,16816023.92,110667529.78,93851505.86,204519035.64,680300117.0,2.471853745102,30.063060483054,3.4898,19124189840.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
65,688105,诺唯赞,2026-09-22,买一主买，成功率40.43%,26.45,15.5022,130995766.96,262463163.97,131467397.01,393930560.98,987247200.0,13.268790933011,39.901917268542,7.3514,13674254942.8,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
66,688117,圣诺生物,2026-09-22,卖一主卖，成功率50.55%,19.99,-18.6075,-63438892.17,91101049.96,154539942.13,245640992.09,954151300.0,-6.648724596403,25.74444871479,20.1171,4404603976.31,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,,,,
67,688315,诺禾致源,2026-09-22,买一主买，成功率39.05%,19.02,4.6205,-46838057.08,265108506.18,311946563.26,577055069.44,1529198400.0,-3.062915647832,37.735788203807,11.8726,7916124000.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,,,,
68,688622,*ST禾信,2026-09-22,普通席位买入，成功率53.08%,138.06,16.0168,6497124.72,29751920.53,23254795.81,53006716.34,177919700.0,3.651717443319,29.792494220707,1.8592,9728469829.26,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
69,688781,视涯科技,2026-09-22,普通席位买入，成功率37.22%,51.95,20.0046,31521659.51,84804953.17,53283293.66,138088246.83,576188200.0,5.470722848889,23.965823463584,28.0986,2121383289.15,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
70,688781,视涯科技,2026-09-22,普通席位买入，成功率41.05%,51.95,20.0046,48973795.15,112433034.7,63459239.55,175892274.25,760403500.0,6.440501016894,23.131439327936,28.0986,2121383289.15,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,,,,
71,920065,千岸科技,2026-09-22,1家机构买入，成功率6.65%,40.65,6.2745,-14047804.11,24937079.02,38984883.13,63921962.15,228072600.0,-6.159356323381,28.027023916946,36.8262,640237500.0,当日换手率达到20%的前5只股票,,,,
72,920268,百迈科,2026-09-22,2家机构卖出，成功率22.72%,32.43,-3.0783,1469646.21,28252199.46,26782553.25,55034752.71,189162400.0,0.776923009012,29.093917559727,39.1868,468553050.48,当日换手率达到20%的前5只股票,,,,
73,920298,腾信精密,2026-09-22,1家机构卖出，成功率33.44%,84.0,-11.1111,-184804.390000001,75416792.05,75601596.44,151018388.49,662157000.0,-0.027909451988,22.807036471713,47.8925,1285200000.0,当日换手率达到20%的前5只股票,,,,
74,920427,华维设计,2026-09-22,普通席位买入，成功率38.95%,12.4,12.4207,-2862574.92,26910486.37,29773061.29,56683547.66,233027200.0,-1.228429522391,24.324863217685,36.9213,630565283.6,当日价格振幅达到30%的前5只股票,,,,
75,920427,华维设计,2026-09-22,主力做T，成功率30.64%,12.4,12.4207,922292.890000001,44818267.75,43895974.86,88714242.61,353749400.0,0.260719280372,25.07827366209,36.9213,630565283.6,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),,,,
76,920427,华维设计,2026-09-22,普通席位买入，成功率38.95%,12.4,12.4207,-2862574.92,26910486.37,29773061.29,56683547.66,233027200.0,-1.228429522391,24.324863217685,36.9213,630565283.6,当日换手率达到20%的前5只股票,,,,
77,920478,峆一药业,2026-09-22,1家机构买入，成功率28.78%,12.77,3.1502,-31578807.03,30749685.02,62328492.05,93078177.07,308799500.0,-10.226314171493,30.141945524523,36.5721,855643519.07,当日换手率达到20%的前5只股票,,,,
78,920526,凯华材料,2026-09-22,买一主买，成功率31.04%,26.14,29.9851,14673116.37,45280233.39,30607117.02,75887350.41,334439300.0,4.387378029436,22.690918923105,25.6628,1368886084.04,当日收盘价涨幅达到20%的前5只股票,,,,
