序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
51,603270,金帝股份,2026-09-07,普通席位买入，成功率44.44%,33.69,0.9589,-16536819.1,86926221.76,103463040.86,190389262.62,808463139,-2.045463584209,23.549529154229,33.5829,2382444511.23,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
52,603395,红四方,2026-09-07,普通席位买入，成功率41.79%,29.77,10.0148,72452797.43,108983152.58,36530355.15,145513507.73,548068279,13.21966627264,26.550251730588,29.0632,1935050000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
53,603448,天博智能,2026-09-07,西藏自治区资金买入，成功率32.12%,83.48,33.2482,21236150.25,116735531.58,95499381.33,212234912.91,1554328112,1.366259162789,13.65444729922,71.1887,1963185552.76,无价格涨跌幅限制的证券,,,,
54,603696,安记食品,2026-09-07,买一主买，成功率44.56%,16.64,9.9802,77396653.91,131452915.96,54056262.05,185509178.01,750748713,10.309262283078,24.70988958059,6.5585,3913728000.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
55,605177,东亚药业,2026-09-07,普通席位卖出，成功率43.98%,20.05,-8.7392,-50319330.16,62961361.28,113280691.44,176242052.72,354210508,-14.206052339927,49.756302746388,15.1424,2278729878.15,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
56,605398,新炬网络,2026-09-07,买一主买，成功率37.42%,27.99,4.9887,-52594981.2,42205146.92,94800128.12,137005275.04,544425713,-9.660635040579,25.165099988582,12.7025,4554431448.21,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
57,605577,龙版传媒,2026-09-07,普通席位买入，成功率42.02%,17.11,10.0322,11909479.0,61340767.0,49431288.0,110772055.0,746004749,1.59643474334,14.848706412189,3.3387,7604444453.95,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
58,688001,华兴源创,2026-09-07,买一主买，成功率40.57%,58.26,20.0,102670876.72,252871440.47,150200563.75,403072004.22,1092143600,9.400858707591,36.906502425139,4.0961,27473412962.94,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
59,688498,源杰科技,2026-09-07,1家机构买入，成功率43.16%,1702.0,16.0982,1317008182.05,2046778257.75,729770075.7,2776548333.45,9004888400,14.625480334104,30.833789494271,4.5893,209162429088.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
60,688655,迅捷兴,2026-09-07,普通席位买入，成功率47.49%,50.52,20.0,89799195.16,163944164.83,74144969.67,238089134.5,620997200,14.460483100407,38.339808053885,9.5663,6738862800.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
61,688678,福立旺,2026-09-07,买一主买，成功率41.11%,23.04,15.3731,188272627.64,322485832.37,134213204.73,456699037.1,948356400,19.852518276884,48.156899357668,10.493,9287573783.04,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
62,688795,摩尔线程,2026-09-07,5家机构卖出，成功率58.65%,415.49,-19.9981,-1307790973.85,153865673.57,1461656647.42,1615522320.99,3467342000,-37.717391992195,46.592528830153,14.7181,23267440000.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,,,,
63,688813,泰金新能,2026-09-07,1家机构买入，成功率42.44%,122.77,19.998,154282178.75,272752701.05,118470522.3,391223223.35,1010064900,15.274481743698,38.732483759212,28.9035,3692550343.52,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
64,920071,金钛股份,2026-09-07,1家机构卖出，成功率48.33%,26.01,-7.2397,2635294.69,47253823.19,44618528.5,91872351.69,473347700,0.556735501197,19.409062659436,58.8483,819315000.0,当日换手率达到20%的前5只股票,,,,
65,920176,维琪科技,2026-09-07,1家机构卖出，成功率24.57%,68.24,-1.9258,-18895401.38,25707769.61,44603170.99,70310940.6,201913700,-9.358157163184,34.82227337719,36.3019,542303280.0,当日换手率达到20%的前5只股票,,,,
66,920222,益坤电气,2026-09-07,主力做T，成功率31.11%,29.1,0.5529,10291549.32,29190351.07,18898801.75,48089152.82,106847400,9.632007255207,45.007321488403,32.1506,336471369.0,当日换手率达到20%的前5只股票,,,,
67,920289,华汇智能,2026-09-07,主力做T，成功率47.12%,28.24,-24.6933,-1047941.05,17951000.87,18998941.92,36949942.79,248571200,-0.42158586755,14.864933182123,59.1064,408068480.08,当日换手率达到20%的前5只股票,,,,
68,920289,华汇智能,2026-09-07,主力做T，成功率47.12%,28.24,-24.6933,-1047941.05,17951000.87,18998941.92,36949942.79,248571200,-0.42158586755,14.864933182123,59.1064,408068480.08,当日收盘价跌幅达到-20%的前5只股票,,,,
69,920821,则成电子,2026-09-07,买一主买，成功率33.83%,23.59,29.9725,16847066.27,48196417.84,31349351.57,79545769.41,329178000,5.117919870101,24.164971355923,20.5209,1718612224.98,当日收盘价涨幅达到20%的前5只股票,,,,
70,920970,大禹生物,2026-09-07,西藏自治区资金买入，成功率29.05%,8.31,9.6306,-6636806.54,22796519.68,29433326.22,52229845.9,175052500,-3.791323482955,29.836675226004,31.1324,582292503.0,当日换手率达到20%的前5只股票,,,,
