序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
11,002412,汉森制药,2026-08-27,4家机构买入，成功率34.00%,14.02,7.1047,16038669.95,217729238.68,201690568.73,419419807.41,2389191350,0.671301189417,17.554885564524,34.9734,6979786900.0,日换手率达到20%的前5只证券,,,,
12,002418,康盛股份,2026-08-27,2家机构买入，成功率46.18%,4.91,10.0897,83005927.19,212326409.19,129320482.0,341646891.19,1227785884,6.760619117038,27.826259907546,22.5337,5579724000.0,日换手率达到20%的前5只证券,,,,
13,002437,誉衡药业,2026-08-27,1家机构买入，成功率47.33%,4.42,6.7633,257981430.28,595502033.33,337520603.05,933022636.38,3366709896,7.662716368479,27.713187806545,36.1547,9293829334.4,日换手率达到20%的前5只证券,,,,
14,002491,通鼎互联,2026-08-27,2家机构买入，成功率20.67%,23.64,5.1601,-220391511.55,675877556.38,896269067.93,1572146624.31,7083337235,-3.111407860987,22.194998941202,25.6802,27811722337.44,日换手率达到20%的前5只证券,,,,
15,002536,飞龙股份,2026-08-27,主力做T，成功率32.38%,54.23,10.0,81696309.2199999,644854142.68,563157833.46,1208011976.14,3302729426,2.473599822524,36.576171412354,11.4309,29572848339.87,日涨幅偏离值达到7%的前5只证券,,,,
16,002636,金安国纪,2026-08-27,1家机构买入，成功率35.30%,69.41,10.0,275482597.14,570058313.83,294575716.69,864634030.52,3480428436,7.915192115158,24.8427469899,7.1589,50274733093.97,日涨幅偏离值达到7%的前5只证券,,,,
17,002731,*ST萃华,2026-08-27,西藏自治区资金卖出，成功率8.18%,0.94,-9.6154,-2281408.45,5890115.1,8171523.55,14061638.65,67651617,-3.372289608392,20.785369623907,4.0269,215877016.0,连续三个交易日内，跌幅偏离值累计达到20%的证券,,,,
18,002731,*ST萃华,2026-08-27,主力做T，成功率17.42%,0.94,-9.6154,-522076.0,2118666.0,2640742.0,4759408.0,8693214,-6.005557898379,54.748542943956,4.0269,215877016.0,日跌幅偏离值达到7%的前5只证券,,,,
19,002947,恒铭达,2026-08-27,3家机构买入，成功率39.32%,66.5,4.7409,159165929.48,642958755.24,483792825.76,1126751581.0,3091405322,5.148659360431,36.447876083459,8.8581,13187199242.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
20,002949,华阳国际,2026-08-27,2家机构卖出，成功率13.50%,12.8,-6.4327,-18104278.58,49338298.0,67442576.58,116780874.58,395843429,-4.573595834529,29.50178429765,20.1697,1944648140.8,日跌幅偏离值达到7%的前5只证券,,,,
21,002963,豪尔赛,2026-08-27,3家机构卖出，成功率30.63%,21.28,-4.7875,-4434526.76000001,87539547.0,91974073.76,179513620.76,688514993,-0.644071197444,26.072579767337,20.3866,3177962371.36,日振幅值达到15%的前5只证券,,,,
22,003013,地铁设计,2026-08-27,3家机构卖出，成功率12.99%,16.07,-9.972,-36792922.82,75793412.4,112586335.22,188379747.62,323242877,-11.382438852628,58.278081598686,4.8001,6467795683.72,日跌幅偏离值达到7%的前5只证券,,,,
23,118064,联瑞转债,2026-08-27,,426.516,18.6718,6220580.0,1284195660.0,1277975080.0,2562170740.0,7074397270,0.087930883192,36.217512845444,,,"非上市首日,当日收盘价涨幅达15%的前五只可转债",,,,
24,118075,奥普转债,2026-08-27,,199.259,15.5326,13200280.0,310397240.0,297196960.0,607594200.0,1293286830,1.020676905834,46.980622233662,,,"非上市首日,当日收盘价涨幅达15%的前五只可转债",,,,
25,300010,ST豆神,2026-08-27,西藏自治区资金买入，成功率33.77%,3.11,14.7601,-12163039.19,71755406.06,83918445.25,155673851.31,1089705271,-1.116176962128,14.285867514171,11.4437,5172961512.36,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
26,300189,神农种业,2026-08-27,4家机构买入，成功率40.20%,6.63,9.0461,114483470.24,271668491.97,157185021.73,428853513.7,2158186733,5.304613752345,19.871010563756,37.4195,5875840311.12,日换手率达到30%的前5只证券,,,,
27,300368,汇金股份,2026-08-27,普通席位买入，成功率45.50%,9.62,19.9501,269462590.88,305862597.88,36400007.0,342262604.88,606935398,44.397244215438,56.391933310833,12.3444,5088436229.5,日涨幅达到15%的前5只证券,,,,
28,300456,赛微电子,2026-08-27,1家机构买入，成功率28.95%,37.06,20.013,-16029280.56,449388501.0,465417781.56,914806282.56,2873362735,-0.55785788424,31.837479877388,13.7209,22145675885.6,日涨幅达到15%的前5只证券,,,,
29,301399,英特科技,2026-08-27,1家机构买入，成功率46.98%,21.24,20.0,45752107.62,72005686.72,26253579.1,98259265.82,354092613,12.920943826637,27.749594940011,31.7695,1161479366.64,日涨幅达到15%的前5只证券,,,,
30,301516,中远通,2026-08-27,3家机构卖出，成功率7.62%,18.62,-4.903,-30099926.84,70123739.16,100223666.0,170347405.16,497291923,-6.052768092113,34.255011449281,37.4295,1306666674.18,日换手率达到30%的前5只证券,,,,
31,301520,万邦医药,2026-08-27,西藏自治区资金买入，成功率28.45%,86.25,8.9841,7239175.87,72372012.77,65132836.9,137504849.67,1187443334,0.609643901542,11.579908340283,43.9176,2820240708.75,日换手率达到30%的前5只证券,,,,
32,301591,肯特股份,2026-08-27,1家机构买入，成功率46.76%,50.4,20.0,99399480.78,165255708.72,65856227.94,231111936.66,779741932,12.747740848699,29.639541901666,36.729,2252615299.2,日换手率达到30%的前5只证券,,,,
33,301591,肯特股份,2026-08-27,1家机构买入，成功率46.76%,50.4,20.0,99399480.78,165255708.72,65856227.94,231111936.66,779741932,12.747740848699,29.639541901666,36.729,2252615299.2,日涨幅达到15%的前5只证券,,,,
34,301591,肯特股份,2026-08-27,2家机构买入，成功率22.78%,50.4,20.0,63932541.51,223629911.78,159697370.27,383327282.05,2006832317,3.18574406882,19.101111677484,36.729,2252615299.2,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
35,301655,绿控传动,2026-08-27,3家机构买入，成功率54.63%,29.31,4.4175,46274961.61,103420348.43,57145386.82,160565735.25,703777526,6.575225820723,22.814842662367,55.9801,1318017590.28,日换手率达到30%的前5只证券,,,,
36,301666,大普微,2026-08-27,2家机构买入，成功率43.56%,469.2,20.0,203047795.0,274116476.0,71068681.0,345185157.0,961955872,21.107807635484,35.883678976077,7.8145,12441468135.6,日涨幅达到15%的前5只证券,,,,
37,600095,湘财股份,2026-08-27,买一主买，成功率43.24%,9.54,10.0346,240106137.16,356099705.61,115993568.45,472093274.06,1916435926,12.528785017152,24.633919018903,7.1234,27276651068.22,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
38,600103,青山纸业,2026-08-27,普通席位买入，成功率45.70%,3.82,10.0865,61707810.1,136502076.1,74794266.0,211296342.1,507382958,12.161979255913,41.644351424984,6.0973,8451096959.54,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
39,600127,金健米业,2026-08-27,普通席位买入，成功率45.24%,10.78,10.0,230454293.97,730115290.76,499660996.79,1229776287.55,7005363728,3.289683489936,17.554781383223,20.3237,6918423090.04,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
40,600272,开开实业,2026-08-27,普通席位买入，成功率36.38%,21.7,2.8436,19878423.18,118369027.18,98490604.0,216859631.18,1420074545,1.399815470955,15.271003338772,40.5377,3508080000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
41,600337,ST美克,2026-08-27,普通席位卖出，成功率34.64%,3.19,-6.1765,3203628.97,16794351.0,13590722.03,30385073.03,119846481,2.673110585533,25.353329339724,2.5424,4584024057.03,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
42,600479,千金药业,2026-08-27,买一主买，成功率47.29%,12.12,9.9819,29535217.6,138728903.72,109193686.12,247922589.84,1300882233,2.27039903004,19.058034889773,25.8243,5072306258.04,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
43,600479,千金药业,2026-08-27,买一主买，成功率47.00%,12.12,9.9819,28752066.0,156964433.12,128212367.12,285176800.24,1618056422,1.776950766924,17.624651177955,25.8243,5072306258.04,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
44,600540,新赛股份,2026-08-27,买一主买，成功率38.63%,4.59,10.0719,28063007.55,34555103.55,6492096.0,41047199.55,40677246,68.989448179456,100.909485243913,1.5243,2668520246.4,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
45,600613,神奇制药,2026-08-27,买一主买，成功率62.21%,11.61,10.0474,83577126.0,144847272.0,61270146.0,206117418.0,677314640,12.339483168413,30.431561024578,12.1763,5591952259.68,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
46,600721,百花医药,2026-08-27,普通席位买入，成功率39.49%,16.68,10.0264,-84987157.04,137745093.0,222732250.04,360477343.04,2746713034,-3.094140377535,13.123953561142,43.4511,6414254551.8,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
47,600721,百花医药,2026-08-27,普通席位买入，成功率39.49%,16.68,10.0264,-84987157.04,137745093.0,222732250.04,360477343.04,2746713034,-3.094140377535,13.123953561142,43.4511,6414254551.8,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
48,600969,郴电国际,2026-08-27,普通席位买入，成功率43.34%,10.45,10.0,35954042.0,83954146.0,48000104.0,131954250.0,566089045,6.351305031879,23.309804555571,9.9285,3867027557.8,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
49,600984,建设机械,2026-08-27,1家机构卖出，成功率37.01%,4.31,-7.5107,4527945.67,50264489.82,45736544.15,96001033.97,575416379,0.786898989193,16.683750667097,10.5339,5417859316.75,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
50,603330,天洋新材,2026-08-27,普通席位卖出，成功率46.67%,10.87,-2.7728,-47304649.32,94896822.0,142201471.32,237098293.32,1131581864,-4.180400095207,20.952818427284,25.3597,4420972810.1,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
51,603395,红四方,2026-08-27,买一主买，成功率44.46%,29.33,1.8049,-9567544.25,61759486.36,71327030.61,133086516.97,648794595,-1.474664604751,20.512889286632,34.3929,1906450000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
52,603618,杭电股份,2026-08-27,普通席位买入，成功率43.88%,35.11,9.9937,168538018.13,759195955.8,590657937.67,1349853893.47,7244624769,2.326387128443,18.632488728003,9.688,24274197877.76,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
53,603706,东方环宇,2026-08-27,2家机构卖出，成功率33.10%,18.24,-7.4581,-13232112.08,7621701.0,20853813.08,28475514.08,87900097,-15.053580748608,32.395315877752,2.5435,3454340703.36,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
54,603839,安正时尚,2026-08-27,1家机构卖出，成功率35.75%,6.49,-9.9861,-11324997.36,16750975.2,28075972.56,44826947.76,130658824,-8.66761004982,34.308396775407,5.102,2511735138.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
55,603955,大千生态,2026-08-27,普通席位卖出，成功率43.80%,19.86,-6.2765,-9441016.2,16818164.0,26259180.2,43077344.2,121324768,-7.781606637814,35.505812135573,4.4181,2695399200.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
56,688091,上海谊众,2026-08-27,上海资金买入，成功率43.31%,43.25,16.4199,67348224.94,139543265.03,72195040.09,211738305.12,470975700,14.299723943295,44.957373622461,5.5567,8912659455.75,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
57,688300,联瑞新材,2026-08-27,1家机构买入，成功率39.02%,186.24,20.0,133808701.12,642333940.91,508525239.79,1150859180.7,3769790800,3.549499381239,30.528462765096,9.0447,44971221945.6,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
58,688368,晶丰明源,2026-08-27,买一主买，成功率47.64%,140.28,20.0,46956375.05,245803149.52,198846774.47,444649923.99,794789900,5.908023623602,55.945593167452,4.9682,17353617258.6,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
59,688790,昂瑞微,2026-08-27,买一主买，成功率36.21%,114.1,20.0042,40703241.97,56225634.05,15522392.08,71748026.13,206636800,19.69796375573,34.721804697905,14.7815,1446305699.3,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
60,688828,国仪公司,2026-08-27,1家机构卖出，成功率42.44%,115.38,-2.6329,-59534585.33,117130927.84,176665513.17,293796441.01,934056400,-6.373767722163,31.453822382674,31.6539,3004383627.54,有价格涨跌幅限制的日换手率达到30%的前五只证券,,,,
61,920093,信胜科技,2026-08-27,1家机构买入，成功率29.76%,20.48,2.0429,16190169.69,29162123.62,12971953.93,42134077.55,150539000,10.754800875521,27.988811902564,29.9673,516096000.0,当日换手率达到20%的前5只股票,,,,
62,920176,维琪科技,2026-08-27,1家机构卖出，成功率39.05%,63.08,-1.5144,31354577.57,44685502.48,13330924.91,58016427.39,153479700,20.42913660243,37.800717221887,30.5323,501296760.0,当日换手率达到20%的前5只股票,,,,
63,920238,长鹰硬科,2026-08-27,1家机构买入，成功率56.47%,76.19,9.5471,-787052.969999999,45894976.08,46682029.05,92577005.13,346288500,-0.227282445129,26.734068595983,24.0444,1478614834.79,当日换手率达到20%的前5只股票,,,,
64,920895,花溪科技,2026-08-27,2家机构买入，成功率39.53%,16.25,30.0,-475085.640000001,29209162.02,29684247.66,58893409.68,107431800,-0.442220683261,54.819345556902,24.6884,466974625.0,当日收盘价涨幅达到20%的前5只股票,,,,
65,920895,花溪科技,2026-08-27,2家机构买入，成功率39.53%,16.25,30.0,-475085.640000001,29209162.02,29684247.66,58893409.68,107431800,-0.442220683261,54.819345556902,24.6884,466974625.0,当日换手率达到20%的前5只股票,,,,
66,920895,花溪科技,2026-08-27,2家机构买入，成功率39.53%,16.25,30.0,-475085.640000001,29209162.02,29684247.66,58893409.68,107431800,-0.442220683261,54.819345556902,24.6884,466974625.0,当日价格振幅达到30%的前5只股票,,,,
