date,open,high,low,close,volume,turnover,circ_mv亿
2025-06-03,12.23,12.45,12.1,12.12,3315600.0,1.8751,21.43083004
2025-06-04,12.15,12.31,12.07,12.24,2496200.0,1.4117,21.64301647
2025-06-05,12.26,12.56,12.22,12.5,4387500.0,2.4813,22.10275375
2025-06-06,12.5,12.85,12.35,12.72,5558720.0,3.1437,22.491762220000002
2025-06-09,12.73,12.88,12.6,12.82,4893500.0,2.7675,22.66858425
2025-06-10,12.82,14.83,12.72,14.36,29618986.0,16.7507,25.39164351
2025-06-11,14.22,15.56,14.02,14.49,27990040.999999996,15.8295,25.62151215
2025-06-12,14.6,15.17,14.14,14.96,20885842.0,11.8118,26.452575689999996
2025-06-13,14.7,15.2,14.43,14.72,14640860.0,8.28,26.02820282
2025-06-16,14.5,15.15,14.5,14.73,11906798.0,6.7338,26.04588502
2025-06-17,14.66,14.86,14.33,14.56,10069155.0,5.6945,25.745287570000002
2025-06-18,14.48,14.58,14.21,14.54,6940298.0,3.925,25.70992316
2025-06-19,14.5,14.6,13.81,13.94,7171880.0,4.056,24.64899098
2025-06-20,14.1,14.11,13.5,13.62,6113000.0,3.4571,24.08316049
2025-06-23,13.46,14.79,13.46,14.68,10465087.0,5.9184,25.957473999999998
2025-06-24,14.65,14.78,14.41,14.78,7554620.0,4.2724,26.13429603
2025-06-25,14.72,15.0,14.61,14.85,6227100.0,3.5217,26.25807146
2025-06-26,14.88,15.3,14.7,14.97,9129700.0,5.1632,26.470257890000003
2025-06-27,15.08,15.28,14.14,14.42,17795400.0,10.064,25.49773673
2025-06-30,14.5,15.01,14.21,14.83,11798520.0,6.6725,26.222707049999997
2025-07-01,14.83,14.88,14.55,14.84,6985820.0,3.9508,26.240389250000003
2025-07-02,14.82,14.95,14.47,14.63,6132040.0,3.4679,25.86906299
2025-07-03,14.66,14.77,14.56,14.65,3203500.0,1.8117,25.9044274
2025-07-04,14.65,14.84,14.51,14.55,5103020.0,2.886,25.72760537
2025-07-07,14.76,15.18,14.7,15.01,10871560.0,6.1483,26.5409867
2025-07-08,15.01,15.1,14.86,15.1,6158092.0,3.4826,26.700126530000002
2025-07-09,15.08,15.95,14.92,15.35,13086520.0,7.401,27.142181609999998
2025-07-10,15.18,15.18,14.72,14.8,9252000.0,5.2324,26.16966044
2025-07-11,14.9,14.95,14.65,14.77,6855480.0,3.8771,26.11661383
2025-07-14,14.98,15.82,14.71,15.8,17827180.0,10.082,27.93788074
2025-07-15,15.61,15.85,15.35,15.66,11279240.0,6.3789,27.6903299
2025-07-16,15.7,16.1,15.45,15.86,11015537.0,6.2297,28.04397396
2025-07-17,15.78,15.85,15.57,15.64,8576317.0,4.8503,27.654965490000002
2025-07-18,15.86,18.77,15.86,18.77,37899451.0,21.4337,33.18949503
2025-07-28,17.5,18.95,16.38,18.4,39450391.0,22.3108,32.53525352
2025-07-29,18.7,21.16,17.7,20.15,42932420.0,24.28,35.629639049999994
2025-07-30,19.95,20.01,18.73,18.86,28710540.000000004,16.237,33.348634860000004
2025-07-31,19.26,21.12,19.26,19.55,32465951.0,18.3608,34.56870687
2025-08-01,19.85,20.7,19.32,19.38,25822591.0,14.6037,34.26810941
2025-08-04,18.61,19.7,18.61,19.12,17141340.0,9.6941,33.808372139999996
2025-08-05,19.53,20.19,19.13,19.21,14175879.999999998,8.017,33.967511959999996
2025-08-06,19.06,19.6,18.9,19.47,14821700.0,8.3823,34.42724924
2025-08-07,19.4,20.38,19.1,19.92,22831820.0,12.9123,35.22294838
2025-08-08,19.8,21.54,19.45,21.43,32457477.0,18.356,37.89296103
2025-08-11,21.07,21.1,20.33,20.49,22055411.0,12.4732,36.23083395
2025-08-12,20.2,20.25,19.2,19.59,17241180.0,9.7506,34.63943568
2025-08-13,19.51,19.96,19.27,19.5,10378040.0,5.8692,34.48029585
2025-08-14,19.46,19.46,18.95,18.95,10862580.0,6.1432,33.507774690000005
2025-08-15,19.0,19.35,18.91,19.26,7502200.0,4.2428,34.05592298
2025-08-18,19.8,20.96,19.66,20.63,18115100.0,10.2448,36.47838479
2025-08-19,20.67,22.8,20.5,22.25,22336377.0,12.6321,39.34290168
2025-08-20,18.22,21.1,18.22,19.48,33501807.0,18.9466,34.44493144
2025-08-21,19.26,19.99,19.06,19.65,17482727.0,9.8872,34.7455289
2025-08-22,19.65,20.99,19.4,20.55,20022170.0,11.3233,36.336927169999996
2025-08-25,21.27,22.0,20.72,21.21,20464520.0,11.5735,37.50395256
2025-08-26,21.59,21.8,20.73,20.75,15178820.000000002,8.5842,36.69057123
2025-08-27,20.77,20.98,19.26,19.26,17989280.0,10.1737,34.05592298
2025-08-28,19.32,19.8,18.8,19.49,12319200.0,6.967,34.46261365
2025-08-29,19.75,19.99,19.0,19.1,9686980.0,5.4784,33.77300773
2025-09-01,19.11,20.23,19.1,19.5,9888360.0,5.5923,34.48029585
2025-09-02,19.5,19.53,17.98,18.36,13195040.0,7.4623,32.46452471
2025-09-03,18.73,18.73,17.65,17.7,7756100.0,4.3864,31.297499310000003
2025-09-04,17.85,18.17,17.11,17.52,8417100.0,4.7602,30.979219660000002
2025-09-05,17.6,18.36,17.22,18.28,6324880.0,3.577,32.32306708
2025-09-08,18.4,18.6,17.99,18.31,7229900.0,4.0888,32.37611369
2025-09-09,18.31,18.31,17.63,17.74,5099680.0,2.8841,31.36822812
2025-09-10,17.82,19.4,17.62,19.2,15621518.0,8.8346,33.94982976
2025-09-11,19.19,19.49,19.01,19.32,10790714.0,6.1026,34.162016200000004
2025-09-12,19.21,19.59,19.04,19.34,7452360.000000001,4.2146,34.197380599999995
2025-09-15,19.24,19.35,18.76,18.89,8420100.0,4.7619,33.40168147
2025-09-16,19.14,19.15,18.14,18.78,11751100.0,6.6457,33.20717723
2025-09-17,18.9,21.28,18.72,20.58,22876200.0,12.9374,36.38997377
2025-09-18,20.11,21.48,20.11,20.95,17931980.0,10.1413,37.04421529
2025-09-19,21.05,21.4,20.7,20.84,11535640.0,6.5239,36.84971105
2025-09-22,21.21,22.18,21.12,21.4,12407260.0,7.0168,37.83991442
2025-09-23,21.4,21.55,20.31,20.82,11380300.0,6.436,36.81434665
2025-09-24,21.0,21.19,20.21,20.73,10046000.0,5.6814,36.65520682
2025-09-25,20.36,20.69,19.69,19.76,12139500.0,6.8654,34.94003313
2025-09-26,19.75,20.78,19.4,19.57,10234900.0,5.7882,34.60407127
2025-09-29,19.6,20.89,19.1,20.22,11671700.0,6.6008,35.75341447
2025-09-30,20.27,20.41,19.83,20.12,6618860.000000001,3.7432,35.57659244
2025-10-09,20.35,20.43,19.9,19.94,7050580.0,3.9874,35.258312780000004
2025-10-10,19.95,19.95,19.07,19.67,7434260.000000001,4.2044,34.7808933
2025-10-13,17.48,19.47,17.48,19.25,7368760.000000001,4.1673,34.038240779999995
2025-10-14,19.31,21.75,19.01,20.22,16631029.999999998,9.4055,35.75341447
2025-10-15,20.83,21.43,20.2,21.25,12599190.0,7.1254,37.57468138
2025-10-16,21.98,25.5,21.45,25.5,31726659.000000004,17.9427,45.08961765
2025-10-17,28.49,29.4,26.5,27.71,39883800.0,22.5559,48.997384509999996
2025-10-20,28.21,28.35,26.0,27.01,28801350.0,16.2883,47.759630300000005
2025-10-21,27.0,31.04,26.5,30.36,32724209.999999996,18.5069,53.68316831
2025-10-22,30.0,31.39,29.9,30.11,27426180.0,15.5106,53.24111323
2025-10-23,30.01,30.1,28.1,29.61,20545450.0,11.6193,52.35700308
2025-10-24,29.61,30.33,28.9,29.7,16458779.999999998,9.3081,52.51614290999999
2025-10-27,28.8,29.0,25.57,25.75,29780320.0,16.842,45.531672730000004
2025-10-28,25.98,28.21,25.49,25.65,24885620.0,14.0738,45.3548507
2025-10-29,25.91,26.54,25.05,26.16,16030279.999999998,9.0658,46.25664305
2025-10-30,26.68,27.09,25.25,25.29,12847880.0,7.266,44.71829139
2025-10-31,25.66,26.03,24.8,25.7,9360180.0,5.2936,45.443261709999994
2025-11-03,26.07,27.33,25.51,26.52,18879198.0,10.6769,46.893202360000004
2025-11-04,26.11,26.5,25.71,26.37,9813100.0,5.5497,46.62796931
2025-11-05,26.59,27.65,26.26,26.78,15784400.0,8.9267,47.35293963
2025-11-06,26.52,27.6,25.72,26.94,13153362.0,7.4388,47.63585488
2025-11-07,27.17,27.79,26.32,26.63,11040042.0,6.2436,47.087706589999996
2025-11-10,26.64,26.68,25.3,26.37,10082320.0,5.702,46.62796931
2025-11-11,26.65,28.77,26.3,26.41,22713740.0,12.8455,46.698698119999996
2025-11-12,26.0,27.66,25.0,27.07,16271382.0,9.2021,47.86572352
2025-11-13,27.1,28.39,26.99,27.74,12771012.0,7.2225,49.05043112
2025-11-14,27.37,28.71,27.26,28.0,9332740.0,5.278,49.5101684
2025-11-18,27.03,27.35,26.5,27.06,5866300.0,3.3176,47.84804132
2025-11-19,27.4,27.4,26.16,26.25,6305620.0,3.5661,46.41578288
2025-11-20,26.38,27.48,26.38,27.43,7976920.0,4.5113,48.50228283
2025-11-21,27.0,28.25,26.44,26.89,11029500.0,6.2376,47.54744387
2025-11-24,26.89,28.5,26.5,27.89,10254020.0,5.7991,49.31566417
2025-11-25,28.11,29.46,27.9,28.48,11252580.0,6.3638,50.35891414
2025-11-26,28.75,29.75,28.37,28.71,11159060.0,6.3109,50.76560481
2025-11-27,28.51,30.76,28.3,30.28,17786740.0,10.0591,53.541710679999994
2025-11-28,30.87,32.39,29.66,30.88,16175509.0,9.1479,54.602642859999996
2025-12-01,30.88,33.36,30.59,32.4,19585880.0,11.0766,57.29033772
2025-12-02,32.41,32.41,30.0,30.1,15087820.000000002,8.5328,53.22343103
2025-12-03,29.61,30.3,29.31,29.76,7489320.0,4.2355,52.62223613
2025-12-04,29.44,30.1,29.1,29.13,5025960.0,2.8424,51.50825734
2025-12-05,29.33,29.79,29.0,29.23,4117680.0000000005,2.3287,51.68507937
2025-12-08,29.52,29.66,28.68,28.68,6215500.0,3.5151,50.7125582
2025-12-09,28.5,29.96,28.0,29.67,8495840.0,4.8047,52.4630963
2025-12-10,29.39,29.7,28.15,29.25,8347880.0,4.7211,51.720443780000004
2025-12-11,29.26,30.88,29.26,29.28,7237920.0,4.0933,51.77349038
2025-12-12,28.96,29.2,27.4,27.67,7609100.0,4.3033,48.9266557
2025-12-15,27.68,28.37,26.61,27.42,6990800.0,3.9536,48.48460063
2025-12-16,27.28,27.42,26.3,26.56,5514480.0,3.1187,46.96393117
2025-12-17,26.6,27.34,26.25,26.36,4017980.0000000005,2.2723,46.61028711
2025-12-18,26.38,28.38,26.07,27.61,7480620.0,4.2306,48.82056248
2025-12-19,28.0,28.68,27.62,28.34,4794120.0,2.7113,50.1113633
2025-12-22,28.36,28.9,27.72,28.08,3957699.0,2.2382,49.65162602
2025-12-23,28.16,28.49,27.79,28.1,3114700.0,1.7615,49.68699043
2025-12-24,28.1,28.7,27.85,28.4,4664200.0,2.6378,50.21745652
2025-12-25,28.4,28.82,27.88,28.61,4203200.0,2.3771,50.58878278
2025-12-26,28.59,28.6,28.03,28.16,3565300.0,2.0163,49.79308365
2025-12-29,27.98,28.28,26.9,27.18,7057598.0,3.9914,48.06022775
2025-12-30,27.0,27.64,26.93,27.03,4439518.0,2.5107,47.79499471
2025-12-31,27.03,27.32,26.6,27.0,4203238.0,2.3771,47.7419481
2026-01-05,27.0,27.8,26.8,27.19,4275800.0,2.4181,48.07790996
2026-01-06,27.6,28.34,27.2,27.52,5580160.0,3.1558,48.66142266
2026-01-07,27.53,27.62,26.7,27.05,4477700.0,2.5323,47.830359120000004
2026-01-08,27.23,27.78,26.9,27.1,4962700.0,2.8066,47.91877013
2026-01-09,27.08,27.8,26.38,27.63,8193719.0,4.6339,48.85592689
2026-01-12,27.51,29.18,26.83,28.98,13885928.0,7.8531,51.24302429
2026-01-13,29.16,29.98,28.16,28.61,10367760.0,5.8634,50.58878278
2026-01-14,29.58,30.6,28.71,29.61,10782316.0,6.0978,52.35700308
2026-01-15,29.29,29.66,28.4,28.87,6201300.0,3.5071,51.04852006
2026-01-16,29.0,29.13,28.11,28.31,4481280.0,2.5343,50.05831669
2026-01-19,28.06,28.47,27.88,27.9,3457500.0,1.9554,49.33334637
2026-01-20,28.1,28.1,27.18,27.19,3969219.9999999995,2.2448,48.07790996
2026-01-21,27.32,27.83,27.06,27.13,2615880.0,1.4794,47.971816739999994
2026-01-22,27.33,27.68,27.02,27.16,3638519.9999999995,2.0577,48.02486335
2026-01-23,27.22,27.29,26.88,26.92,4422840.0,2.5013,47.600490480000005
2026-01-26,26.92,27.07,25.5,25.59,7973460.000000001,4.5093,45.24875748
2026-01-27,25.57,25.8,24.1,24.63,8296500.0,4.692,43.551265990000005
2026-01-28,25.49,28.58,23.89,28.27,16723254.0,9.4577,49.98758788
2026-01-29,27.9,27.9,26.37,27.0,10506978.0,5.9421,47.7419481
2026-01-30,27.0,27.12,25.84,25.89,5230200.0,2.9579,45.77922357
2026-02-02,26.01,26.26,25.4,25.4,3691498.0000000005,2.0877,44.912795620000004
2026-02-03,25.65,25.8,24.99,25.32,3253758.0,1.8401,44.771338
2026-02-04,25.22,25.32,24.88,25.03,3355000.0,1.8974,44.25855411
2026-02-05,25.0,25.88,24.8,25.7,4296380.0,2.4298,45.443261709999994
2026-02-06,25.55,25.8,25.0,25.01,2981920.0,1.6864,44.2231897
2026-02-09,25.4,26.43,25.21,26.08,3913540.0,2.2133,46.11518542
2026-02-10,26.37,28.58,26.19,27.63,8431887.0,4.7686,48.85592689
2026-02-11,27.49,27.72,26.32,26.36,5454420.0,3.0847,46.61028711
2026-02-12,26.7,27.05,25.5,25.55,5294440.0,2.9942,45.178028669999996
2026-02-13,26.0,26.26,25.47,25.92,3326400.0,1.8812,45.832270179999995
2026-02-24,26.29,26.98,25.86,25.98,2699760.0,1.5268,45.93836339
2026-02-25,26.3,26.3,25.72,26.22,2060720.0,1.1654,46.36273627
2026-02-26,26.37,26.37,25.68,25.84,2664800.0,1.5071,45.690812550000004
2026-02-27,25.96,26.8,25.77,25.84,2861320.0,1.6182,45.690812550000004
2026-03-02,25.75,25.75,25.0,25.3,3455460.0,1.9542,44.73597359
2026-03-03,25.33,25.57,24.0,24.04,4154460.0,2.3495,42.50801601
2026-03-04,23.6,24.44,23.36,23.95,2523170.0,1.427,42.34887619
2026-03-05,24.4,24.4,23.7,23.9,2323960.0,1.3143,42.260465169999996
2026-03-06,23.97,24.44,23.7,24.13,2429600.0,1.374,42.66715584
2026-03-09,24.01,27.95,23.71,26.5,15976100.0,9.0351,46.85783795
2026-03-10,26.5,27.47,26.18,26.4,8194180.0,4.6341,46.68101592
2026-03-11,26.4,26.59,25.46,25.65,5201720.0,2.9418,45.3548507
2026-03-12,25.63,26.14,25.22,25.9,4629700.0,2.6183,45.79690577
2026-03-13,25.8,26.5,25.37,25.55,3881680.0000000005,2.1952,45.178028669999996
2026-03-16,25.56,25.87,25.22,25.58,3591900.0,2.0314,45.23107527
2026-03-17,25.68,26.18,25.51,25.84,3852100.0,2.1785,45.690812550000004
2026-03-18,25.8,26.28,25.53,26.06,3821280.0000000005,2.1611,46.07982102
2026-03-19,25.62,26.49,25.51,25.68,4365211.0,2.4687,45.4078973
2026-03-20,25.98,26.0,24.46,24.46,3829860.0,2.1659,43.25066854
2026-03-23,24.41,24.46,23.01,23.23,5171080.0,2.9245,41.07575757
2026-03-24,23.62,24.14,23.41,24.08,3499780.0000000005,1.9793,42.57874482
2026-03-25,24.09,24.78,24.0,24.48,2940302.0,1.6629,43.28603294
2026-03-26,24.48,24.96,23.65,23.92,2784900.0,1.575,42.29582958
2026-03-27,23.7,24.48,23.61,24.34,2165900.0,1.2249,43.0384821
2026-03-30,23.94,24.64,23.75,23.93,2497351.0,1.4124,42.31351178
2026-03-31,24.0,24.32,23.42,23.42,2468700.0,1.3961,41.41171943
2026-04-01,23.89,24.29,23.8,24.09,2263200.0,1.2799,42.59642703
2026-04-02,23.98,24.03,23.01,23.26,2421200.0,1.3693,41.12880418
2026-04-03,23.48,23.48,22.43,22.76,2425220.0,1.3716,40.244694030000005
2026-04-07,22.52,23.98,22.52,23.65,3242540.0,1.8338,41.8184101
2026-04-08,24.1,24.83,24.0,24.6,3282300.0,1.8563,43.49821938
2026-04-09,24.42,24.95,24.23,24.4,3619200.0,2.0468,43.14457532
2026-04-10,24.72,25.05,24.26,24.48,2521600.0,1.4261,43.28603294
2026-04-13,24.5,25.86,24.48,24.91,4425360.0,2.5027,44.04636767
2026-04-14,25.07,25.48,24.65,24.93,2654200.0,1.5011,44.08173208
2026-04-15,24.94,25.5,24.73,24.86,3385480.0000000005,1.9146,43.95795666
2026-04-16,25.12,25.36,24.94,25.29,2721000.0,1.5388,44.71829139
2026-04-17,25.3,25.67,25.09,25.24,3029600.0,1.7134,44.62988037
2026-04-20,25.18,25.8,25.18,25.69,3802900.0,2.1507,45.42557951
2026-04-21,25.69,25.93,25.22,25.81,2360500.0,1.335,45.63776594
2026-04-22,25.65,26.1,25.41,25.97,2611100.0,1.4767,45.920681189999996
2026-04-23,25.84,26.35,24.73,24.94,3592900.0,2.0319,44.09941428
2026-04-24,24.96,24.96,24.21,24.56,3967980.0000000005,2.2441,43.42749057
2026-04-27,24.78,27.8,24.5,26.07,10876140.0,6.1509,46.09750322
2026-04-28,25.88,26.46,24.58,25.07,7044800.0,3.9841,44.32928292
2026-04-29,24.63,24.9,23.91,23.98,7709480.0,4.36,42.40192279
2026-04-30,24.21,24.78,23.65,24.11,4539760.0,2.5674,42.63179143
2026-05-06,24.14,25.35,24.14,24.29,5107960.0,2.8888,42.95007109
2026-05-07,24.48,24.48,23.62,23.8,5627540.0,3.1826,42.08364314
2026-05-08,23.62,23.94,23.6,23.65,3243200.0,1.8342,41.8184101
2026-05-11,23.79,24.08,22.88,23.08,5611000.0,3.1732,40.81052452
