序号,营业部名称,上榜后1天-买入次数,上榜后1天-平均涨幅,上榜后1天-上涨概率,上榜后2天-买入次数,上榜后2天-平均涨幅,上榜后2天-上涨概率,上榜后3天-买入次数,上榜后3天-平均涨幅,上榜后3天-上涨概率,上榜后5天-买入次数,上榜后5天-平均涨幅,上榜后5天-上涨概率,上榜后10天-买入次数,上榜后10天-平均涨幅,上榜后10天-上涨概率
278,国泰海通证券余姚舜水南路证券营业部,3,3.63107283,66.666666666667,3,6.20297537,100.0,3,-1.028657746667,33.333333333333,3,9.06766783,100.0,3,8.109283423333,66.666666666667
279,中泰证券厦门厦禾路证券营业部,3,-3.546282526667,33.333333333333,3,-4.2289428,0.0,3,-5.406541856667,0.0,3,-10.2026896,33.333333333333,3,-13.998300513333,0.0
280,国投证券揭阳分公司,3,5.816135083333,66.666666666667,3,0.89118199,33.333333333333,2,9.73577236,100.0,2,-1.199186995,50.0,0,0.0,0.0
281,国投证券北京复兴门外大街证券营业部,3,2.6085156,66.666666666667,3,-1.836008216667,33.333333333333,3,-2.13827407,33.333333333333,1,-9.88517224,0.0,1,-1.39790315,0.0
282,平安证券广州体育东路证券营业部,3,-2.75563921,33.333333333333,3,-1.222758503333,33.333333333333,3,-5.059527616667,33.333333333333,3,-6.16619109,0.0,1,-22.04545455,0.0
283,广发证券南京水佑岗证券营业部,3,-2.395672223333,0.0,3,-8.401749053333,0.0,2,-1.471766975,0.0,2,-3.00748674,0.0,2,1.680679435,50.0
284,国泰海通证券新余劳动南路证券营业部,3,2.960390946667,66.666666666667,3,1.902701286667,33.333333333333,3,-0.73624775,33.333333333333,3,-5.981871176667,0.0,1,-17.13120326,0.0
285,中信证券东阳吴宁西路证券营业部,3,-3.297377483333,0.0,3,-4.93728771,33.333333333333,3,-1.829453613333,33.333333333333,3,-5.110595353333,0.0,2,-18.77382118,0.0
286,中信证券杭州环城北路证券营业部,3,-0.43706828,33.333333333333,3,-4.53912759,0.0,3,-3.569762523333,33.333333333333,1,-7.89473684,0.0,1,5.26315789,100.0
287,广发证券上海浦东新区东方路证券营业部,3,-1.1279393,33.333333333333,3,-2.688320313333,33.333333333333,3,-4.251775883333,0.0,3,6.098277403333,100.0,2,-1.88482922,50.0
288,招商证券沈阳兴工街证券营业部,3,-2.053129326667,33.333333333333,3,-2.65778923,33.333333333333,3,-3.750777173333,33.333333333333,3,-2.752995883333,33.333333333333,2,8.16166674,100.0
289,中国银河证券广州粤海金融中心证券营业部,3,-0.268509836667,33.333333333333,3,-0.866615553333,33.333333333333,3,-3.605171973333,33.333333333333,3,-9.447643953333,0.0,2,-7.28738388,50.0
290,中国中金财富证券厦门分公司,3,-1.37452046,66.666666666667,3,-2.787365023333,0.0,3,-3.526361226667,33.333333333333,3,-10.172846506667,0.0,1,-17.13120326,0.0
291,平安证券深圳深南东路罗湖商务中心证券营业部,3,-6.54403816,0.0,3,-11.397797186667,0.0,3,-9.853952133333,0.0,3,-10.671536163333,33.333333333333,1,-4.85506024,0.0
292,华泰证券姜堰东大街证券营业部,3,-0.65891473,33.333333333333,3,2.61627907,66.666666666667,2,1.424418605,50.0,1,-6.97674419,0.0,0,0.0,0.0
293,浙商证券宁波四明中路证券营业部,3,-1.874303233333,33.333333333333,2,3.365384615,50.0,2,6.009615385,50.0,2,16.346153845,50.0,1,61.53846154,100.0
294,华安证券北京东三环中路证券营业部,3,-1.216333933333,33.333333333333,3,-1.661388993333,66.666666666667,3,-0.31027859,33.333333333333,2,-3.979341875,50.0,2,-5.28179918,50.0
295,中信建投证券厦门杏东路证券营业部,3,-7.05100467,0.0,3,-8.894078446667,0.0,2,-6.8359074,0.0,2,-12.162051715,0.0,0,0.0,0.0
296,东吴证券张家港金港镇证券营业部,3,5.268168096667,100.0,3,12.546887496667,100.0,3,17.255114413333,100.0,2,26.073446325,100.0,0,0.0,0.0
297,国泰海通证券南宁民族大道证券营业部,3,9.78824877,100.0,3,8.155579573333,33.333333333333,2,8.131918615,50.0,2,-4.596060405,50.0,1,-5.08152604,0.0
298,华西证券成都东大路证券营业部,3,-4.726990293333,0.0,2,-7.803448015,0.0,2,-4.26954371,50.0,2,1.990409235,50.0,2,-2.07520393,50.0
299,平安证券银川凤凰北街证券营业部,3,1.9455072,66.666666666667,3,-1.050534036667,0.0,3,1.441362453333,33.333333333333,3,-2.191800843333,33.333333333333,1,-15.14227642,0.0
300,东方证券上海松江区沪亭北路证券营业部,3,5.52143397,100.0,3,3.50560781,66.666666666667,3,6.577821783333,66.666666666667,3,1.568024156667,33.333333333333,2,5.057972875,100.0
301,国海证券上海世纪大道证券营业部,3,3.569735956667,100.0,3,2.823378006667,100.0,3,2.862835703333,66.666666666667,3,5.22159929,66.666666666667,2,-14.411744715,0.0
302,招商证券深圳福华三路证券营业部,3,0.492223473333,66.666666666667,3,-0.7084243,33.333333333333,3,-4.408328343333,0.0,3,0.568630386667,33.333333333333,2,4.63081678,50.0
303,华安证券上海分公司,3,-2.049469256667,33.333333333333,3,-7.51372039,0.0,3,-6.958290786667,0.0,3,-12.71205053,0.0,2,-16.15867446,0.0
304,华泰证券上海分公司,3,-5.462900353333,33.333333333333,2,-6.523416525,0.0,2,-5.05711029,0.0,2,-0.90195033,50.0,2,-3.951287025,50.0
305,招商证券福州六一中路证券营业部,3,-6.817924156667,0.0,3,-10.98454667,0.0,2,-15.589923655,0.0,2,-17.44377445,50.0,0,0.0,0.0
306,申万宏源证券嘉善体育南路证券营业部,3,0.665483583333,33.333333333333,3,-1.811594203333,0.0,3,-3.867199053333,0.0,3,-9.190246146667,0.0,1,-28.30523514,0.0
307,光大证券南通工农路证券营业部,3,-1.391602066667,33.333333333333,3,-0.00976415,66.666666666667,3,1.201086606667,66.666666666667,3,-2.534233823333,33.333333333333,3,-13.194706283333,33.333333333333
308,华泰证券福建分公司,3,-0.20433542,33.333333333333,3,1.247643483333,66.666666666667,3,-1.12489023,33.333333333333,3,-0.01752753,66.666666666667,3,4.189588603333,100.0
309,华泰证券江西分公司,3,-2.080604996667,33.333333333333,3,-7.890947403333,0.0,3,-10.422936066667,0.0,2,-5.529158695,50.0,1,-1.89785096,0.0
310,中国银河证券庄河世纪大街证券营业部,3,5.059687076667,100.0,3,8.802657956667,100.0,3,2.52289367,33.333333333333,2,9.65486282,100.0,2,12.571144225,100.0
311,东方证券重庆金州大道证券营业部,3,-3.376756813333,33.333333333333,3,-2.041759933333,33.333333333333,2,-10.904187,0.0,2,-13.436938095,0.0,2,-17.878243,0.0
312,中信证券西安朱雀大街证券营业部,3,-3.644857236667,33.333333333333,3,-8.457312026667,0.0,3,-3.80908557,33.333333333333,3,2.38601371,66.666666666667,3,5.29082175,66.666666666667
313,开源证券江苏分公司,3,-1.187084516667,33.333333333333,3,-2.564102563333,0.0,2,-5.555555555,0.0,1,0.0,0.0,0,0.0,0.0
314,广发证券上海浦东新区海阳西路证券营业部,3,0.280126363333,33.333333333333,3,3.51866949,66.666666666667,3,5.012721703333,66.666666666667,3,-0.312150536667,33.333333333333,2,-3.59575782,50.0
315,国信证券福建分公司,3,-7.03206825,0.0,3,-6.799896763333,33.333333333333,3,-8.945043923333,33.333333333333,3,-9.04723676,33.333333333333,1,-11.21064756,0.0
316,财信证券杭州庆春路证券营业部,3,0.511492466667,66.666666666667,3,3.059244946667,66.666666666667,3,3.140932693333,66.666666666667,3,5.125215266667,66.666666666667,1,-14.05071967,0.0
317,东吴证券苏州相城区珍珠湖路证券营业部,3,-3.45708042,33.333333333333,3,-3.703156133333,0.0,3,-8.47032882,0.0,3,5.415011826667,66.666666666667,3,5.07509357,66.666666666667
318,华林证券广西分公司,3,-4.62962963,0.0,2,-6.944444445,0.0,2,-8.333333335,0.0,0,0.0,0.0,0,0.0,0.0
319,国信证券浙江分公司,3,5.796366496667,66.666666666667,3,6.791755343333,66.666666666667,3,10.256218406667,66.666666666667,2,35.044642855,100.0,0,0.0,0.0
320,中信建投证券厦门分公司,3,1.316732716667,100.0,3,-4.00026103,33.333333333333,3,-3.427622623333,33.333333333333,3,-7.53692453,0.0,3,-2.177783066667,33.333333333333
321,华泰证券安徽分公司,3,9.98077297,100.0,3,7.929175546667,66.666666666667,3,8.13572389,66.666666666667,2,4.22852268,100.0,1,22.32480067,100.0
322,华泰证券北京分公司,3,-4.838296026667,0.0,3,-10.71009871,0.0,3,-14.478675836667,0.0,3,-19.124870396667,0.0,2,-8.815409425,0.0
323,华泰证券常州分公司,3,2.266708673333,66.666666666667,3,2.399174,66.666666666667,2,0.53272387,50.0,2,-6.459016755,0.0,1,6.52173913,100.0
324,国投证券柳州晨华路证券营业部,3,-2.618453786667,33.333333333333,3,1.71912908,66.666666666667,3,-4.84615147,33.333333333333,3,-9.986424676667,33.333333333333,2,-14.22969955,0.0
325,天风证券浙江分公司,3,-1.334398143333,33.333333333333,3,0.025417906667,33.333333333333,3,2.810483023333,33.333333333333,2,-1.299335455,50.0,1,-16.17647059,0.0
326,国投证券西安曲江池南路证券营业部,3,-2.16726857,66.666666666667,3,0.95812861,66.666666666667,3,1.81373195,66.666666666667,3,0.31948175,33.333333333333,3,-7.33462721,33.333333333333
327,银泰证券淄博华光路证券营业部,3,10.244777626667,66.666666666667,3,17.60902724,66.666666666667,3,15.82932856,66.666666666667,3,3.159567546667,33.333333333333,3,-14.737974193333,0.0
328,浙商证券哈尔滨分公司,3,-0.609031603333,66.666666666667,3,-4.189774226667,33.333333333333,3,-4.582520816667,33.333333333333,3,0.239788893333,66.666666666667,3,-11.023590546667,0.0
329,财通证券丽水缙云仙都路证券营业部,3,6.267806266667,66.666666666667,2,9.615384615,50.0,2,18.08731809,100.0,2,28.846153845,50.0,1,61.53846154,100.0
330,信达证券无锡金融一街证券营业部,3,2.81356938,66.666666666667,2,5.760386565,100.0,1,7.29550479,100.0,1,3.90567428,100.0,0,0.0,0.0
331,中国银河证券青岛即墨区墨城路证券营业部,3,6.63231821,100.0,2,10.292200095,100.0,1,-3.04054054,0.0,1,-4.05405405,0.0,0,0.0,0.0
332,国金证券乌鲁木齐南湖路证券营业部,3,-5.201279616667,33.333333333333,3,-4.59001259,33.333333333333,3,-11.417676003333,33.333333333333,3,-13.420838,33.333333333333,3,-22.855666233333,0.0
333,山西证券浙江分公司,3,0.471593916667,66.666666666667,3,-1.316475616667,33.333333333333,3,-5.598470046667,33.333333333333,3,-4.614218893333,33.333333333333,2,2.07524631,50.0
334,国泰海通证券上海普陀区大渡河路证券营业部,3,2.24808088,66.666666666667,2,2.07873447,50.0,2,7.016675305,100.0,1,-2.4911032,0.0,1,-6.65206679,0.0
335,联储证券宁波分公司,3,0.956474053333,66.666666666667,2,6.083224485,100.0,2,0.86303415,100.0,1,1.44927536,100.0,0,0.0,0.0
336,平安证券苏州苏绣路证券营业部,2,-2.939087885,50.0,2,0.73584647,50.0,2,4.658499015,50.0,2,12.64010522,50.0,2,0.764758985,50.0
337,平安证券宁波海晏北路证券营业部,2,-1.516172815,0.0,2,-6.24487052,0.0,2,-8.54921834,0.0,2,-11.00460932,0.0,2,-17.00871891,0.0
338,平安证券上海锦康路证券营业部,2,4.121027735,100.0,2,3.19592245,100.0,2,6.191130355,100.0,2,0.19620667,50.0,2,-5.726744005,50.0
339,中国中金财富证券北京亚运村证券营业部,2,-3.558287615,50.0,2,-0.079777675,50.0,2,1.36344052,50.0,2,17.542092845,100.0,2,9.68768495,50.0
340,东亚前海证券广东分公司,2,0.81098916,50.0,2,3.90183616,100.0,2,4.992416875,50.0,2,-2.199395665,50.0,1,-5.73770492,0.0
341,中信建投证券北京鸿翼分公司,2,-8.387894565,0.0,2,-13.41002278,0.0,2,-12.90432802,0.0,2,-15.70647576,0.0,2,-20.66970387,0.0
342,浙商证券湖南分公司,2,-10.00963391,0.0,2,-14.67886962,0.0,2,-13.54440086,0.0,2,-13.327958575,0.0,1,-19.54247742,0.0
343,国金证券宁波江澄南路证券营业部,2,1.79790174,50.0,2,6.615253175,50.0,2,2.728829295,100.0,2,-6.24000619,0.0,0,0.0,0.0
344,平安证券嘉兴中环南路证券营业部,2,-6.85104366,0.0,2,-5.848334875,0.0,2,-10.095579695,0.0,1,-14.09147095,0.0,1,-16.44004944,0.0
345,中邮证券云南分公司,2,-0.318382355,50.0,2,0.393627455,50.0,2,-4.40514706,50.0,2,1.48627451,50.0,1,-12.0,0.0
346,华鑫证券无锡人民中路证券营业部,2,8.522038435,100.0,2,17.25708375,100.0,2,22.637297915,100.0,2,37.467406455,100.0,0,0.0,0.0
347,天风证券上海世纪大道证券营业部,2,7.28420046,100.0,2,12.114452275,100.0,1,-1.20805369,0.0,1,-7.65100671,0.0,0,0.0,0.0
348,甬兴证券宁波和源路证券营业部,2,-2.631929815,50.0,2,-11.773121255,0.0,2,-17.21305218,0.0,1,-12.82261368,0.0,1,-9.25850061,0.0
349,平安证券扬州新城河南路证券营业部,2,1.94805195,50.0,2,4.09421087,100.0,2,14.37376183,100.0,2,24.471714725,100.0,0,0.0,0.0
350,东莞证券成都高升桥路证券营业部,2,-4.333132865,0.0,2,-10.71952133,0.0,2,-13.872178685,0.0,2,-13.046548995,50.0,0,0.0,0.0
351,申港证券上海浦东新区东方路证券营业部,2,9.998181165,100.0,2,21.0094031,100.0,2,26.158062035,100.0,2,46.39196541,100.0,1,79.09252772,100.0
352,华林证券深圳分公司,2,-0.833126295,50.0,2,-4.087784675,0.0,2,-3.736645965,50.0,2,-4.83146998,50.0,2,-0.40993789,50.0
353,财通证券普陀山证券营业部,2,4.94061869,100.0,2,7.60221565,100.0,2,6.95598429,50.0,2,12.643759095,50.0,1,19.77186312,100.0
354,华福证券绍兴分公司,2,-2.409638555,0.0,2,-5.440774505,0.0,2,-7.78398766,50.0,2,0.33976209,50.0,0,0.0,0.0
355,广发证券杭州博奥路证券营业部,2,-3.373162985,50.0,2,-1.440633395,50.0,2,-8.12570851,0.0,2,-11.4332547,0.0,1,-11.81102362,0.0
356,国金证券西安朱雀大街证券营业部,2,-7.46418669,50.0,2,-11.484188365,50.0,2,-14.860093215,0.0,2,-16.53361492,0.0,1,-25.75092421,0.0
357,东亚前海证券上海临港新片区分公司,2,0.62899789,50.0,2,1.565302975,50.0,2,-4.186387605,50.0,2,5.184648325,50.0,1,26.73754209,100.0
358,国泰海通证券深圳前海分公司,2,-8.185706345,0.0,2,-11.96613334,0.0,2,-17.810146765,0.0,2,-16.550582605,0.0,2,-20.67381855,0.0
359,国泰海通证券东莞总部一路证券营业部,2,3.491350355,100.0,2,-2.813678555,0.0,2,-5.00061355,0.0,2,0.041955505,50.0,1,-18.98928025,0.0
360,国联民生证券慈溪影清路证券营业部,2,7.13934445,100.0,2,2.518344245,50.0,2,2.324740195,50.0,2,-2.705210035,50.0,1,-11.11793612,0.0
361,国信证券,2,-1.440940875,50.0,2,-6.181523745,0.0,2,-5.89821864,50.0,2,-10.221785825,0.0,0,0.0,0.0
362,申万宏源证券上海松江区人民北路证券营业部,2,-1.140065145,0.0,2,-0.3257329,0.0,2,3.170466885,50.0,2,-3.984799135,0.0,1,9.12052117,100.0
363,华泰证券南京长江路证券营业部,2,-3.590189365,0.0,2,-7.52122401,0.0,2,-5.39596559,50.0,2,-4.09103101,50.0,2,-4.30724882,0.0
364,华泰证券南京大光路证券营业部,2,-3.529492525,0.0,2,-5.630489185,0.0,2,-1.26868687,50.0,1,-11.29992025,0.0,0,0.0,0.0
365,华泰证券苏州人民路证券营业部,2,2.504613245,100.0,1,11.03388358,100.0,1,28.0625543,100.0,1,29.97393571,100.0,1,11.55516942,100.0
366,中信建投证券长沙芙蓉中路证券营业部,2,-5.254306145,0.0,2,-6.459198015,50.0,1,-9.07689343,0.0,1,-8.96126421,0.0,1,1.54172288,100.0
367,财信证券长沙五一大道证券营业部,2,-3.491817015,50.0,2,-2.531345325,50.0,2,-4.588170485,50.0,2,-2.200008195,50.0,2,0.55020184,50.0
368,财通证券温岭中华路证券营业部,2,-2.78035218,0.0,2,-6.90454124,0.0,2,-11.21408712,0.0,2,-19.71443466,0.0,1,0.0,0.0
369,国泰海通证券上海徐汇区宛平南路证券营业部,2,-3.935384435,50.0,2,-7.443806465,50.0,2,-8.26659039,0.0,1,0.91743119,100.0,1,-3.66972477,0.0
370,湘财证券长沙新民路证券营业部,2,0.071225075,50.0,2,-3.846153845,0.0,1,-11.11111111,0.0,0,0.0,0.0,0,0.0,0.0
371,国泰海通证券汕头长平路证券营业部,2,2.06576003,50.0,2,0.714408675,50.0,2,0.0,0.0,2,-2.06576003,50.0,1,-2.5477707,0.0
372,国泰海通证券北京方庄路证券营业部,2,2.56386897,50.0,2,-2.111013,50.0,2,-4.251969975,50.0,2,-4.45084353,50.0,2,-8.211463465,0.0
373,长城证券长沙五一中路证券营业部,2,-1.68216325,50.0,2,-7.5445762,0.0,2,-13.891461195,0.0,2,-15.09097183,0.0,2,-14.68197503,0.0
374,华泰证券上海黄浦区黄陂南路证券营业部,2,6.497817545,100.0,1,-3.33333333,0.0,1,-9.33333333,0.0,0,0.0,0.0,0,0.0,0.0
375,国泰海通证券深圳金田路证券营业部,2,-7.373606835,0.0,2,-6.36856202,0.0,2,-8.265784835,0.0,0,0.0,0.0,0,0.0,0.0
376,国泰海通证券深圳益田路证券营业部,2,-8.364446645,0.0,2,-14.19579929,0.0,2,-12.7116448,0.0,2,-14.450771645,0.0,1,-4.0,0.0
377,长江证券武汉新华路证券营业部,2,-2.39520958,0.0,2,-6.22595114,0.0,2,-9.78119806,0.0,2,0.522529085,50.0,0,0.0,0.0
378,长江证券上海浦东新区锦绣路证券营业部,2,-7.77777778,0.0,2,-15.833333335,0.0,2,-20.833333335,0.0,2,-20.833333335,0.0,2,-23.61111111,0.0
379,国泰海通证券宜昌沿江大道证券营业部,2,0.06506651,50.0,2,0.483351235,50.0,2,4.365653145,100.0,2,6.39776466,100.0,2,15.813512665,100.0
380,申万宏源证券上海杨浦区平凉路证券营业部,2,8.232727385,50.0,2,5.879876795,50.0,2,15.20181401,100.0,2,29.98624669,100.0,2,26.125382955,100.0
381,国元证券深圳深南大道中国凤凰大厦证券营业部,2,-6.814772455,0.0,2,-5.348963545,0.0,2,-6.29096974,0.0,2,-13.026542765,0.0,2,-5.690254945,50.0
382,国元证券滁州分公司,2,-8.410138245,0.0,2,-8.06451613,0.0,2,0.51843318,50.0,2,20.910138245,100.0,2,32.373271885,100.0
383,国泰海通证券深圳福田中心区华融大厦证券营业部,2,-4.932438075,0.0,2,-2.64755692,50.0,2,0.112106285,50.0,1,13.08900524,100.0,1,49.0052356,100.0
384,广发证券杭州延安路证券营业部,2,-5.13834641,0.0,2,-9.38511601,0.0,2,-14.083409425,0.0,2,-15.40095181,0.0,2,-30.179209175,0.0
385,华安证券上海浦东南路证券营业部,2,4.48908126,50.0,2,5.13196782,100.0,2,8.614891025,100.0,2,6.02257547,50.0,2,-3.329000845,50.0
386,光大证券福州五一北路证券营业部,2,-8.376629485,0.0,2,-12.394810895,0.0,2,-19.925624225,0.0,1,-30.66871637,0.0,0,0.0,0.0
387,华泰证券上海虹口区飞虹路证券营业部,2,-2.371882125,0.0,2,-2.981566715,0.0,2,-0.959341225,0.0,2,10.280671195,100.0,1,11.26126126,100.0
388,中国中金财富证券南昌红谷中大道证券营业部,2,-1.35135135,0.0,2,-7.709561415,0.0,2,-5.6037519,0.0,1,-17.00960219,0.0,1,-13.4430727,0.0
389,中国中金财富证券深圳桃园路证券营业部,2,-5.0226356,50.0,2,-11.72295755,50.0,1,9.58466454,100.0,1,-3.06709265,0.0,1,-2.04472843,0.0
390,华西证券成都西玉龙街证券营业部,2,-2.937484295,50.0,2,-13.482035115,0.0,2,-14.770135235,0.0,2,-15.770576705,0.0,2,-24.91687837,0.0
391,招商证券北京海淀大街证券营业部,2,-8.93515107,50.0,1,11.86440678,100.0,1,23.72881356,100.0,1,28.81355932,100.0,0,0.0,0.0
392,中信建投证券海南分公司,2,0.5735459,50.0,2,-6.05492589,0.0,2,-10.92664093,0.0,2,-11.83086312,0.0,1,-23.04147465,0.0
393,广发证券上海玉兰路证券营业部,2,-1.190367085,50.0,2,0.88495096,50.0,2,0.55916308,50.0,2,-0.556090875,50.0,1,-12.65624981,0.0
394,东海证券常州延陵中路证券营业部,2,3.333333335,50.0,1,6.66666667,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
395,民生证券郑州桐柏路证券营业部,2,-5.3538414,0.0,2,8.94808266,50.0,2,18.224478005,50.0,2,29.115765995,50.0,2,-1.526751405,50.0
396,华宝证券上海大连路证券营业部,2,3.17066548,50.0,1,5.98958333,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
397,广发证券北京阜成门南大街证券营业部,2,3.35678808,100.0,2,-1.9205298,0.0,2,-1.51076159,50.0,1,1.85430464,100.0,1,0.72847682,100.0
398,广发证券厦门湖滨南路证券营业部,2,-0.80710994,50.0,2,1.43680053,50.0,2,2.41386877,50.0,2,-0.951887205,50.0,0,0.0,0.0
399,国泰海通证券杭州富春路证券营业部,2,-1.83957372,50.0,2,2.89424865,100.0,1,8.57740586,100.0,1,-0.9623431,0.0,0,0.0,0.0
400,国泰海通证券济南泉城路证券营业部,2,-3.353181575,0.0,2,-2.420341235,50.0,2,1.934606555,100.0,2,-2.20212287,0.0,0,0.0,0.0
401,东吴证券张家港杨舍证券营业部,2,-8.010078035,0.0,2,-14.514867175,0.0,2,-11.082509845,0.0,0,0.0,0.0,0,0.0,0.0
402,中国中金财富证券绵阳市证券营业部,2,-1.85185185,0.0,2,-1.85185185,0.0,2,-5.555555555,0.0,0,0.0,0.0,0,0.0,0.0
403,中国中金财富证券深圳益田路证券营业部,2,-2.35800285,50.0,2,2.623385875,50.0,2,11.168489495,100.0,2,9.72565599,100.0,1,16.4893617,100.0
404,中国银河证券马鞍山湖东中路证券营业部,2,-1.219512195,0.0,2,-2.43902439,0.0,2,0.0,50.0,1,4.87804878,100.0,0,0.0,0.0
405,中国银河证券大连黄河路证券营业部,2,-0.522808335,50.0,2,-1.736178985,50.0,2,-5.30283867,0.0,1,-13.02203223,0.0,1,7.39888195,100.0
406,中国中金财富证券深圳中金大厦证券营业部,2,0.650624765,50.0,2,-3.02817595,50.0,2,-7.587885655,0.0,2,-10.71868381,0.0,1,-22.13930348,0.0
407,金融街证券上海第一分公司,2,5.414344785,100.0,2,11.19204338,100.0,2,14.07309064,50.0,2,6.181157005,100.0,2,23.977879865,100.0
408,广发证券广州汉溪大道东证券营业部,2,-2.50109218,50.0,2,1.22324159,50.0,2,5.357142855,50.0,2,16.530144165,100.0,2,16.02228047,50.0
409,中信证券北京安外大街证券营业部,2,-4.099899735,0.0,2,-5.095306455,0.0,1,-11.45283019,0.0,1,-7.12264151,0.0,0,0.0,0.0
410,中信证券上海万源路证券营业部,2,-6.19602828,0.0,2,-16.86579312,0.0,2,-21.92222767,0.0,2,-23.33998804,0.0,0,0.0,0.0
411,招商证券深圳红岭路证券营业部,2,-4.27707647,0.0,2,-5.89640916,0.0,2,-9.12916821,0.0,2,-9.334988435,0.0,2,-10.60424654,0.0
412,招商证券深圳福民路证券营业部,2,2.10740724,100.0,2,6.015414635,100.0,2,7.76164505,100.0,2,0.608152625,50.0,2,-20.462444955,0.0
413,招商证券深圳建安路证券营业部,2,-0.112217565,50.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
414,兴业证券福州温泉路证券营业部,2,6.37463207,100.0,2,10.29964266,50.0,2,8.75740136,50.0,1,8.7773441,100.0,0,0.0,0.0
415,渤海证券深圳分公司,2,-7.43634174,0.0,2,-10.68892091,0.0,2,-9.13444822,0.0,2,-10.190721835,0.0,2,-12.723680365,0.0
416,华泰证券北京西三环国际财经中心证券营业部,2,3.26602919,100.0,2,-4.60901862,50.0,2,9.431474585,100.0,2,2.17359839,100.0,2,-0.080513335,50.0
417,民生证券驻马店交通路证券营业部,2,-3.57142857,0.0,2,0.0,0.0,2,-12.6984127,0.0,1,-11.11111111,0.0,0,0.0,0.0
418,华鑫证券上海自贸试验区分公司,2,1.95955187,100.0,2,-1.209012565,50.0,2,-4.383434075,0.0,2,-8.62306721,0.0,2,10.72299255,100.0
419,华安证券合肥金石广场证券营业部,2,-1.658509075,0.0,2,-0.35317423,50.0,2,-0.5107832,0.0,2,1.772016455,100.0,1,-2.5477707,0.0
420,光大证券上海中兴路证券营业部,2,2.57037362,50.0,2,5.728229875,50.0,2,13.265701545,50.0,2,2.604372305,50.0,1,-6.80851064,0.0
421,申万宏源证券上海宝山区同泰路证券营业部,2,-2.597840755,0.0,2,-5.19568151,0.0,2,-7.793522265,0.0,2,-1.2145749,50.0,0,0.0,0.0
422,中银国际证券郑州花园路证券营业部,2,3.51834249,100.0,2,-0.39021945,50.0,2,3.009153775,50.0,2,-6.388871195,50.0,2,-8.645927645,0.0
423,湘财证券济南马鞍山路证券营业部,2,0.0,0.0,2,0.0,0.0,2,3.333333335,50.0,2,-3.333333335,0.0,0,0.0,0.0
424,广发证券西安南广济街证券营业部,2,-2.1375368,0.0,2,-1.40057668,0.0,2,-2.69709613,0.0,2,-8.68809284,0.0,1,-18.73980118,0.0
425,财通证券温州分公司,2,-0.504992425,50.0,1,-8.35062241,0.0,1,-11.06500692,0.0,1,-13.60650069,0.0,1,-16.14799447,0.0
426,天府证券上海浦东新区崂山路证券营业部,2,5.22186904,50.0,2,4.08086394,50.0,2,3.45223602,50.0,2,-3.58143812,50.0,2,-15.750074625,0.0
427,中信证券(山东)青岛南京路证券营业部,2,6.917627235,100.0,2,8.399712515,50.0,2,11.439188115,50.0,2,6.277491645,50.0,2,-3.957922345,50.0
428,长城证券郑州文化路证券营业部,2,3.125,50.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
429,财信证券温州车站大道证券营业部,2,-0.882300925,50.0,2,1.891442275,50.0,2,5.60170447,100.0,2,-6.622231065,0.0,0,0.0,0.0
430,华泰证券广州天河城证券营业部,2,-0.29153065,50.0,2,-1.633569095,50.0,1,2.5,100.0,1,0.0,0.0,0,0.0,0.0
431,广发证券上海民生路证券营业部,2,-9.714570895,0.0,2,-11.06856646,0.0,2,-10.082324425,0.0,2,-11.373322335,0.0,1,-20.86531752,0.0
432,招商证券北京西直门北大街证券营业部,2,-4.351902385,0.0,2,-3.648833595,50.0,2,-5.304749975,50.0,2,-9.98075285,0.0,2,-11.462907375,0.0
433,财通证券杭州文二西路证券营业部,2,7.01920647,50.0,2,3.294794035,50.0,2,-6.72226434,0.0,1,-6.25,0.0,1,0.0,0.0
434,财通证券杭州东湖南路证券营业部,2,-0.540339835,50.0,1,6.61971831,100.0,1,6.47887324,100.0,1,11.69014085,100.0,1,-10.28169014,0.0
435,国泰海通证券上海金山区卫清西路证券营业部,2,2.94117647,50.0,2,2.94117647,50.0,2,2.94117647,50.0,2,2.94117647,50.0,2,-5.71895425,0.0
436,广发证券宁波分公司,2,0.0,0.0,2,0.0,0.0,2,-5.555555555,0.0,2,-11.11111111,0.0,0,0.0,0.0
437,粤开证券南通分公司,2,5.602735335,100.0,2,3.25649769,100.0,2,-2.381759095,0.0,1,8.49673203,100.0,0,0.0,0.0
438,国投证券,2,-1.440940875,50.0,2,-6.181523745,0.0,2,-5.89821864,50.0,2,-10.221785825,0.0,0,0.0,0.0
439,国泰海通证券芜湖黄山中路证券营业部,2,5.064643475,100.0,2,9.02634578,100.0,2,3.593376925,100.0,2,6.245930105,50.0,1,-6.27306273,0.0
440,中泰证券烟台南大街证券营业部,2,-5.12746249,0.0,2,-7.33750815,50.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
441,华泰证券南京宁双路证券营业部,2,-7.390536395,0.0,2,-8.44101515,0.0,2,-5.714108645,0.0,2,-3.245173685,0.0,1,-1.58501441,0.0
