序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
47,600488,津药药业,2026-09-14,普通席位买入，成功率44.19%,5.89,10.0935,241258963.82,278067536.0,36808572.18,314876108.18,672027089,35.900184348075,46.854674957902,10.9373,6431212545.2,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,3.56536503,2.20713073,6.79117148,
48,600491,ST龙元,2026-09-14,西藏自治区资金买入，成功率32.96%,1.91,8.5227,-5684391.08,58696282.67,64380673.75,123076956.42,639853586,-0.888389344746,19.235174907655,8.5602,2921837694.05,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-8.90052356,-8.90052356,-12.56544503,
49,600491,ST龙元,2026-09-14,西藏自治区资金买入，成功率32.98%,1.91,8.5227,-1126161.99,22240409.01,23366571.0,45606980.01,234793125,-0.479640104454,19.424325141548,8.5602,2921837694.05,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-8.90052356,-8.90052356,-12.56544503,
50,600540,新赛股份,2026-09-14,普通席位卖出，成功率43.39%,5.63,-4.5763,-11817753.16,347775532.02,359593285.18,707368817.2,2797080667,-0.42250312261,25.289539395326,23.2722,3273152284.8,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-7.9928952,-6.39431616,0.35523979,
51,600697,欧亚集团,2026-09-14,普通席位买入，成功率30.34%,12.16,10.0452,21741512.0,37044563.0,15303051.0,52347614.0,123196762,17.64779499643,42.49106319856,6.5858,1889372342.4,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-9.21052632,-9.70394737,-3.04276316,
52,600706,曲江文旅,2026-09-14,浙江资金卖出，成功率43.94%,8.47,-9.9894,-21612998.8,49509150.2,71122149.0,120631299.2,316875735,-6.820654412052,38.068960755231,14.169,2151635666.95,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-6.37544274,-6.13931523,3.06965762,
53,600712,南宁百货,2026-09-14,普通席位卖出，成功率40.99%,6.03,-10.0,-3079879.0,82211827.0,85291706.0,167503533.0,502617195,-0.612768331573,33.326263937309,15.4184,3248049677.13,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-9.95024876,-17.74461028,-2.32172471,
54,600737,中粮糖业,2026-09-14,卖一主卖，成功率42.94%,14.78,-8.8217,59707358.63,759559797.45,699852438.82,1459412236.27,9191335803,0.649604800757,15.878129877418,7.1308,31612176809.84,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-2.70635995,-3.38294993,2.84167794,
55,600865,百大集团,2026-09-14,普通席位卖出，成功率34.24%,12.48,-5.3829,11952528.01,76018719.0,64066190.99,140084909.99,935673479,1.277425114451,14.971559324276,20.0349,4695479143.68,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-10.01602564,-17.54807692,-8.33333333,
56,601086,国芳集团,2026-09-14,普通席位买入，成功率41.75%,17.99,10.0306,18736170.35,234496315.76,215760145.41,450256461.17,3623223432,0.517113302606,12.426958194004,16.3428,11981340000.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-10.00555864,-19.01056142,-1.77876598,
57,601086,国芳集团,2026-09-14,普通席位买入，成功率46.13%,17.99,10.0306,63442017.0,177487006.0,114044989.0,291531995.0,1852252936,3.425127085343,15.739318822708,16.3428,11981340000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-10.00555864,-19.01056142,-1.77876598,
58,601118,海南橡胶,2026-09-14,1家机构卖出，成功率43.03%,6.19,-8.7021,27758978.51,458322090.78,430563112.27,888885203.05,4481766508,0.619375830054,19.83336707665,5.2271,26489658063.43,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-3.06946688,-1.61550889,3.23101777,
59,601123,马矿股份,2026-09-14,普通席位买入，成功率42.87%,16.79,10.0262,71364756.4,104347260.08,32982503.68,137329763.76,464467419,15.364857357196,29.567146831455,29.9732,1608956451.82,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-0.17867778,-1.78677784,16.49791543,
60,601123,马矿股份,2026-09-14,普通席位买入，成功率42.87%,16.79,10.0262,71364756.4,104347260.08,32982503.68,137329763.76,464467419,15.364857357196,29.567146831455,29.9732,1608956451.82,有价格涨跌幅限制的日换手率达到20%的前五只证券,-0.17867778,-1.78677784,16.49791543,
61,603020,爱普股份,2026-09-14,普通席位买入，成功率33.06%,11.17,10.0493,22415239.0,37274776.0,14859537.0,52134313.0,173887946,12.890622677204,29.981556628428,4.2844,4195873935.58,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-3.13339302,-3.31244405,12.53357207,
62,603082,北自科技,2026-09-14,普通席位卖出，成功率44.60%,43.78,-2.6029,-12963774.56,116196554.0,129160328.56,245356882.56,603393303,-2.148478363208,40.662844837706,31.2345,1775581082.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,10.0045683,21.01416172,12.67702147,
63,603439,三力制药,2026-09-14,普通席位买入，成功率46.58%,13.79,9.9681,-17226499.93,146198022.82,163424522.75,309622545.57,682522985,-2.523944293246,45.364412975777,7.793,5568956578.64,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.53807107,2.2480058,4.27846265,
64,603618,杭电股份,2026-09-14,1家机构买入，成功率52.10%,41.47,1.8669,137495666.43,393640052.38,256144385.95,649784438.33,4410025521,3.117797522379,14.734255736975,15.9669,28671346795.52,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-1.03689414,-2.89365807,-1.90499156,
65,603936,博敏电子,2026-09-14,1家机构买入，成功率42.83%,22.29,6.7529,-94567456.28,583385868.33,677953324.61,1261339192.94,3285731044,-2.878125294299,38.388388338824,23.9602,14051571509.16,有价格涨跌幅限制的日换手率达到20%的前五只证券,-0.58322118,0.44863167,-3.05069538,
66,603989,艾华集团,2026-09-14,买一主买，成功率43.25%,34.62,4.8138,26291739.59,222152300.49,195860560.9,418012861.39,1453470550,1.808893863725,28.759637502803,10.9254,13805758753.2,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,4.88157135,2.48411323,-2.16637782,
67,605058,澳弘电子,2026-09-14,普通席位买入，成功率33.76%,36.64,9.997,25565415.55,136070371.6,110504956.05,246575327.65,869352404,2.94074249204,28.363104135386,11.2069,5236776396.8,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.98908297,20.98799127,32.1779476,
68,605069,正和生态,2026-09-14,买一主买，成功率31.76%,12.65,10.0,-3123538.0,32161594.0,35285132.0,67446726.0,148970006,-2.096756309455,45.275373084163,2.2534,2677976891.7,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-2.29249012,-0.07905138,-4.03162055,
69,605577,龙版传媒,2026-09-14,普通席位卖出，成功率37.88%,16.8,-10.0161,-11659200.0,4811520.0,16470720.0,21282240.0,34552560,-33.743375309963,61.593815335246,0.4628,7466666676.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-10.0,-18.80952381,-1.42857143,
70,688004,博汇科技,2026-09-14,买一主买，成功率32.14%,22.82,19.979,13963854.66,24609088.0,10645233.34,35254321.34,32153200,43.429128858092,109.644829565953,1.7593,1827608160.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,19.98247152,43.9964943,48.68536372,
71,688121,*ST卓然,2026-09-14,卖一主卖，成功率30.56%,1.21,-19.8675,-1143832.89,2935811.44,4079644.33,7015455.77,17830900,-6.414891508561,39.34437280227,7.2467,245226667.07,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,1.65289256,-0.82644628,14.04958678,
72,688137,近岸蛋白,2026-09-14,普通席位买入，成功率44.07%,76.8,20.0,73248895.32,109123799.7,35874904.38,144998704.08,648451700,11.295967813794,22.360756256788,13.0275,5369660390.4,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.390625,9.375,54.73958333,
73,688244,永信至诚,2026-09-14,普通席位买入，成功率44.30%,16.44,20.0,18674477.85,37131276.53,18456798.68,55588075.21,119391100,15.641432108424,46.55964741928,4.8198,2481807372.36,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,3.22384428,-6.32603406,-0.486618,
74,688260,昀冢科技,2026-09-14,2家机构买入，成功率41.64%,119.47,8.7079,182563740.35,420720596.8,238156856.45,658877453.25,2493247300,7.322327807193,26.426478161633,9.7717,14336400000.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-2.00887252,0.3682933,3.4820457,
75,688432,有研硅,2026-09-14,1家机构买入，成功率41.08%,46.15,2.0566,-203015821.35,190975183.35,393991004.7,584966188.05,3692995200,-5.497321560288,15.839884873124,6.3234,57701430746.7,有价格涨跌幅限制的日价格振幅达到30%的前五只证券,-2.38353196,17.13976165,18.28819068,
76,688622,*ST禾信,2026-09-14,买一主买，成功率48.70%,116.85,16.6284,-5563458.14,21697738.03,27261196.17,48958934.2,123294300,-4.51234010007,39.709000497184,1.5396,8233896128.85,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-1.92554557,2.11382114,1.83996577,
77,688813,泰金新能,2026-09-14,2家机构买入，成功率41.39%,142.3,12.4812,148220018.31,379700540.45,231480522.14,611181062.59,1369550900,10.822527173689,44.626385378594,33.501,4279953684.8,有价格涨跌幅限制的日换手率达到30%的前五只证券,2.95151089,3.00070274,-2.32607168,
78,688835,高凯技术,2026-09-14,普通席位买入，成功率28.57%,324.41,20.0007,-87015557.75,200598835.34,287614393.09,488213228.43,1128312900,-7.712005929384,43.269311946181,19.5574,6093323281.85,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-5.09540396,2.64788385,13.68330199,
79,688835,高凯技术,2026-09-14,2家机构买入，成功率41.45%,324.41,20.0007,39662266.16,449467133.35,409804867.19,859272000.54,2223104900,1.78409332641,38.651887301404,19.5574,6093323281.85,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-5.09540396,2.64788385,13.68330199,
80,920071,金钛股份,2026-09-14,1家机构买入，成功率34.16%,28.81,8.5122,7312193.75,56140384.26,48828190.51,104968574.77,388765900,1.880873232452,27.000458314374,44.0975,907515000.0,当日换手率达到20%的前5只股票,-5.24123568,-10.06594932,-3.85282888,
81,920117,龙鑫智能,2026-09-14,普通席位买入，成功率30.25%,28.35,2.1622,6482868.16,25383620.69,18900752.53,44284373.22,149878200,4.32542435124,29.546907568946,26.2384,573066985.05,当日换手率达到20%的前5只股票,-1.97530864,0.84656085,9.87654321,
82,920268,百迈科,2026-09-14,1家机构卖出，成功率34.15%,34.5,-16.8675,-24618009.79,24471449.81,49089459.6,73560909.41,266780100,-9.227828383751,27.573611903587,52.8039,498460692.0,当日换手率达到20%的前5只股票,-8.75362319,-8.11594203,-3.01449275,
83,920289,华汇智能,2026-09-14,2家机构买入，成功率37.14%,27.47,3.4652,2554652.08,22327341.43,19772689.35,42100030.78,111084600,2.299735588912,37.899070420202,28.4911,396941966.99,当日换手率达到20%的前5只股票,-5.86093921,-6.47979614,8.80961048,
84,920895,花溪科技,2026-09-14,1家机构买入，成功率31.32%,26.85,5.7503,33447105.3,58250660.53,24803555.23,83054215.76,231204900,14.466434448405,35.922342372502,31.1778,771585765.0,当日换手率达到20%的前5只股票,-21.00558659,-18.99441341,-0.18621974,
