序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
45,600721,百花医药,2026-09-21,普通席位买入，成功率44.90%,13.15,10.0418,227505700.25,669677413.32,442171713.07,1111849126.39,4476733060,5.081958142262,24.836172081031,29.0224,5056801400.25,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
46,601579,会稽山,2026-09-21,买一主买，成功率42.24%,36.12,9.9878,-167121154.57,413704736.5,580825891.07,994530627.57,3120210547,-5.356085817051,31.873830710758,7.1903,17318218333.08,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
47,601811,新华文轩,2026-09-21,买一主买，成功率41.76%,15.29,10.0,-122048699.3,91682591.4,213731290.7,305413882.1,1240525631,-9.838466554022,24.619715584095,5.4032,12108210631.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
48,603001,奥康国际,2026-09-21,买一主买，成功率45.37%,11.47,9.9712,60267239.55,198519277.55,138252038.0,336771315.55,698883818,8.623355985329,48.187024348874,7.1228,4599240600.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
49,603120,肯特催化,2026-09-21,普通席位买入，成功率43.99%,61.99,4.6952,50517310.85,170894568.23,120377257.38,291271825.61,643549923,7.849788966566,45.260175660063,27.12,2349421000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
50,603226,菲林格尔,2026-09-21,普通席位卖出，成功率27.40%,36.57,-6.4227,-58782524.55,56094226.01,114876750.56,170970976.57,472528569,-12.439993771043,36.182145966713,3.5868,13000334028.9,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
51,603248,锡华科技,2026-09-21,卖一主卖，成功率41.70%,24.25,-1.3024,-128756202.59,77113515.15,205869717.74,282983232.89,997118407,-12.912829778901,28.380103195708,55.9428,1733995061.75,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
52,603289,泰瑞机器,2026-09-21,买一主买，成功率40.53%,10.51,10.0524,12733484.7,52579953.7,39846469.0,92426422.7,182383943,6.981691749037,50.676842039762,5.9671,3083611655.74,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
53,605198,安德利,2026-09-21,普通席位卖出，成功率51.28%,77.29,-10.0023,-25787085.0,58360021.0,84147106.0,142507127.0,358205391,-7.198966193113,39.783635472979,1.6903,20909727440.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
54,688026,洁特生物,2026-09-21,普通席位买入，成功率41.29%,25.22,19.981,-8034603.42999999,83652034.65,91686638.08,175338672.73,398049000,-2.018496072092,44.04951971491,11.4781,3539991857.74,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
55,688112,鼎阳科技,2026-09-21,2家机构买入，成功率41.57%,91.79,20.0026,39510551.33,364079779.8,324569228.47,688649008.27,1705871600,2.316150367355,40.369334261148,6.5714,14649397890.57,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,,,,
56,688112,鼎阳科技,2026-09-21,1家机构买入，成功率42.23%,91.79,20.0026,60502508.91,223772368.57,163269859.66,387042228.23,942813900,6.417227080551,41.051816082686,6.5714,14649397890.57,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
57,688121,*ST卓然,2026-09-21,普通席位买入，成功率35.34%,1.38,20.0,381642.97,3410565.06,3028922.09,6439487.15,19940400,1.913918326613,32.29367088925,7.559,279680000.46,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
58,688137,近岸蛋白,2026-09-21,普通席位买入，成功率42.34%,118.84,20.004,37073559.63,387826555.29,350752995.66,738579550.95,3191243800,1.161727588159,23.143940019562,13.9737,8308990114.52,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,,,,
59,688137,近岸蛋白,2026-09-21,普通席位买入，成功率41.89%,118.84,20.004,11550995.12,129845076.85,118294081.73,248139158.58,1089562800,1.060149549893,22.77419517076,13.9737,8308990114.52,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
60,688315,诺禾致源,2026-09-21,普通席位买入，成功率36.43%,18.18,20.0,7524856.55,108924585.14,101399728.59,210324313.73,320788200,2.345739821477,65.564853610576,4.3003,7566516000.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
61,920117,龙鑫智能,2026-09-21,西藏自治区资金买入，成功率23.33%,31.15,8.1222,-18295396.78,31291814.38,49587211.16,80879025.54,282838900,-6.468486753413,28.595439149283,43.0102,629666193.45,当日换手率达到20%的前5只股票,,,,
62,920268,百迈科,2026-09-21,1家机构卖出，成功率35.05%,33.46,-4.3727,7482672.33,30746314.47,23263642.14,54009956.61,208845900,3.582867717298,25.861152462174,43.143,483434630.56,当日换手率达到20%的前5只股票,,,,
63,920288,华大海天,2026-09-21,广东资金买入，成功率16.40%,19.75,4.7745,5269460.73,25273536.02,20004075.29,45277611.31,150018900,3.512531241064,30.181271366475,43.3672,353130000.0,当日换手率达到20%的前5只股票,,,,
64,920289,华汇智能,2026-09-21,1家机构卖出，成功率37.94%,29.89,-0.3002,-3311690.45,27909613.28,31221303.73,59130917.01,182034200,-1.819268274863,32.483410815111,42.5558,431911008.13,当日换手率达到20%的前5只股票,,,,
65,920298,腾信精密,2026-09-21,1家机构买入，成功率56.32%,94.5,4.443,1928554.22,130268286.32,128339732.1,258608018.42,922502600,0.20905677881,28.033310520751,65.2434,1445850000.0,当日换手率达到20%的前5只股票,,,,
66,920427,华维设计,2026-09-21,普通席位买入，成功率29.15%,11.03,29.9176,7247751.98,28743539.42,21495787.44,50239326.86,120722200,6.003661281852,41.615648869885,23.2839,560897990.17,当日收盘价涨幅达到20%的前5只股票,,,,
67,920427,华维设计,2026-09-21,普通席位买入，成功率29.15%,11.03,29.9176,7247751.98,28743539.42,21495787.44,50239326.86,120722200,6.003661281852,41.615648869885,23.2839,560897990.17,当日价格振幅达到30%的前5只股票,,,,
68,920478,峆一药业,2026-09-21,买一主买，成功率56.40%,12.38,29.9056,6409517.65,48348356.74,41938839.09,90287195.83,241912600,2.6495179044,37.322237795799,30.5053,829511884.58,当日收盘价涨幅达到20%的前5只股票,,,,
