序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
1,000056,*ST皇庭,2026-09-17,主力做T，成功率32.89%,2.54,-9.9291,-18270194.94,15982533.0,34252727.94,50235260.94,176857163,-10.330480615026,28.404425406281,7.4264,2436558655.28,日跌幅偏离值达到7%的前5只证券,-1.57480315,1.18110236,,
2,000572,海马汽车,2026-09-17,1家机构买入，成功率34.91%,4.36,7.9208,116952175.78,229377767.24,112425591.46,341803358.7,881286683,13.270616478838,38.784582281042,12.8444,7160223372.12,日振幅值达到15%的前5只证券,-1.14678899,-2.52293578,,
3,000978,桂林旅游,2026-09-17,主力做T，成功率31.64%,7.97,-9.3288,-63952179.0,101169698.99,165121877.99,266291576.98,1340238529,-4.771701276766,19.868968934857,35.2429,3730928857.11,日跌幅偏离值达到7%的前5只证券,4.89335006,5.26976161,,
4,000978,桂林旅游,2026-09-17,主力做T，成功率31.64%,7.97,-9.3288,-63952179.0,101169698.99,165121877.99,266291576.98,1340238529,-4.771701276766,19.868968934857,35.2429,3730928857.11,日换手率达到20%的前5只证券,4.89335006,5.26976161,,
5,000978,桂林旅游,2026-09-17,1家机构卖出，成功率31.65%,7.97,-9.3288,-55679372.98,167626125.99,223305498.97,390931624.96,2197555788,-2.533695539565,17.789383418375,35.2429,3730928857.11,连续三个交易日内，跌幅偏离值累计达到20%的证券,4.89335006,5.26976161,,
6,000980,众泰汽车,2026-09-17,1家机构买入，成功率36.87%,2.37,10.2326,63353058.88,199819773.88,136466715.0,336286488.88,1443469475,4.388943443366,23.297097354968,12.7177,11950691438.43,日振幅值达到15%的前5只证券,-3.37552743,-5.48523207,,
7,000980,众泰汽车,2026-09-17,1家机构买入，成功率36.87%,2.37,10.2326,63353058.88,199819773.88,136466715.0,336286488.88,1443469475,4.388943443366,23.297097354968,12.7177,11950691438.43,日涨幅偏离值达到7%的前5只证券,-3.37552743,-5.48523207,,
8,000981,山子高科,2026-09-17,1家机构买入，成功率43.82%,3.01,9.854,393534209.38,581698664.97,188164455.59,769863120.56,2598886073,15.142418648838,29.622811425178,9.3197,28635201839.93,日涨幅偏离值达到7%的前5只证券,-0.33222591,-1.99335548,,
9,001209,洪兴股份,2026-09-17,1家机构买入，成功率39.98%,19.26,0.156,-3039448.31,58681892.0,61721340.31,120403232.31,370161233,-0.821114703279,32.527239909534,19.0891,1851398238.96,日振幅值达到15%的前5只证券,-3.79023884,0.83073728,,
10,002137,实益达,2026-09-17,2家机构买入，成功率13.47%,8.55,4.2683,-37309717.48,150802799.79,188112517.27,338915317.06,1171882390,-3.183742481189,28.920591345348,33.8743,3389724073.8,日换手率达到20%的前5只证券,1.40350877,0.58479532,,
11,002163,海南发展,2026-09-17,1家机构卖出，成功率20.36%,7.86,-9.9656,-185868356.01,88626047.56,274494403.57,363120451.13,628456719,-29.575363010798,57.77970704296,9.737,6315894157.5,日跌幅偏离值达到7%的前5只证券,-1.65394402,2.67175573,,
12,002285,世联行,2026-09-17,主力做T，成功率45.52%,2.63,10.0418,29128590.77,100974244.37,71845653.6,172819897.97,650196338,4.479968444547,26.579648003185,6.5227,5204794672.03,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.88593156,20.91254753,,
13,002531,天顺风能,2026-09-17,2家机构买入，成功率38.69%,8.17,4.4757,6511823.75,189203230.04,182691406.29,371894636.33,2074856920,0.313844472225,17.923869002495,15.0052,14598716453.83,日振幅值达到15%的前5只证券,-5.63035496,-5.50795594,,
14,002579,中京电子,2026-09-17,2家机构买入，成功率39.00%,20.48,4.2239,27182730.94,534389516.92,507206785.98,1041596302.9,3648834804,0.744970172675,28.545997800672,31.0953,11948815503.36,日换手率达到20%的前5只证券,-2.88085937,-4.98046875,,
15,002584,西陇科学,2026-09-17,2家机构卖出，成功率23.06%,9.52,-0.3141,-170028009.74,255788916.44,425816926.18,681605842.62,2610262975,-6.513826820074,26.112535370885,53.9225,4580446497.76,日换手率达到20%的前5只证券,2.41596639,2.5210084,,
16,002640,跨境通,2026-09-17,买一主买，成功率32.63%,3.77,9.9125,214461581.0,313424014.0,98962433.0,412386447.0,1078934316,19.877167480879,38.221645273909,19.2947,5836946910.6,日涨幅偏离值达到7%的前5只证券,-1.85676393,0.53050398,,
17,002655,共达电声,2026-09-17,2家机构买入，成功率36.54%,40.77,10.0108,182722673.0,400119816.0,217397143.0,617516959.0,1450991869,12.592949478478,42.558264604583,10.042,14896698015.24,日涨幅偏离值达到7%的前5只证券,0.31886191,-1.64336522,,
18,002796,世嘉科技,2026-09-17,2家机构买入，成功率23.26%,32.54,10.0068,6029068.24000001,151292795.0,145263726.76,296556521.76,756329583,0.797148277089,39.209959312143,10.4674,7409478495.62,日涨幅偏离值达到7%的前5只证券,-2.36631838,-2.48924401,,
19,002824,和胜股份,2026-09-17,2家机构买入，成功率24.91%,29.68,5.6604,140903611.03,683385226.64,542481615.61,1225866842.25,2815583588,5.004419390372,43.538641419656,22.9144,6712907538.4,连续三个交易日内，涨幅偏离值累计达到20%的证券,-4.41374663,-1.75202156,,
20,002912,中新赛克,2026-09-17,3家机构卖出，成功率38.98%,23.4,-8.6294,19022112.39,84369078.55,65346966.16,149716044.71,720783596,2.639087861539,20.771289127673,18.8642,3796014362.4,日跌幅偏离值达到7%的前5只证券,4.91452991,2.47863248,,
21,002997,瑞鹄模具,2026-09-17,1家机构卖出，成功率48.70%,26.67,-8.4763,-5042326.05,26534796.54,31577122.59,58111919.13,236355249,-2.13336749293,24.586684398111,4.189,5582599737.75,日跌幅偏离值达到7%的前5只证券,-0.03749531,0.63742032,,
22,003001,中岩大地,2026-09-17,2家机构买入，成功率16.42%,20.32,10.0162,16590268.4,144582359.32,127992090.92,272574450.24,1046412094,1.585443105553,26.048480498544,31.7882,2323612360.64,连续三个交易日内，涨幅偏离值累计达到20%的证券,-1.57480315,2.75590551,,
23,003001,中岩大地,2026-09-17,2家机构买入，成功率41.18%,20.32,10.0162,5886963.32000001,107098485.92,101211522.6,208310008.52,714545591,0.823875116458,29.152794607335,31.7882,2323612360.64,日换手率达到20%的前5只证券,-1.57480315,2.75590551,,
24,300189,神农种业,2026-09-17,2家机构买入，成功率9.77%,6.68,8.6179,-87534848.83,195419914.13,282954762.96,478374677.09,1967012286,-4.450142454779,24.319862183616,34.4821,5920152832.32,日换手率达到30%的前5只证券,-2.24550898,1.64670659,,
25,300243,瑞丰高材,2026-09-17,4家机构买入，成功率38.27%,21.22,6.9018,143890336.98,374968516.15,231078179.17,606046695.32,1627352720,8.841988292495,37.241262319579,34.0959,4745828745.54,日换手率达到30%的前5只证券,3.4401508,5.84354383,,
26,300434,金石亚药,2026-09-17,普通席位买入，成功率44.94%,12.49,19.9808,109498593.44,191480838.0,81982244.56,273463082.56,552381526,19.823000641046,49.506196295203,13.1402,4288606817.64,日涨幅达到15%的前5只证券,-1.92153723,-0.24019215,,
27,300741,华宝股份,2026-09-17,2家机构买入，成功率43.36%,27.17,20.0088,11678389.62,133568457.69,121890068.07,255458525.76,820267736,1.423728998162,31.143310232551,5.1601,16733382165.5,日涨幅达到15%的前5只证券,-7.43467059,-4.3062201,,
