序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
11,001399,惠科股份,2026-07-06,3家机构卖出，成功率46.20%,38.12,-9.5396,244945971.14,929699798.18,684753827.04,1614453625.22,6010094635,4.075575943739,26.862366123458,35.2974,16413203785.72,日换手率达到20%的前5只证券,,,,
12,002025,航天电器,2026-07-06,2家机构买入，成功率50.43%,92.07,10.0,138303272.75,413893177.88,275589905.13,689483083.01,2522432148,5.482933321305,27.334058660673,6.3503,41787930498.93,日涨幅偏离值达到7%的前5只证券,,,,
13,002072,凯瑞德,2026-07-06,3家机构卖出，成功率43.28%,8.89,-7.7801,-27159670.69,80792562.0,107952232.69,188744794.69,621588377,-4.369398092848,30.364916989109,17.7347,3267357702.0,日振幅值达到15%的前5只证券,,,,
14,002080,中材科技,2026-07-06,4家机构卖出，成功率43.65%,76.58,-10.0012,130694333.0,857403957.33,726709624.33,1584113581.66,3791204245,3.447303931788,41.783915592234,2.8531,128510704062.72,日跌幅偏离值达到7%的前5只证券,,,,
15,002106,莱宝高科,2026-07-06,3家机构卖出，成功率30.29%,13.17,-9.9795,-88085724.1,226521032.24,314606756.34,541127788.58,3039420014,-2.89810962928,17.80365287086,9.3171,9283565477.22,连续三个交易日内，跌幅偏离值累计达到20%的证券,,,,
16,002119,康强电子,2026-07-06,3家机构卖出，成功率9.19%,35.14,-9.9898,-196679604.91,408373901.97,605053506.88,1013427408.85,2833924768,-6.940184408946,35.760561476204,20.5366,13187479760.0,日跌幅偏离值达到7%的前5只证券,,,,
17,002141,贤丰控股,2026-07-06,5家机构买入，成功率45.93%,5.65,9.9222,80356703.8,281001434.8,200644731.0,481646165.8,1908096239,4.211354865524,25.242236526415,17.3701,5836087258.7,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
18,002245,蔚蓝锂芯,2026-07-06,1家机构买入，成功率49.38%,22.37,9.9803,411844764.13,866243411.62,454398647.49,1320642059.11,3022765052,13.624769277305,43.689867931886,8.4973,35939636586.46,日涨幅偏离值达到7%的前5只证券,,,,
19,002245,蔚蓝锂芯,2026-07-06,4家机构买入，成功率46.54%,22.37,9.9803,509759009.12,2069840183.58,1560081174.46,3629921358.04,9417287170,5.413013322392,38.545297520539,8.4973,35939636586.46,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
20,002354,天娱数科,2026-07-06,1家机构卖出，成功率27.56%,8.43,-10.032,-197925692.79,453451014.09,651376706.88,1104827720.97,4307496781,-4.594912146262,25.648950588734,29.5373,13704598556.97,日跌幅偏离值达到7%的前5只证券,,,,
21,002354,天娱数科,2026-07-06,1家机构卖出，成功率27.56%,8.43,-10.032,-197925692.79,453451014.09,651376706.88,1104827720.97,4307496781,-4.594912146262,25.648950588734,29.5373,13704598556.97,日换手率达到20%的前5只证券,,,,
22,002396,星网锐捷,2026-07-06,普通席位买入，成功率49.17%,25.74,10.0,199054746.6,370088137.32,171033390.72,541121528.04,1339129705,14.864485931182,40.408447816487,5.9399,19495864828.44,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
23,002636,金安国纪,2026-07-06,主力做T，成功率43.48%,96.79,-9.4998,24981934.8600001,1344441924.19,1319459989.33,2663901913.52,6876329037,0.363303366165,38.74017516012,9.2175,70106489211.43,日振幅值达到15%的前5只证券,,,,
24,002729,好利科技,2026-07-06,3家机构卖出，成功率20.48%,17.48,-1.7978,-37159849.04,47135689.56,84295538.6,131431228.16,410298002,-9.056795026752,32.033114350871,13.1557,3067059451.16,日振幅值达到15%的前5只证券,,,,
25,002747,埃斯顿,2026-07-06,2家机构买入，成功率39.73%,46.03,2.8144,196663122.59,1131252641.49,934589518.9,2065842160.39,9048470128,2.173440590597,22.830844675028,24.7001,36014085026.84,日换手率达到20%的前5只证券,,,,
26,002767,先锋电子,2026-07-06,3家机构买入，成功率40.52%,19.84,9.9778,15834239.0,40199721.0,24365482.0,64565203.0,124179141,12.751126213701,51.993597700921,1.4722,2583453120.64,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
27,002808,恒久退,2026-07-06,上海资金买入，成功率40.83%,0.24,0.0,182359.51,2773845.19,2591485.68,5365330.87,4275713,4.265008198633,125.483887014867,9.5389,44846653.44,退市整理期,,,,
28,002860,星帅尔,2026-07-06,3家机构买入，成功率43.41%,17.56,10.0251,-39530.530000031,278156775.69,278196306.22,556353081.91,1694124496,-0.002333389907,32.840153319523,12.3713,6040160928.08,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
29,002898,赛隆退,2026-07-06,普通席位卖出，成功率45.46%,0.35,-2.7778,-626498.0,938179.0,1564677.0,2502856.0,2408372,-26.01334013184,103.923148085096,6.8916,35441857.85,退市整理期,,,,
30,002931,锋龙股份,2026-07-06,3家机构买入，成功率23.02%,79.6,5.6544,-88054039.61,893739914.93,981793954.54,1875533869.47,6714577434,-1.311386166524,27.932269571768,17.6187,16019780828.8,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
31,002979,雷赛智能,2026-07-06,4家机构买入，成功率30.62%,73.27,5.3487,-81493998.62,685440123.54,766934122.16,1452374245.7,4423190761,-1.842425593274,32.83544219946,26.6729,16320398586.93,日换手率达到20%的前5只证券,,,,
32,118011,银微转债,2026-07-06,,257.758,19.825,2463090.0,1520057170.0,1517594080.0,3037651250.0,6687213570,0.036832829911,45.424768002437,,,"非上市首日,当日收盘价涨幅达15%的前五只可转债",,,,
33,118064,联瑞转债,2026-07-06,,472.015,-15.1978,-31618230.0,323677720.0,355295950.0,678973670.0,1497506270,-2.111392161316,45.340288959191,,,"非上市首日,当日收盘价跌幅达15%的前五只可转债",,,,
34,123273,三江转债,2026-07-06,,188.76,20.0,7227054.12,7847697.0,620642.88,8468339.88,7847697,92.091401082381,107.908598917619,,,日涨幅达到15%的前5只可转债,,,,
35,128119,龙大转债,2026-07-06,,81.96,20.0,8412936.09,29286702.72,20873766.63,50160469.35,87735568,9.588968626726,57.172331009472,,,日涨幅达到15%的前5只可转债,,,,
36,128119,龙大转债,2026-07-06,,81.96,20.0,-7096352.47000003,290057494.63,297153847.1,587211341.73,1131381258,-0.627229098929,51.90216273938,,,连续三个交易日内，涨幅偏离值累计达到30%的可转债,,,,
37,200725,京东方B,2026-07-06,广东资金卖出，成功率61.78%,4.86,-9.4972,-4359613.81,9782539.21,14142153.02,23924692.23,56880908,-7.664458890143,42.061023762138,1.88,277816377605.14,日跌幅偏离值达到7%的前5只证券,,,,
38,300029,天龙退,2026-07-06,普通席位卖出，成功率30.85%,0.14,-6.6667,-541208.02,674075.0,1215283.02,1889358.02,2720535,-19.893440812193,69.448032096628,9.6212,28050435.0,退市整理期,,,,
39,300061,旗天科技,2026-07-06,普通席位卖出，成功率40.45%,6.19,-17.246,22314179.18,66012909.88,43698730.7,109711640.58,422087168,5.286628182925,25.992650072698,10.5654,3851230473.95,日跌幅达到15%的前5只证券,,,,
40,300607,拓斯达,2026-07-06,3家机构卖出，成功率24.58%,45.01,-15.0113,-141621025.34,394321513.42,535942538.76,930264052.18,3861226198,-3.667773346544,24.092451580844,24.2556,15190846193.6,日跌幅达到15%的前5只证券,,,,
41,300684,中石科技,2026-07-06,3家机构买入，成功率47.18%,74.41,19.9968,143210410.33,1194091652.14,1050881241.81,2244972893.95,6191272277,2.313101474507,36.260283726979,22.7942,15202188611.12,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
42,300684,中石科技,2026-07-06,2家机构买入，成功率40.18%,74.41,19.9968,18306164.48,582295600.48,563989436.0,1146285036.48,3357374946,0.54525231094,34.142300306544,22.7942,15202188611.12,日涨幅达到15%的前5只证券,,,,
43,300716,*ST泉为,2026-07-06,2家机构买入，成功率46.68%,29.09,19.0749,-14685035.98,112186442.16,126871478.14,239057920.3,606204810,-2.422454546344,39.435173782273,8.0478,4654981800.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
44,300716,*ST泉为,2026-07-06,2家机构买入，成功率42.77%,29.09,19.0749,-1070825.5,71011605.5,72082431.0,143094036.5,359021328,-0.298262363956,39.856695226753,8.0478,4654981800.0,日涨幅达到15%的前5只证券,,,,
45,301191,菲菱科思,2026-07-06,1家机构买入，成功率49.20%,135.01,19.9982,73696338.93,400837981.68,327141642.75,727979624.43,1699984947,4.335117146776,42.822710031326,18.9021,9863524667.34,日涨幅达到15%的前5只证券,,,,
46,301197,工大科雅,2026-07-06,3家机构卖出，成功率29.73%,26.49,-19.994,-71404469.71,48324820.42,119729290.13,168054110.55,257434739,-27.73692081627,65.280276936517,8.5475,2880767632.5,日跌幅达到15%的前5只证券,,,,
47,301317,鑫磊股份,2026-07-06,2家机构买入，成功率29.61%,62.21,20.0039,22509550.49,114629442.62,92119892.13,206749334.75,368279854,6.112077607699,56.139192112855,12.1129,3247158759.93,日涨幅达到15%的前5只证券,,,,
48,301379,天山电子,2026-07-06,3家机构买入，成功率37.36%,35.61,10.7276,223323134.54,643027522.38,419704387.84,1062731910.22,3807659622,5.865102364972,27.910370561479,28.9917,7751796501.45,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
49,301520,万邦医药,2026-07-06,2家机构买入，成功率25.31%,38.03,6.9761,-11426841.3,39504032.38,50930873.68,90434906.06,554870073,-2.059372428976,16.298393166358,45.9018,1243521787.29,日换手率达到30%的前5只证券,,,,
50,600105,永鼎股份,2026-07-06,4家机构卖出，成功率48.14%,50.05,-8.2157,-381155798.99,1359879141.24,1741034940.23,3100914081.47,8065477372,-4.725768623606,38.446751983151,10.704,73172839840.1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
51,600172,黄河旋风,2026-07-06,普通席位买入，成功率51.94%,18.55,10.0237,375617767.18,785705450.38,410087683.2,1195793133.58,5247582045,7.157920809221,22.78750714759,22.5843,23674544162.5,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
52,600184,光电股份,2026-07-06,普通席位卖出，成功率51.42%,23.71,-8.2075,-1008397.5,328024957.4,329033354.9,657058312.3,3393738914,-0.029713467228,19.360897492423,7.3853,13816468266.28,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
53,600215,派斯林,2026-07-06,普通席位买入，成功率46.52%,6.88,10.08,41194447.44,64916205.44,23721758.0,88637963.44,218338593,18.867231337339,40.59656253258,7.0665,3143354214.4,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
54,600288,大恒科技,2026-07-06,买一主买，成功率46.42%,14.14,10.0389,18418253.24,72703037.24,54284784.0,126987821.24,320408233,5.748370779224,39.633133035005,5.3459,6176352000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
55,600367,红星发展,2026-07-06,卖一主卖，成功率46.35%,47.68,-10.0038,200802711.99,1274812200.14,1074009488.15,2348821688.29,8408415022,2.388116089235,27.934178821389,13.3536,15351681317.76,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
56,600397,江钨装备,2026-07-06,2家机构卖出，成功率48.27%,23.09,-9.9805,140811539.02,1720196553.74,1579385014.72,3299581568.46,10283369790,1.369313191061,32.086578970141,8.9699,22858173675.38,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
57,600449,宁夏建材,2026-07-06,普通席位买入，成功率41.11%,14.0,6.0606,13186483.76,115372062.93,102185579.17,217557642.1,575658506,2.290678175092,37.792830268715,3.3284,6694534588.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
58,600707,彩虹股份,2026-07-06,1家机构卖出，成功率47.94%,13.52,-9.9867,-331802425.48,1284502986.31,1616305411.79,2900808398.1,14289484498,-2.322004166955,20.300301235542,6.3095,48505294776.64,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
59,600730,*ST高科,2026-07-06,普通席位卖出，成功率37.38%,10.94,-10.0329,-26533932.4,26978047.0,53511979.4,80490026.4,268070205,-9.89812814147,30.025726432372,4.0557,6418016661.88,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
60,600769,祥龙电业,2026-07-06,卖一主卖，成功率48.43%,19.6,-10.0092,-45532392.91,89647525.09,135179918.0,224827443.09,679440747,-6.701451614588,33.09007357635,8.9109,7349553120.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
61,600793,宜宾纸业,2026-07-06,买一主买，成功率54.88%,17.61,9.9938,27608448.05,80670803.05,53062355.0,133733158.05,379976639,7.26582774211,35.195099994029,10.4809,3115279475.22,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
62,601177,杭齿前进,2026-07-06,买一主买，成功率36.84%,15.39,7.5472,-6434187.86999999,61036543.2,67470731.07,128507274.27,794251667,-0.810094348848,16.179666925395,8.4254,6193189935.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
63,603001,奥康国际,2026-07-06,浙江资金卖出，成功率48.33%,10.31,-10.0349,-3201255.0,22341770.0,25543025.0,47884795.0,29554646,-10.83164724761,162.021209795577,0.7149,4134103800.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
64,603001,奥康国际,2026-07-06,浙江资金卖出，成功率49.99%,10.31,-10.0349,-6819198.0,24183201.0,31002399.0,55185600.0,38455673,-17.732619059872,143.504444714828,0.7149,4134103800.0,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
65,603020,爱普股份,2026-07-06,普通席位买入，成功率37.51%,14.69,10.0375,-244625.0,47579492.0,47824117.0,95403609.0,141429615,-0.172965895439,67.456599524788,2.6013,5518118900.06,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
66,603078,江化微,2026-07-06,1家机构买入，成功率47.85%,57.7,2.5595,52506882.52,747734656.28,695227773.76,1442962430.04,3566284749,1.472313239562,40.461223138299,16.6773,22251269209.6,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
67,603137,恒尚节能,2026-07-06,买一主买，成功率45.71%,18.94,9.9884,16563426.0,24147638.0,7584212.0,31731850.0,24147638,68.592323605315,131.407676394685,0.396,3464757345.96,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
68,603211,晋拓股份,2026-07-06,普通席位买入，成功率48.49%,39.53,9.9889,60864383.0,116177070.0,55312687.0,171489757.0,810721910,7.507430383866,21.152722639505,5.0793,10744570240.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
69,603270,金帝股份,2026-07-06,1家机构卖出，成功率48.74%,31.22,-8.9796,44918026.56,82165318.07,37247291.51,119412609.58,466143048,9.636103499285,25.617159816572,20.6123,2207774343.74,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
70,603356,华菱精工,2026-07-06,普通席位卖出，成功率47.40%,16.3,-9.545,-34823635.0,49632199.0,84455834.0,134088033.0,245335987,-14.194262906893,54.654857055276,10.5561,2173442000.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
71,603407,长裕集团,2026-07-06,1家机构卖出，成功率49.52%,88.03,-9.999,-16262225.32,107855089.0,124117314.32,231972403.32,415696470,-3.91204315976,55.803313249208,12.3631,3161332655.76,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
72,603466,风语筑,2026-07-06,买一主买，成功率49.74%,11.9,2.3216,-9913200.59,246217291.01,256130491.6,502347782.61,1793581365,-0.552704258834,28.008084406586,24.2233,7078459054.8,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
73,603538,美诺华,2026-07-06,1家机构买入，成功率53.34%,41.58,7.1373,-150651880.99,354919642.63,505571523.62,860491166.25,2935460071,-5.132138654459,29.31367299971,29.8932,10006522550.64,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
74,603618,杭电股份,2026-07-06,卖一主卖，成功率39.24%,44.1,-10.0,-1362389654.0,266096440.87,1628486094.87,1894582535.74,4449246013,-30.620686067242,42.582103354239,14.0679,30489664665.6,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
75,603682,锦和商管,2026-07-06,卖一主卖，成功率59.94%,8.07,-10.0334,-17525159.0,26072978.0,43598137.0,69671115.0,163730718,-10.70364755867,42.552256443412,4.2061,3813075000.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
76,603789,ST星农,2026-07-06,普通席位买入，成功率35.71%,6.99,10.0787,5486451.0,13063611.0,7577160.0,20640771.0,17843163,30.748197502876,115.678879355639,0.9818,1817400000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
77,603815,交建股份,2026-07-06,1家机构买入，成功率38.91%,6.11,10.0901,11543066.52,26688135.0,15145068.48,41833203.48,109796538,10.51314251821,38.100658037141,3.044,3781627075.85,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
78,603978,深圳新星,2026-07-06,上海资金卖出，成功率48.80%,27.14,-10.0133,-26597073.08,73130678.4,99727751.48,172858429.88,538144854,-4.942363172723,32.121171204213,8.9876,5729099274.86,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
79,605358,立昂微,2026-07-06,2家机构卖出，成功率47.07%,59.49,-8.0099,478755980.96,1337749994.56,858994013.6,2196744008.16,15646133664,3.059899597187,14.040171555063,10.2251,45938140699.77,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
80,688039,当虹科技,2026-07-06,普通席位买入，成功率49.09%,43.56,20.0,54921390.4,86480057.76,31558667.36,118038725.12,335890000,16.351004912323,35.14207779928,7.3389,4817798029.44,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
81,688103,国力电子,2026-07-06,买一主买，成功率48.35%,85.26,16.7785,-40891512.4,276181990.07,317073502.47,593255492.54,1636628700,-2.498521039011,36.248630647868,9.5124,8126605157.16,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,,,,
82,688103,国力电子,2026-07-06,买一主买，成功率50.69%,85.26,16.7785,44372646.98,155550965.06,111178318.08,266729283.14,751003800,5.908445067788,35.516369309982,9.5124,8126605157.16,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
83,688206,概伦电子,2026-07-06,1家机构买入，成功率50.02%,48.76,20.0098,95519868.74,256732009.73,161212140.99,417944150.72,1151606400,8.294489223054,36.292274054747,5.5776,21287583994.6,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
84,688257,新锐股份,2026-07-06,2家机构卖出，成功率44.36%,92.88,-15.9077,-1181665.94000006,487401365.28,488583031.22,975984396.5,2975348500,-0.039715211176,32.80235564002,8.3985,32996853353.52,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,,,,
85,688496,*ST清越,2026-07-06,普通席位买入，成功率53.33%,1.03,19.7674,67133.1699999999,2309353.8,2242220.63,4551574.43,19296300,0.347906956256,23.587809217311,8.0641,245083968.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
86,688507,索辰科技,2026-07-06,普通席位卖出，成功率45.99%,212.0,-15.0335,148676395.4,354756566.72,206080171.32,560836738.04,2612866300,5.690164682364,21.464425410516,23.7108,10437974760.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,,,,
87,688622,*ST禾信,2026-07-06,卖一主卖，成功率35.43%,102.3,-20.0031,-52496565.76,33012318.68,85508884.44,118521203.12,199793100,-26.275464848386,59.321970138108,2.6392,7208622798.3,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,,,,
88,688669,聚石化学,2026-07-06,1家机构卖出，成功率58.46%,89.76,-20.0,22400273.65,146999468.62,124599194.97,271598663.59,725707400,3.08668116792,37.425367798372,6.1221,10890880059.84,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,,,,
89,688689,银河微电,2026-07-06,上海资金买入，成功率48.64%,80.75,18.6976,-22348573.77,186310118.72,208658692.49,394968811.21,1238065300,-1.805120761401,31.902098476551,12.4117,10632860740.5,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
90,688797,臻宝科技,2026-07-06,普通席位卖出，成功率48.34%,479.08,-11.2979,210107064.3,647558431.1,437451366.8,1085009797.9,4594643900,4.572869386026,23.61466571762,31.2957,13985637757.84,有价格涨跌幅限制的日换手率达到30%的前五只证券,,,,
91,920072,科莱瑞迪,2026-07-06,普通席位买入，成功率25.56%,34.93,2.8563,-9407117.36,13418946.11,22826063.47,36245009.58,153620200,-6.12362004476,23.593908600562,29.9885,505262450.0,当日换手率达到20%的前5只股票,,,,
92,920161,龙辰科技,2026-07-06,1家机构买入，成功率42.05%,38.1,11.1435,22766192.09,55826833.32,33060641.23,88887474.55,364370400,6.248090429409,24.394812133477,26.739,1405845804.0,当日换手率达到20%的前5只股票,,,,
93,920193,吉和昌,2026-07-06,主力做T，成功率29.82%,55.56,-29.9899,-42758922.28,94045981.54,136804903.82,230850885.36,1060648900,-4.031392695547,21.76506149773,66.4782,1400112000.0,当日换手率达到20%的前5只股票,,,,
94,920193,吉和昌,2026-07-06,主力做T，成功率29.82%,55.56,-29.9899,-42758922.28,94045981.54,136804903.82,230850885.36,1060648900,-4.031392695547,21.76506149773,66.4782,1400112000.0,当日价格振幅达到30%的前5只股票,,,,
95,920193,吉和昌,2026-07-06,主力做T，成功率29.82%,55.56,-29.9899,-42758922.28,94045981.54,136804903.82,230850885.36,1060648900,-4.031392695547,21.76506149773,66.4782,1400112000.0,当日收盘价跌幅达到-20%的前5只股票,,,,
96,920211,新睿电子,2026-07-06,1家机构买入，成功率41.55%,180.5,14.0384,40209142.63,120952075.83,80742933.2,201695009.03,831086200,4.838143459728,24.268843476164,53.5446,1039680000.0,北交所股票连续3个交易日内日收盘价涨跌幅偏离值累计达到+40%(-40%),,,,
97,920211,新睿电子,2026-07-06,1家机构买入，成功率38.46%,180.5,14.0384,-2575775.73999999,69608916.34,72184692.08,141793608.42,536199400,-0.480376468157,26.444193786864,53.5446,1039680000.0,当日换手率达到20%的前5只股票,,,,
98,920222,益坤电气,2026-07-06,西藏自治区资金卖出，成功率57.19%,29.37,-7.4961,-2321336.03,12687965.42,15009301.45,27697266.87,113875500,-2.038485916637,24.322410764387,31.8508,339593268.3,当日换手率达到20%的前5只股票,,,,
