序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
1,000017,深中华A,2026-09-02,主力做T，成功率9.07%,11.75,0.0,0.0,7758602022.96,7758602022.96,7758602022.96,7758602022.96,0.0,100.0,24.2255,5584489584.91,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券,,,,
2,000019,深粮控股,2026-09-02,1家机构卖出，成功率21.65%,7.18,-9.3434,-82091291.0,30878730.2,112970021.2,143848751.4,453755737.0,-18.091515832449,31.701803342709,14.8024,3153460155.46,日跌幅偏离值达到7%的前5只证券,,,,
3,000505,京粮控股,2026-09-02,3家机构卖出，成功率23.33%,7.09,-8.3979,-26925605.15,76233639.81,103159244.96,179392884.77,921721082.0,-2.921231343822,19.462816710316,18.5277,4821405279.59,日振幅值达到15%的前5只证券,,,,
4,000545,金浦钛业,2026-09-02,1家机构卖出，成功率35.06%,2.13,-10.1266,-11062193.9,33876958.0,44939151.9,78816109.9,402312705.0,-2.749650647995,19.590758362951,18.887,2098908594.48,日跌幅偏离值达到7%的前5只证券,,,,
5,000560,我爱我家,2026-09-02,1家机构卖出，成功率24.90%,3.18,-0.3135,-75675486.72,238067473.18,313742959.9,551810433.08,2561084677.0,-2.954821736259,21.545965974322,36.0458,7449748218.42,日振幅值达到15%的前5只证券,,,,
6,000560,我爱我家,2026-09-02,1家机构卖出，成功率24.90%,3.18,-0.3135,-75675486.72,238067473.18,313742959.9,551810433.08,2561084677.0,-2.954821736259,21.545965974322,36.0458,7449748218.42,日换手率达到20%的前5只证券,,,,
7,000628,高新发展,2026-09-02,2家机构买入，成功率20.93%,54.79,9.998,59030935.09,223440317.9,164409382.81,387849700.71,928956463.0,6.354542698305,41.751117103752,9.0802,10532752072.15,日涨幅偏离值达到7%的前5只证券,,,,
8,000635,英力特,2026-09-02,普通席位买入，成功率70.16%,7.94,9.9723,8791046.0,41918858.0,33127812.0,75046670.0,104217405.0,8.43529542882,72.009728125547,2.8131,2912549339.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
9,000713,国投丰乐,2026-09-02,1家机构卖出，成功率42.37%,6.43,-9.944,-47338283.2,17310251.36,64648534.56,81958785.92,342148816.0,-13.835582935351,23.954134016352,8.544,3948116321.4,日跌幅偏离值达到7%的前5只证券,,,,
10,002084,海鸥住工,2026-09-02,2家机构买入，成功率41.56%,7.12,1.4245,329016.329999998,133189118.61,132860102.28,266049220.89,1539638603.0,0.021369711656,17.279978585338,33.2658,4589797227.04,日换手率达到20%的前5只证券,,,,
11,002104,恒宝股份,2026-09-02,1家机构买入，成功率28.04%,13.51,10.0163,-58164778.95,212343214.72,270507993.67,482851208.39,1771733395.0,-3.282930666326,27.253039862129,22.9854,8208968437.46,日涨幅偏离值达到7%的前5只证券,,,,
12,002104,恒宝股份,2026-09-02,1家机构买入，成功率16.42%,13.51,10.0163,-27543962.47,305566792.4,333110754.87,638677547.27,2256877979.0,-1.220445355322,28.299161638902,22.9854,8208968437.46,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
13,002297,博云新材,2026-09-02,2家机构买入，成功率43.90%,20.0,10.011,136366321.18,297122186.85,160755865.67,457878052.52,1316296278.0,10.359850092959,34.785333680021,12.0168,11462096380.0,日涨幅偏离值达到7%的前5只证券,,,,
14,002328,新朋股份,2026-09-02,3家机构买入，成功率10.51%,9.18,3.6117,-32402632.55,328812201.86,361214834.41,690027036.27,2945631954.0,-1.100023120879,23.425432879793,22.6799,5238896525.28,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
