序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
14,002552,宝鼎科技,2026-08-12,2家机构买入，成功率26.07%,60.07,9.9982,26482652.02,274132303.0,247649650.98,521781953.98,2053271666,1.289778282072,25.41222199771,9.8847,22135992570.23,日涨幅偏离值达到7%的前5只证券,,,,
15,002667,*ST威领,2026-08-12,2家机构买入，成功率29.54%,15.05,3.4364,-4216328.0,48738369.0,52954697.0,101693066.0,373015548,-1.130335725309,27.26242017129,10.8357,3560995550.0,日振幅值达到15%的前5只证券,,,,
16,002792,通宇通讯,2026-08-12,1家机构买入，成功率27.10%,37.11,9.9881,40447921.26,448683882.18,408235960.92,856919843.1,3280191852,1.233096205496,26.124076937071,27.1935,12536666527.02,日涨幅偏离值达到7%的前5只证券,,,,
17,002792,通宇通讯,2026-08-12,1家机构买入，成功率27.10%,37.11,9.9881,40447921.26,448683882.18,408235960.92,856919843.1,3280191852,1.233096205496,26.124076937071,27.1935,12536666527.02,日换手率达到20%的前5只证券,,,,
18,118073,N赛斯转,2026-08-12,,157.3,57.3,27091590.0,29626590.0,2535000.0,32161590.0,29626580,91.443528075127,108.556539431821,,,向不特定对象发行的可转债上市首日交易公开信息,,,,
19,300197,节能铁汉,2026-08-12,1家机构买入，成功率23.67%,2.3,19.7917,-80588.549999997,111234649.8,111315238.35,222549888.15,612238066,-0.013162943384,36.350220691766,9.9704,6820013084.0,日涨幅达到15%的前5只证券,,,,
20,300615,欣天科技,2026-08-12,西藏自治区资金买入，成功率17.87%,19.0,13.7044,-13876011.2,47875341.32,61751352.52,109626693.84,879268892,-1.578130572598,12.467937264406,31.9365,2908657997.0,日换手率达到30%的前5只证券,,,,
21,300862,蓝盾光电,2026-08-12,买一主买，成功率31.11%,32.84,19.9854,45506388.0,58901824.0,13395436.0,72297260.0,68193574,66.731196696041,106.017701902528,1.3709,4974307869.88,日涨幅达到15%的前5只证券,,,,
22,301129,瑞纳智能,2026-08-12,2家机构买入，成功率28.51%,24.88,17.2479,-6471621.14,23814107.81,30285728.95,54099836.76,189314525,-3.418449345078,28.57669624663,11.6588,1678715800.0,日涨幅达到15%的前5只证券,,,,
23,301315,威士顿,2026-08-12,1家机构买入，成功率39.50%,46.16,19.9896,52247891.19,97322357.49,45074466.3,142396823.79,261712727,19.963832782958,54.409590783867,6.6811,4062080000.0,日涨幅达到15%的前5只证券,,,,
24,301520,万邦医药,2026-08-12,3家机构买入，成功率29.27%,73.9,4.9865,-106144416.73,203336483.69,309480900.42,512817384.11,1469959031,-7.220909868338,34.886508623382,60.0178,2416414937.7,日换手率达到30%的前5只证券,,,,
25,301583,托伦斯,2026-08-12,4家机构卖出，成功率21.82%,164.0,-1.389,39692969.8,274061793.74,234368823.94,508430617.68,1903377384,2.085396733914,26.712023687679,37.4349,5056345172.0,日换手率达到30%的前5只证券,,,,
26,301602,超研股份,2026-08-12,1家机构买入，成功率43.64%,18.38,19.9739,64757825.48,92316361.16,27558535.68,119874896.84,226785824,28.554617893577,52.858196656948,6.1028,3832218806.58,日涨幅达到15%的前5只证券,,,,
27,600266,城建发展,2026-08-12,普通席位买入，成功率44.67%,4.6,10.0478,18744063.16,94796082.6,76052019.44,170848102.04,473982116,3.954592911265,36.045263370232,5.183,9548420132.2,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
28,600272,开开实业,2026-08-12,普通席位买入，成功率49.97%,17.27,10.0,51740459.52,147761720.31,96021260.79,243782981.1,1786993411,2.895391734603,13.642074984685,39.4317,2798320000.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
29,600272,开开实业,2026-08-12,普通席位买入，成功率46.02%,17.27,10.0,32181989.69,104899368.78,72717379.09,177616747.87,1034953793,3.109509806879,17.161804620779,39.4317,2798320000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
30,600285,羚锐制药,2026-08-12,2家机构卖出，成功率36.17%,20.47,-9.2239,-106233037.22,82681947.64,188914984.86,271596932.5,901765449,-11.780561934127,30.118356475199,7.7381,11596060248.42,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
31,600379,宝光股份,2026-08-12,普通席位买入，成功率44.89%,14.8,10.0372,23371680.32,94357151.08,70985470.76,165342621.84,415051332,5.631033686214,39.836668164216,8.7365,4886983147.2,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
32,600604,市北高新,2026-08-12,普通席位买入，成功率37.96%,5.01,10.1099,21027041.98,46078042.0,25051000.02,71129042.02,184122214,11.420154865181,38.63142880739,2.6422,7129611368.04,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
33,600667,太极实业,2026-08-12,买一主买，成功率40.99%,22.71,7.1226,-319867838.46,821619064.89,1141486903.35,1963105968.24,11007104934,-2.906012438129,17.834898277168,24.1064,47498922862.38,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
34,600721,百花医药,2026-08-12,普通席位买入，成功率51.06%,14.03,10.0392,149643072.72,320841224.51,171198151.79,492039376.3,1840794640,8.129264909202,26.729726695641,34.4291,5395203319.05,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
35,600721,百花医药,2026-08-12,普通席位买入，成功率50.67%,14.03,10.0392,104370013.57,327626659.86,223256646.29,550883306.15,2692491930,3.876335241978,20.459979842911,34.4291,5395203319.05,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
36,600721,百花医药,2026-08-12,普通席位买入，成功率51.06%,14.03,10.0392,149643072.72,320841224.51,171198151.79,492039376.3,1840794640,8.129264909202,26.729726695641,34.4291,5395203319.05,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
37,600721,百花医药,2026-08-12,2家机构买入，成功率18.26%,14.03,10.0392,-100.0,5205247000.0,5205247100.0,10410494100.0,5205247000,-1.921138e-06,200.000001921138,34.4291,5395203319.05,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,,,,
38,600881,亚泰集团,2026-08-12,买一主买，成功率36.89%,2.06,10.1604,24528368.92,135421745.8,110893376.88,246315122.68,1062694639,2.308129543505,23.178353747205,11.9022,6658231035.28,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
39,600881,亚泰集团,2026-08-12,普通席位买入，成功率39.85%,2.06,10.1604,10891077.73,96376900.8,85485823.07,181862723.87,755997415,1.440623673297,24.055998110787,11.9022,6658231035.28,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
40,601886,江河集团,2026-08-12,1家机构买入，成功率44.04%,10.48,9.9685,-30215463.68,103447126.4,133662590.08,237109716.48,639376882,-4.72576731043,37.084499479917,2.5124,11873861588.8,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
41,603284,林平发展,2026-08-12,2家机构买入，成功率42.18%,44.73,0.6526,4744362.7,43930087.73,39185725.03,83115812.76,208907569,2.271034373101,39.785926933073,25.0089,843326001.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
42,603399,永杉锂业,2026-08-12,普通席位买入，成功率44.49%,16.81,6.9338,106993240.93,286888875.39,179895634.46,466784509.85,2076480079,5.152625445919,22.479604527427,24.1683,8611605809.69,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
43,603758,秦安股份,2026-08-12,买一主买，成功率25.22%,13.95,10.0158,19443409.1,35567000.1,16123591.0,51690591.1,92993286,20.908400957033,55.585293652275,0.601,6041968883.55,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
44,603887,城地香江,2026-08-12,买一主买，成功率42.34%,11.35,9.9806,10082387.97,94010585.0,83928197.03,177938782.03,441525410,2.28353515826,40.300915417303,1.1882,6833033928.35,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
45,603897,长城科技,2026-08-12,买一主买，成功率46.18%,32.05,9.9863,-46045423.66,158889555.2,204934978.86,363824534.06,1346299705,-3.420146605469,27.024037271107,16.5874,6616263576.05,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
46,688167,炬光科技,2026-08-12,普通席位买入，成功率47.58%,245.52,20.0,30768516.59,396154711.0,365386194.41,761540905.41,2001940300,1.536934772231,38.04014062807,6.6196,31951720159.92,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
47,688300,联瑞新材,2026-08-12,1家机构买入，成功率42.44%,165.0,15.0146,95105345.29,490530369.45,395425024.16,885955393.61,2516595400,3.779127359527,35.204522491379,6.8823,39842416350.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
48,688635,长进光子,2026-08-12,买一主买，成功率39.04%,300.02,19.9984,100220785.74,251041939.77,150821154.03,401863093.8,1256980400,7.973138303509,31.970513923686,25.3856,5327310230.34,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
49,920117,龙鑫智能,2026-08-12,西藏自治区资金卖出，成功率34.45%,33.19,-0.42,21405833.16,48262043.26,26856210.1,75118253.36,232609900,9.202460067263,32.293661344595,35.1119,670902759.57,当日换手率达到20%的前5只股票,,,,
50,920165,珈凯生物,2026-08-12,西藏自治区资金卖出，成功率38.33%,41.33,-10.0348,16235755.44,31899232.31,15663476.87,47562709.18,181963200,8.922548867024,26.138641868246,45.3432,396976344.53,当日换手率达到20%的前5只股票,,,,
51,920176,维琪科技,2026-08-12,买一主买，成功率41.17%,69.72,2.094,11949602.37,22398423.43,10448821.06,32847244.49,132934100,8.989117442402,24.709419546979,24.2441,554064840.0,当日换手率达到20%的前5只股票,,,,
52,920222,益坤电气,2026-08-12,1家机构卖出，成功率40.64%,28.31,-0.4921,888574.219999999,11911732.95,11023158.73,22934891.68,65940400,1.347541446518,34.781244396455,20.2843,327336922.9,当日换手率达到20%的前5只股票,,,,
53,920826,盖世食品,2026-08-12,普通席位买入，成功率32.41%,9.78,22.25,13404198.52,37179451.85,23775253.33,60954705.18,166818100,8.035218312641,36.539623206355,28.3394,617647616.34,当日换手率达到20%的前5只股票,,,,
54,920826,盖世食品,2026-08-12,普通席位买入，成功率32.41%,9.78,22.25,13404198.52,37179451.85,23775253.33,60954705.18,166818100,8.035218312641,36.539623206355,28.3394,617647616.34,当日收盘价涨幅达到20%的前5只股票,,,,
55,920826,盖世食品,2026-08-12,普通席位买入，成功率32.41%,9.78,22.25,13404198.52,37179451.85,23775253.33,60954705.18,166818100,8.035218312641,36.539623206355,28.3394,617647616.34,当日价格振幅达到30%的前5只股票,,,,
56,920856,浩淼科技,2026-08-12,1家机构买入，成功率47.03%,14.93,29.9391,24589534.05,45348350.16,20758816.11,66107166.27,141368700,17.39390264606,46.762236810553,18.506,792186352.41,当日收盘价涨幅达到20%的前5只股票,,,,
57,920856,浩淼科技,2026-08-12,1家机构买入，成功率47.03%,14.93,29.9391,24589534.05,45348350.16,20758816.11,66107166.27,141368700,17.39390264606,46.762236810553,18.506,792186352.41,当日价格振幅达到30%的前5只股票,,,,
