序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
1,000004,国华退,2026-07-08,普通席位卖出，成功率47.87%,0.38,-5.0,236102.0,897375.0,661273.0,1558648.0,1799704,13.118935113774,86.605797397794,3.7205,47989845.84,退市整理期,,,,
2,000566,海南海药,2026-07-08,西藏自治区资金卖出，成功率20.79%,5.21,-10.0173,582468.74000001,147626928.55,147044459.81,294671388.36,1567554024,0.037157809625,18.798164774447,22.6228,6755992647.93,日换手率达到20%的前5只证券,,,,
3,000838,*ST发展,2026-07-08,普通席位买入，成功率42.96%,1.88,9.9415,4154246.64,13359308.0,9205061.36,22564369.36,91133281,4.558429801293,24.759746507974,4.9096,1981079807.4,日振幅值达到15%的前5只证券,,,,
4,000973,佛塑科技,2026-07-08,2家机构卖出，成功率30.68%,13.13,-9.9451,-91786138.18,141293894.0,233080032.18,374373926.18,1555126110,-5.902166878286,24.073541288558,11.5835,12702266235.23,日振幅值达到15%的前5只证券,,,,
5,000977,浪潮信息,2026-07-08,2家机构买入，成功率48.95%,78.17,10.0056,730579882.95,3272238066.36,2541658183.41,5813896249.77,18417078546,3.966860873864,31.56796141825,2.7847,114662242118.68,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
6,000977,浪潮信息,2026-07-08,普通席位买入，成功率60.21%,78.17,10.0056,500713088.46,950429945.0,449716856.54,1400146801.54,3193011084,15.681533051014,43.850358320272,2.7847,114662242118.68,日涨幅偏离值达到7%的前5只证券,,,,
7,001206,依依股份,2026-07-08,3家机构买入，成功率16.57%,20.63,5.5783,10244608.16,62084087.12,51839478.96,113923566.08,491115481,2.085987625383,23.19689981021,15.489,2204613768.54,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
8,001229,魅视科技,2026-07-08,买一主买，成功率41.11%,42.7,9.9948,55884770.42,71340447.42,15455677.0,86796124.42,118583465,47.126950135923,73.194120630562,1.5323,3149176453.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
9,001365,天海电子,2026-07-08,2家机构买入，成功率38.55%,47.81,10.0092,-38178273.67,102219204.74,140397478.41,242616683.15,973310977,-3.922515472668,24.926944099388,36.6921,2749344935.26,日涨幅偏离值达到7%的前5只证券,,,,
10,001365,天海电子,2026-07-08,2家机构买入，成功率38.55%,47.81,10.0092,-38178273.67,102219204.74,140397478.41,242616683.15,973310977,-3.922515472668,24.926944099388,36.6921,2749344935.26,日换手率达到20%的前5只证券,,,,
11,001365,天海电子,2026-07-08,2家机构买入，成功率43.49%,47.81,10.0092,35282356.08,175119652.39,139837296.31,314956948.7,1310972943,2.691310775588,24.024671934057,36.6921,2749344935.26,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
12,001399,惠科股份,2026-07-08,5家机构买入，成功率29.12%,35.53,2.1564,102715047.55,592244447.6,489529400.05,1081773847.65,3907528697,2.628644739803,27.684348127258,25.2638,15298035952.43,日换手率达到20%的前5只证券,,,,
13,002137,实益达,2026-07-08,主力做T，成功率27.46%,11.72,2.5372,-124578706.38,156316366.0,280895072.38,437211438.38,2054966150,-6.062324013464,21.275846241068,43.3215,4646488709.32,日换手率达到20%的前5只证券,,,,
14,002268,电科网安,2026-07-08,2家机构买入，成功率23.02%,15.65,7.6341,-31854859.65,82326378.3,114181237.95,196507616.25,1252209552,-2.543892082529,15.692869930288,4.9651,13228232658.95,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
15,002396,星网锐捷,2026-07-08,普通席位买入，成功率44.91%,29.1,10.0189,132416089.7,441693216.22,309277126.52,750970342.74,1563518119,8.469111300398,48.030805247099,7.2972,22040779584.6,日涨幅偏离值达到7%的前5只证券,,,,
16,002428,云南锗业,2026-07-08,3家机构卖出，成功率27.35%,99.0,-10.0,65097472.21,812990756.52,747893284.31,1560884040.83,6704682407,0.970925515309,23.280506757492,10.0146,64650526875.0,日跌幅偏离值达到7%的前5只证券,,,,
17,002457,青龙管业,2026-07-08,3家机构买入，成功率30.65%,15.48,3.2688,16610110.46,101845126.2,85235015.74,187080141.94,1313594073,1.264478182523,14.241853384185,26.1269,5159025002.52,日换手率达到20%的前5只证券,,,,
18,002466,天齐锂业,2026-07-08,3家机构卖出，成功率20.46%,53.27,-10.0017,-207564482.43,191788433.56,399352915.99,591141349.55,3671353354,-5.65362313066,16.101456126688,4.5282,78611817213.65,日跌幅偏离值达到7%的前5只证券,,,,
19,002497,雅化集团,2026-07-08,3家机构卖出，成功率24.14%,22.19,-9.9797,-290894925.12,322558257.02,613453182.14,936011439.16,2999888390,-9.69685825945,31.201542106705,12.2513,23512249176.85,日跌幅偏离值达到7%的前5只证券,,,,
20,002667,*ST威领,2026-07-08,普通席位买入，成功率32.25%,10.84,3.3365,2089596.93,57913668.93,55824072.0,113737740.93,346507917,0.603044498403,32.823994878593,14.3347,2564863240.0,日振幅值达到15%的前5只证券,,,,
