序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
1,000021,深科技,2026-07-15,4家机构卖出，成功率22.22%,47.26,-9.9981,-395870676.13,909610681.71,1305481357.84,2215092039.55,9081246721,-4.359210671092,24.391937666749,11.6572,74394592710.8,日跌幅偏离值达到7%的前5只证券,,,,
2,000036,华联控股,2026-07-15,1家机构买入，成功率22.42%,4.82,4.1037,32642081.47,160073149.88,127431068.41,287504218.29,774773809,4.213111115892,37.108148849415,4.4396,6762369533.42,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
3,000566,海南海药,2026-07-15,上海资金买入，成功率38.56%,5.15,10.0427,78781834.42,120019935.13,41238100.71,161258035.84,538337018,14.634296321046,29.954848068798,8.377,6678188509.95,日振幅值达到15%的前5只证券,,,,
4,000759,中百集团,2026-07-15,3家机构买入，成功率26.85%,6.87,1.7778,-25624156.63,116518348.0,142142504.63,258660852.63,1084916081,-2.361856099172,23.841553937664,24.061,4504700391.75,日换手率达到20%的前5只证券,,,,
5,001270,铖昌科技,2026-07-15,1家机构卖出，成功率34.03%,121.61,-9.7179,-41434892.58,376658952.4,418093844.98,794752797.38,3250733953,-1.274631919409,24.448411001046,7.9052,24906123962.16,连续三个交易日内，跌幅偏离值累计达到20%的证券,,,,
6,001309,德明利,2026-07-15,主力做T，成功率33.04%,662.4,-10.0,-68249059.2,285825600.0,354074659.2,639900259.2,1755624960,-3.8874509508,36.448573800181,1.6056,109341049824.0,日跌幅偏离值达到7%的前5只证券,,,,
7,001399,惠科股份,2026-07-15,3家机构卖出，成功率41.39%,27.07,-9.7667,124345718.09,767617383.13,643271665.04,1410889048.17,5152845645,2.413146572917,27.380774534534,23.886,11655441408.17,连续三个交易日内，跌幅偏离值累计达到20%的证券,,,,
8,001399,惠科股份,2026-07-15,3家机构卖出，成功率41.53%,27.07,-9.7667,-1470309.15000004,476272058.89,477742368.04,954014426.93,2861541795,-0.051381711515,33.339175006878,23.886,11655441408.17,日换手率达到20%的前5只证券,,,,
9,001896,豫能控股,2026-07-15,买一主买，成功率37.86%,14.95,10.0074,356683254.51,650697596.45,294014341.94,944711938.39,2006496280,17.776422416791,47.082665829313,9.3037,22810430883.5,日涨幅偏离值达到7%的前5只证券,,,,
10,002137,实益达,2026-07-15,4家机构卖出，成功率47.48%,8.77,-9.9589,32321004.74,146031688.0,113710683.26,259742371.26,731779646,4.416767385738,35.494615446027,20.6588,3476937370.37,日换手率达到20%的前5只证券,,,,
