序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
1,000505,京粮控股,2026-08-20,2家机构买入，成功率37.16%,7.49,0.2677,-64321659.31,65337722.0,129659381.31,194997103.31,933785509,-6.888269167818,20.882429790416,20.7314,4866478716.64,日振幅值达到15%的前5只证券,,,,
2,000523,红棉股份,2026-08-20,普通席位买入，成功率31.35%,3.53,9.9688,63636077.28,141817854.37,78181777.09,219999631.46,646299417,9.846222293591,34.039893224908,15.0114,4677815343.62,日振幅值达到15%的前5只证券,,,,
3,000523,红棉股份,2026-08-20,主力做T，成功率23.13%,3.53,9.9688,84185544.29,208123177.37,123937633.08,332060810.45,1161463576,7.248229391741,28.589860010384,15.0114,4677815343.62,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
4,000703,恒逸石化,2026-08-20,4家机构买入，成功率27.30%,20.1,5.3459,-237419966.75,1306830794.08,1544250760.83,2851081554.91,8506315408,-2.791102320597,33.517232998774,4.5918,76428036929.7,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
5,000802,北京文化,2026-08-20,北京资金卖出，成功率15.29%,4.13,-5.2752,-42766005.2,52519271.0,95285276.2,147804547.2,905777445,-4.721469433366,16.317976122711,30.9477,2955196740.65,日换手率达到20%的前5只证券,,,,
6,001277,速达股份,2026-08-20,上海资金买入，成功率37.11%,36.27,10.0091,477343.950000003,61683131.95,61205788.0,122888919.95,305002334,0.156505015467,40.29114083763,13.5623,1652079966.03,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
7,001366,播恩集团,2026-08-20,3家机构卖出，成功率6.67%,11.92,-5.0955,-18777525.17,33308658.0,52086183.17,85394841.17,259888504,-7.22522346352,32.858260313815,12.9777,1915305600.0,日振幅值达到15%的前5只证券,,,,
8,002172,澳洋健康,2026-08-20,2家机构买入，成功率47.81%,4.44,9.901,129055377.2,183026147.2,53970770.0,236996917.2,829644048,15.555511729532,28.566096239866,26.3591,3397224841.2,日振幅值达到15%的前5只证券,,,,
9,002172,澳洋健康,2026-08-20,2家机构买入，成功率47.81%,4.44,9.901,129055377.2,183026147.2,53970770.0,236996917.2,829644048,15.555511729532,28.566096239866,26.3591,3397224841.2,日涨幅偏离值达到7%的前5只证券,,,,
10,002172,澳洋健康,2026-08-20,2家机构买入，成功率47.81%,4.44,9.901,129055377.2,183026147.2,53970770.0,236996917.2,829644048,15.555511729532,28.566096239866,26.3591,3397224841.2,日换手率达到20%的前5只证券,,,,
11,002248,华东数控,2026-08-20,3家机构卖出，成功率29.64%,10.08,-10.0,-43699186.8,38373966.94,82073153.74,120447120.68,646182283,-6.762671764555,18.639805492779,20.7235,3099555648.0,日跌幅偏离值达到7%的前5只证券,,,,
12,002333,罗普斯金,2026-08-20,2家机构卖出，成功率24.55%,5.71,-9.9369,-53657066.0,22150761.0,75807827.0,97958588.0,285006917,-18.826583777263,34.370600205468,7.1884,3805769033.73,日振幅值达到15%的前5只证券,,,,
13,002346,柘中股份,2026-08-20,2家机构卖出，成功率21.49%,23.67,-10.0,-8024657.34999999,116737667.01,124762324.36,241499991.37,520509146,-1.54169382261,46.396877600687,4.8088,10452090096.72,日跌幅偏离值达到7%的前5只证券,,,,
14,002365,永安药业,2026-08-20,主力做T，成功率44.02%,15.76,9.9791,49576538.53,162419348.0,112842809.47,275262157.47,1141291963,4.343896227893,24.118469803857,29.8079,3865746239.92,日涨幅偏离值达到7%的前5只证券,,,,
