序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
15,002212,天融信,2026-09-15,普通席位买入，成功率44.23%,7.77,5.0,-2897225.42999995,367754799.91,370652025.34,738406825.25,2778129936,-0.104286894305,26.579276069181,29.5905,9066418151.91,日换手率达到20%的前5只证券,-10.03861004,-8.10810811,-5.79150579,
16,002212,天融信,2026-09-15,主力做T，成功率18.48%,7.77,5.0,200189525.09,594995548.45,394806023.36,989801571.81,3712116650,5.392867303618,26.664075112241,29.5905,9066418151.91,连续三个交易日内，涨幅偏离值累计达到20%的证券,-10.03861004,-8.10810811,-5.79150579,
17,002232,启明信息,2026-09-15,买一主买，成功率36.49%,16.81,10.0131,34254285.0,78884330.0,44630045.0,123514375.0,279270521,12.265628637546,44.227501906655,2.3327,6867699528.55,连续三个交易日内，涨幅偏离值累计达到20%的证券,-5.11600238,-7.01963117,-7.07911957,
18,002295,精艺股份,2026-09-15,3家机构卖出，成功率45.67%,9.25,-7.3146,-3780027.55,52612173.99,56392201.54,109004375.53,520732205,-0.725906236201,20.932904568482,17.6742,2316449056.25,连续三个交易日内，跌幅偏离值累计达到20%的证券,4.64864865,5.08108108,13.40540541,
19,002487,大金重工,2026-09-15,2家机构买入，成功率46.86%,39.44,10.0139,118628163.78,619166597.26,500538433.48,1119705030.74,3052763081,3.885927621384,36.678412344178,12.8053,24883495291.04,日涨幅偏离值达到7%的前5只证券,-0.70993915,4.48782961,-3.22889911,
20,002491,通鼎互联,2026-09-15,1家机构买入，成功率43.81%,22.23,9.9951,835440475.26,1185726839.03,350286363.77,1536013202.8,5840461313,14.304357660934,26.299518488053,22.6992,26152901335.08,日涨幅偏离值达到7%的前5只证券,9.98650472,6.47773279,8.09716599,
21,002531,天顺风能,2026-09-15,2家机构买入，成功率34.83%,7.81,10.0,110071437.56,245959454.4,135888016.84,381847471.24,1277484637,8.616263113621,29.89057247191,9.7488,13955443758.19,日振幅值达到15%的前5只证券,0.12804097,4.60947503,-6.01792574,
22,002531,天顺风能,2026-09-15,2家机构买入，成功率34.83%,7.81,10.0,110071437.56,245959454.4,135888016.84,381847471.24,1277484637,8.616263113621,29.89057247191,9.7488,13955443758.19,日涨幅偏离值达到7%的前5只证券,0.12804097,4.60947503,-6.01792574,
23,002560,通达股份,2026-09-15,3家机构买入，成功率25.11%,7.72,1.9815,-101304859.05,236104941.6,337409800.65,573514742.25,1737855959,-5.829301244753,33.001281796681,36.0362,4889430965.6,日换手率达到20%的前5只证券,-3.62694301,-7.25388601,-4.92227979,
24,002579,中京电子,2026-09-15,2家机构卖出，成功率39.90%,18.6,-1.0112,-105399825.1,524646790.97,630046616.07,1154693407.04,3910512801,-2.69529420983,29.52792806981,35.2389,10851951580.2,日换手率达到20%的前5只证券,5.64516129,10.10752688,1.50537634,
25,002585,双星新材,2026-09-15,2家机构买入，成功率41.80%,12.06,10.0365,186627314.34,491669982.37,305042668.03,796712650.4,2331857903,8.003374223614,34.166432241648,22.2521,10692296963.28,日涨幅偏离值达到7%的前5只证券,0.91210614,-3.06799337,-1.32669983,
26,002815,崇达技术,2026-09-15,3家机构买入，成功率20.87%,21.66,2.5568,-41929164.1199999,1420439234.89,1462368399.01,2882807633.9,7614655626,-0.550637693671,37.858673792899,14.4813,16832809924.74,连续三个交易日内，涨幅偏离值累计达到20%的证券,7.94090489,9.74145891,17.22068329,
27,002848,高斯贝尔,2026-09-15,3家机构买入，成功率40.55%,14.93,1.3578,31367215.0,98986594.0,67619379.0,166605973.0,609112355,5.149659950667,27.352256382979,24.485,2469733454.73,日振幅值达到15%的前5只证券,1.07166778,1.00468855,3.48292029,
28,002897,意华股份,2026-09-15,2家机构买入，成功率28.69%,74.99,5.0427,114243544.24,833861183.0,719617638.76,1553478821.76,5204051712,2.19528072668,29.851333302047,16.8756,13825020518.12,连续三个交易日内，涨幅偏离值累计达到20%的证券,-4.29390585,-7.36098146,-7.56100813,
29,002909,集泰股份,2026-09-15,3家机构卖出，成功率50.12%,6.33,-6.0831,2875404.03999999,134497478.67,131622074.63,266119553.3,1479934743,0.194292623617,17.98184376431,22.221,2408105334.39,连续三个交易日内，跌幅偏离值累计达到20%的证券,2.8436019,2.52764613,8.21484992,
30,002912,中新赛克,2026-09-15,1家机构买入，成功率21.07%,28.45,10.0155,14041798.0,102771062.12,88729264.12,191500326.24,1108487183,1.266753302641,17.275826836511,23.2677,4615239684.2,连续三个交易日内，涨幅偏离值累计达到20%的证券,-9.98242531,-17.75043937,-7.27592267,
31,300227,光韵达,2026-09-15,3家机构卖出，成功率1.67%,10.53,-15.2174,-110159179.2,154377888.7,264537067.9,418914956.6,875517350,-12.582181175507,47.847704742802,17.0171,4805209961.37,日跌幅达到15%的前5只证券,7.12250712,5.6980057,2.94396961,
32,300290,ST荣科,2026-09-15,西藏自治区资金卖出，成功率19.51%,7.37,-15.3846,-18068337.54,40507120.16,58575457.7,99082577.86,570842889,-3.165203226347,17.357241330197,11.2675,4713776044.78,日跌幅达到15%的前5只证券,-3.39213026,0.13568521,4.88466757,
33,300905,宝丽迪,2026-09-15,1家机构买入，成功率15.87%,40.55,15.5271,-15630088.94,192860431.87,208490520.81,401350952.68,982068946,-1.591547009369,40.867899785928,17.5519,5649751981.45,日涨幅达到15%的前5只证券,-1.60295931,-4.85819975,-3.60049322,
34,301132,满坤科技,2026-09-15,4家机构买入，成功率39.12%,61.9,6.0476,81631745.88,623727566.39,542095820.51,1165823386.9,2743696082,2.975247383103,42.49098121867,22.5661,5864451929.8,连续三个交易日内，涨幅偏离值累计达到30%的证券,0.1453958,-3.16639742,10.38772213,
35,301520,万邦医药,2026-09-15,3家机构买入，成功率20.86%,67.82,6.6352,-31259494.92,126737422.97,157996917.89,284734340.86,1127880199,-2.771526173411,25.245087298496,50.5309,2217608404.26,日换手率达到30%的前5只证券,0.57505161,10.63108228,21.46859334,
36,301591,肯特股份,2026-09-15,3家机构买入，成功率18.33%,45.2,3.8126,-14642625.2,90155320.52,104797945.72,194953266.24,651460864,-2.247659991437,29.925553016796,31.7115,2020202609.6,日换手率达到30%的前5只证券,1.01769912,-3.27433628,-0.66371681,
37,301662,宏工科技,2026-09-15,3家机构买入，成功率38.92%,67.5,15.0307,73189790.83,134316137.48,61126346.65,195442484.13,611935457,11.96037751903,31.938414728925,20.7125,3009961215.0,日涨幅达到15%的前5只证券,2.25185185,1.11111111,-0.77037037,
38,600127,金健米业,2026-09-15,普通席位卖出，成功率55.66%,12.75,-10.0212,-8984795.09,233099643.27,242084438.36,475184081.63,2077788003,-0.432421165058,22.869709563435,24.2417,8182736029.5,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-7.1372549,2.11764706,29.17647059,
39,600127,金健米业,2026-09-15,普通席位卖出，成功率55.66%,12.75,-10.0212,-8984795.09,233099643.27,242084438.36,475184081.63,2077788003,-0.432421165058,22.869709563435,24.2417,8182736029.5,有价格涨跌幅限制的日换手率达到20%的前五只证券,-7.1372549,2.11764706,29.17647059,
40,600180,*ST瑞茂,2026-09-15,普通席位卖出，成功率48.09%,1.7,-10.0529,-5534782.4,7017792.0,12552574.4,19570366.4,89636670,-6.174685427292,21.832991341602,4.7101,1847266688.8,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,0.0,-1.17647059,-4.11764706,
41,600184,光电股份,2026-09-15,买一主买，成功率43.12%,22.13,7.5316,-11497554.91,438907628.19,450405183.1,889312811.29,3993812100,-0.287884222445,22.267267187908,12.7122,12895758866.84,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-3.88612743,-0.13556258,-7.72706733,
42,600318,新力金融,2026-09-15,西藏自治区资金卖出，成功率39.01%,6.29,-4.697,3380352.41,130829833.81,127449481.4,258279315.21,1607743312,0.21025448433,16.064710907658,8.6937,3225056805.28,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,4.29252782,5.40540541,13.03656598,
43,600354,敦煌种业,2026-09-15,1家机构卖出，成功率41.67%,8.88,-10.0304,29706097.16,93134060.16,63427963.0,156562023.16,843773325,3.52062530064,18.554986098903,17.7368,4686882470.4,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-0.22522523,9.7972973,13.96396396,
44,600354,敦煌种业,2026-09-15,普通席位卖出，成功率42.58%,8.88,-10.0304,-53864136.53,376292657.21,430156793.74,806449450.95,4075499276,-1.321657369618,19.787746146811,17.7368,4686882470.4,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-0.22522523,9.7972973,13.96396396,
45,600371,万向德农,2026-09-15,普通席位卖出，成功率42.30%,12.93,-9.0077,37048404.59,136923965.0,99875560.41,236799525.41,923742015,4.010687398472,25.634811621078,22.6398,3783033540.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,9.97679814,20.95901005,21.5003867,
46,600697,欧亚集团,2026-09-15,3家机构卖出，成功率36.02%,11.04,-9.2105,-24256451.91,46097368.0,70353819.91,116451187.91,506242704,-4.79146696206,23.003035301028,26.2605,1715351205.6,有价格涨跌幅限制的日换手率达到20%的前五只证券,-0.54347826,2.17391304,5.25362319,
47,600697,欧亚集团,2026-09-15,3家机构卖出，成功率36.02%,11.04,-9.2105,-24256451.91,46097368.0,70353819.91,116451187.91,506242704,-4.79146696206,23.003035301028,26.2605,1715351205.6,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-0.54347826,2.17391304,5.25362319,
48,600865,百大集团,2026-09-15,普通席位卖出，成功率32.75%,11.23,-10.016,12309498.46,154099151.31,141789652.85,295888804.16,2257408652,0.545293314487,13.107454155359,9.5599,4225178748.68,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-8.37043633,-7.03472841,2.84951024,
49,600869,远东股份,2026-09-15,普通席位卖出，成功率36.50%,21.92,-10.0164,-48569705.93,335233442.24,383803148.17,719036590.41,6344310907,-0.765563142191,11.333564841796,12.4876,48648212192.32,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-0.27372263,-2.82846715,0.50182482,
50,601123,马矿股份,2026-09-15,普通席位卖出，成功率42.38%,16.76,-0.1787,-9907161.34999999,86069191.14,95976352.49,182045543.63,621138861,-1.594999439264,29.308348754241,37.7968,1606081604.08,有价格涨跌幅限制的日换手率达到20%的前五只证券,-1.61097852,-3.57995227,10.97852029,
51,603082,北自科技,2026-09-15,普通席位买入，成功率43.31%,48.16,10.0046,51497228.97,149711639.14,98214410.17,247926049.31,686216860,7.504512344684,36.129402199474,37.3375,1953220304.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,10.00830565,6.25,7.14285714,
52,603082,北自科技,2026-09-15,普通席位买入，成功率43.31%,48.16,10.0046,51497228.97,149711639.14,98214410.17,247926049.31,686216860,7.504512344684,36.129402199474,37.3375,1953220304.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.00830565,6.25,7.14285714,
53,603082,北自科技,2026-09-15,普通席位买入，成功率43.31%,48.16,10.0046,51497228.97,149711639.14,98214410.17,247926049.31,686216860,7.504512344684,36.129402199474,37.3375,1953220304.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,10.00830565,6.25,7.14285714,
54,603090,宏盛股份,2026-09-15,买一主买，成功率62.64%,40.21,10.0137,75899133.48,135369962.8,59470829.32,194840792.12,593284159,12.793049052233,32.841057554682,9.1587,4021000000.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-1.26834121,-3.28276548,-1.31808008,
55,603090,宏盛股份,2026-09-15,买一主买，成功率49.58%,40.21,10.0137,49646195.0,89940831.0,40294636.0,130235467.0,356760823,13.915820291737,36.504979976459,9.1587,4021000000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-1.26834121,-3.28276548,-1.31808008,
56,603200,上海洗霸,2026-09-15,买一主买，成功率42.23%,39.81,10.0028,78125792.62,101216837.5,23091044.88,124307882.38,203153339,38.45656340406,61.189189895619,2.9476,6985862900.43,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,1.78347149,0.22607385,-0.97965335,
57,603248,锡华科技,2026-09-15,买一主买，成功率42.82%,18.46,10.0119,14881139.54,35443093.18,20561953.64,56005046.82,144036302,10.331520133029,38.882591431707,11.1709,1319981395.46,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.02166847,21.0184182,29.36078007,
58,603270,金帝股份,2026-09-15,1家机构买入，成功率41.79%,34.47,4.772,83450501.32,153980102.09,70529600.77,224509702.86,563292882,14.814762264296,39.856655397964,23.4027,2437603511.49,有价格涨跌幅限制的日换手率达到20%的前五只证券,2.03075138,5.83115753,6.99158689,
59,603353,和顺石油,2026-09-15,普通席位买入，成功率39.79%,41.44,10.008,49259050.6,114228117.6,64969067.0,179197184.6,446957816,11.020961897666,40.092639212288,6.4604,7062121920.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,3.71621622,6.51544402,19.42567568,
60,603386,骏亚科技,2026-09-15,普通席位买入，成功率41.64%,18.65,8.1159,-23468376.0,280413105.0,303881481.0,584294586.0,2285075766,-1.02702835281,25.570031186441,18.7767,6085915744.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.96514745,-5.57640751,1.60857909,
61,603421,鼎信通讯,2026-09-15,买一主买，成功率41.90%,7.58,1.0667,9808101.7,67090563.0,57282461.3,124373024.3,661937681,1.481725845427,18.789234677214,13.8505,4943604073.38,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-3.95778364,-7.51978892,-10.15831135,
62,605069,正和生态,2026-09-15,1家机构卖出，成功率41.23%,12.36,-2.2925,-11815475.7,34991217.0,46806692.7,81797909.7,346067209,-3.41421417364,23.636423091446,13.6311,2616584536.08,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2.26537217,0.48543689,-1.69902913,
63,605188,国光连锁,2026-09-15,卖一主卖，成功率40.86%,12.03,-10.0224,-11796177.09,23614759.0,35410936.09,59025695.09,229148356,-5.147834047738,25.758725098599,3.6669,6108190395.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-2.41064007,-0.8312552,10.30756442,
64,688004,博汇科技,2026-09-15,买一主买，成功率44.09%,27.38,19.9825,35581807.1,105781142.43,70199335.33,175980477.76,342112600,10.400612868395,51.439344169142,15.7032,2192809440.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20.0146092,35.50036523,26.88093499,
65,688004,博汇科技,2026-09-15,买一主买，成功率47.49%,27.38,19.9825,40667252.59,111645480.16,70978227.57,182623707.73,374265900,10.865871721148,48.795176832835,15.7032,2192809440.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,20.0146092,35.50036523,26.88093499,
66,688216,气派科技,2026-09-15,普通席位买入，成功率62.85%,37.11,15.9325,48575879.59,117818790.6,69242911.01,187061701.61,725775900,6.692958472443,25.774030470012,18.6313,3942630266.31,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,6.14389652,1.94017785,10.1589868,
67,920071,金钛股份,2026-09-15,1家机构卖出，成功率28.81%,27.3,-5.2412,-3951894.23999999,46958104.49,50909998.73,97868103.22,330439200,-1.195952005694,29.617582665737,37.4243,859950000.0,当日换手率达到20%的前5只股票,-5.09157509,-6.55677656,-1.83150183,
68,920117,龙鑫智能,2026-09-15,卖一主卖，成功率35.71%,27.79,-1.9753,12749221.36,34834147.31,22084925.95,56919073.26,134978500,9.445371937012,42.168992291365,23.5281,561747143.37,当日换手率达到20%的前5只股票,2.87873336,-2.30298669,7.5206909,
69,920268,百迈科,2026-09-15,主力做T，成功率28.94%,31.48,-8.7536,23423296.63,45122142.55,21698845.92,66820988.47,223894400,10.461760825639,29.844868147663,47.4279,454827321.28,当日换手率达到20%的前5只股票,0.69885642,-4.63786531,3.01778907,
70,920289,华汇智能,2026-09-15,2家机构卖出，成功率35.82%,25.86,-5.8609,-5761342.27,12899828.88,18661171.15,31561000.03,92908400,-6.201099437726,33.970017813244,24.1617,373677439.62,当日换手率达到20%的前5只股票,-0.65738592,0.54137664,9.74477958,
71,920895,花溪科技,2026-09-15,1家机构卖出，成功率28.97%,21.21,-21.0056,-30550830.18,21834688.57,52385518.75,74220207.32,229194900,-13.329629140963,32.38300997099,34.2996,609509649.0,当日价格振幅达到30%的前5只股票,2.54596888,22.44224422,14.19141914,
72,920895,花溪科技,2026-09-15,1家机构卖出，成功率28.97%,21.21,-21.0056,-30550830.18,21834688.57,52385518.75,74220207.32,229194900,-13.329629140963,32.38300997099,34.2996,609509649.0,当日换手率达到20%的前5只股票,2.54596888,22.44224422,14.19141914,
73,920895,花溪科技,2026-09-15,1家机构卖出，成功率28.97%,21.21,-21.0056,-30550830.18,21834688.57,52385518.75,74220207.32,229194900,-13.329629140963,32.38300997099,34.2996,609509649.0,当日收盘价跌幅达到-20%的前5只股票,2.54596888,22.44224422,14.19141914,
