序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
1,000011,深物业A,2026-09-01,1家机构卖出，成功率20.22%,9.16,-9.0367,-46085510.86,53578781.34,99664292.2,153243073.54,508356287,-9.065592781781,30.144817219503,10.4569,5002345920.26,日跌幅偏离值达到7%的前5只证券,,,,
2,000560,我爱我家,2026-09-01,1家机构买入，成功率23.38%,3.19,10.0,-137245894.65,300034118.38,437280013.03,737314131.41,2721501094,-5.043021843812,27.092185743946,37.0776,7473175099.61,日涨幅偏离值达到7%的前5只证券,,,,
3,000560,我爱我家,2026-09-01,1家机构买入，成功率23.38%,3.19,10.0,-137245894.65,300034118.38,437280013.03,737314131.41,2721501094,-5.043021843812,27.092185743946,37.0776,7473175099.61,日换手率达到20%的前5只证券,,,,
4,000712,锦龙股份,2026-09-01,3家机构买入，成功率34.03%,13.5,4.0062,-58309142.18,344670024.34,402979166.52,747649190.86,2852861634,-2.043882587402,26.206990971789,25.454,12092410687.5,日振幅值达到15%的前5只证券,,,,
5,000892,欢瑞世纪,2026-09-01,1家机构买入，成功率34.32%,4.73,10.0,37288799.9,68847694.0,31558894.1,100406588.1,287888784,12.952501789719,34.876866929279,1.8312,3362078342.92,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
6,001326,联域股份,2026-09-01,3家机构卖出，成功率14.62%,66.73,-9.5799,-35515063.0,60210678.0,95725741.0,155936419.0,267981790,-13.252789676493,58.189184794982,16.0272,1602676364.17,日振幅值达到15%的前5只证券,,,,
7,001326,联域股份,2026-09-01,3家机构卖出，成功率14.62%,66.73,-9.5799,-35515063.0,60210678.0,95725741.0,155936419.0,267981790,-13.252789676493,58.189184794982,16.0272,1602676364.17,日跌幅偏离值达到7%的前5只证券,,,,
8,001330,博纳影业,2026-09-01,2家机构买入，成功率24.12%,6.17,9.9822,89869257.41,385251307.0,295382049.59,680633356.59,2128717759,4.221755422016,31.973865662197,20.8381,7174767976.74,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
9,001330,博纳影业,2026-09-01,2家机构买入，成功率35.08%,6.17,9.9822,29731723.0,245470095.0,215738372.0,461208467.0,1425893105,2.08512986673,32.345234392588,20.8381,7174767976.74,日涨幅偏离值达到7%的前5只证券,,,,
10,002015,协鑫能科,2026-09-01,普通席位买入，成功率42.62%,17.42,9.9747,428024182.02,601261300.04,173237118.02,774498418.06,2369670291,18.062604896792,32.68380504248,8.6451,28278314775.88,日涨幅偏离值达到7%的前5只证券,,,,
11,002084,海鸥住工,2026-09-01,普通席位买入，成功率47.94%,7.02,10.0313,51201034.0,121759054.0,70558020.0,192317074.0,664695023,7.702936268262,28.933129833289,13.808,4525333782.84,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
