date,open,high,low,close,volume,turnover,circ_mv亿
2025-06-03,48.67,52.5,48.12,51.83,15187599.0,3.6364,216.46793799
2025-06-04,51.86,52.83,49.77,51.67,12213499.0,2.9243,215.79969816000002
2025-06-05,52.43,53.6,47.66,51.15,14204664.000000002,3.4011,213.62791874
2025-06-06,51.08,51.9,49.2,51.57,10388031.0,2.4873,215.38204827
2025-06-09,51.5,59.18,51.3,56.7,18288192.0,4.3788,236.80748763000003
2025-06-10,55.91,65.7,54.16,62.03,23377464.0,5.5974,259.06822677
2025-06-11,60.0,61.28,57.5,58.75,14842788.0,3.5539,245.36931038
2025-06-12,58.24,60.42,56.08,59.0,15935903.0,3.8156,246.4134351
2025-06-13,58.0,60.5,54.87,57.31,17393634.0,4.1646,239.35515196000003
2025-06-16,57.28,59.5,56.07,57.6,13509349.0,3.2346,240.56633664000003
2025-06-17,59.0,59.5,50.56,51.37,20573017.0,4.9259,214.54674849
2025-06-18,51.76,51.95,50.0,51.18,11328026.0,2.7123,213.7532137
2025-06-19,51.0,51.29,48.4,48.87,13822453.0,3.3096,204.10550124
2025-06-20,49.0,49.66,47.81,48.84,9505086.0,2.2759,203.98020628
2025-06-23,48.1,51.98,48.1,51.33,12804395.0,3.0658,214.37968854
2025-06-24,51.17,52.1,50.4,50.96,8943415.0,2.1414,212.83438393999998
2025-06-25,50.45,51.32,49.2,49.67,8021149.000000001,1.9205,207.44670036
2025-06-26,48.5,49.66,46.6,48.83,9126319.0,2.1852,203.93844129000001
2025-06-27,48.5,49.66,48.5,48.93,5565200.0,1.3325,204.35609118
2025-06-30,48.89,50.24,48.46,50.12,6469744.0,1.5491,209.32612487
2025-07-01,50.13,58.63,49.8,57.5,23597744.0,5.6501,240.14868675000002
2025-07-02,57.5,58.53,54.39,54.8,14453825.0,3.4608,228.87213972
2025-07-03,54.77,57.88,54.06,56.2,14340000.0,3.4335,234.71923818000002
2025-07-04,55.1,59.88,54.57,56.61,11462843.0,2.7446,236.43160273
2025-07-07,55.7,55.7,51.8,53.0,12212451.0,2.9241,221.3544417
2025-07-08,52.1,53.85,49.6,50.43,14429864.000000002,3.455,210.62083952999998
2025-07-09,50.01,52.18,49.06,51.09,9910011.0,2.3728,213.37732880000002
2025-07-10,51.0,53.58,50.1,51.26,10160906.0,2.4329,214.08733361
2025-07-11,50.01,52.2,49.9,50.79,9118863.0,2.1834,212.12437913000002
2025-07-14,49.91,54.24,49.87,53.77,13293820.000000002,3.183,224.57034585000002
2025-07-15,55.27,60.89,54.37,60.86,20579676.0,4.9275,254.18172305000002
2025-07-16,59.0,64.9,59.0,62.3,16923990.0,4.0522,260.19588147
2025-07-17,61.89,67.67,61.5,66.01,15904507.0,3.8081,275.69069239
2025-07-18,66.01,68.08,63.97,67.11,10527237.0,2.5206,280.28484118
2025-07-21,67.12,80.53,66.86,80.53,19319667.0,4.6258,336.33345642
2025-07-22,77.34,80.53,75.37,75.88,16608415.0,3.9766,316.91273653
2025-07-23,74.4,81.4,73.6,80.3,17625981.0,4.2203,335.37286167
2025-07-24,78.8,79.5,73.0,75.11,16356774.0,3.9164,313.69683238
2025-07-25,74.66,75.34,71.93,72.07,13349587.0,3.1964,301.00027572
2025-07-28,72.92,75.99,72.92,74.9,11793787.0,2.8238,312.81976761
2025-07-29,75.25,77.88,71.51,74.72,13262885.0,3.1756,312.06799781
2025-07-30,73.92,75.16,71.5,73.57,10665215.0,2.5536,307.26502407
2025-07-31,73.32,80.84,73.0,77.56,15184775.0,3.6358,323.92925468
2025-08-01,77.01,81.48,75.21,75.72,11141550.0,2.6677,316.24449671
2025-08-04,74.58,75.49,72.45,73.85,10727507.0,2.5685,308.43444377000003
2025-08-05,74.5,74.71,70.87,71.69,9753911.0,2.3354,299.41320614
2025-08-06,72.7,73.61,70.81,71.24,7645533.0,1.8306,297.53378164
2025-08-07,70.31,72.1,69.5,70.12,6396261.0,1.5315,292.85610287000003
2025-08-08,69.6,70.4,67.78,68.01,9236756.0,2.2116,284.04369019
2025-08-11,68.49,69.08,67.5,68.05,8193361.0,1.9618,284.21075014999997
2025-08-12,68.32,68.68,64.8,66.21,9795997.0,2.3455,276.52599217
2025-08-13,65.77,71.95,65.76,70.72,16781560.0,4.0181,295.36200221
2025-08-14,71.6,73.32,70.25,70.7,12677290.0,3.0354,295.27847223
2025-08-15,70.3,71.85,68.2,70.6,9091155.0,2.1767,294.86082234
2025-08-18,70.65,71.88,69.71,71.48,9857405.0,2.3602,298.53614137
2025-08-19,71.0,76.0,69.44,71.54,17910607.0,4.2884,298.78673131
2025-08-20,70.81,74.8,68.36,70.05,12384172.0,2.9652,292.56374795
2025-08-21,68.72,70.5,68.0,69.72,8991878.0,2.153,291.18550331
2025-08-22,67.83,68.78,65.82,66.35,14566735.0,3.4876,277.12218057
2025-08-25,65.8,70.3,65.8,69.51,11502611.0,2.754,290.32046377
2025-08-26,71.0,71.13,66.3,66.58,10689577.0,2.5594,278.0828151
2025-08-27,66.68,68.08,64.52,64.95,8369095.0,2.0038,271.27483991
2025-08-28,64.92,66.3,62.82,66.13,9558228.0,2.2885,276.20331275
2025-08-29,65.9,67.3,65.4,66.39,9101750.0,2.1792,277.28924744
2025-09-01,65.37,75.0,65.37,73.63,17855334.0,4.275,307.528352
2025-09-02,74.0,74.85,70.84,71.86,11089222.0,2.655,300.13564273000003
2025-09-03,72.14,76.88,70.0,72.79,13572431.0,3.2496,304.01994759999997
2025-09-04,74.49,76.78,65.33,67.27,12481318.0,2.9883,280.96471871
2025-09-05,66.64,68.09,64.0,66.7,10646729.0,2.5491,278.58401573000003
2025-09-08,66.6,70.28,65.33,66.4,8880840.0,2.1263,277.33101416
2025-09-09,66.58,72.61,66.37,68.56,15799193.0,3.7827,286.35262546
2025-09-10,67.11,69.28,58.0,61.42,22040178.0,5.277,256.5311881
2025-09-11,58.3,61.88,56.3,61.23,12531002.0,3.0002,255.73762044000003
2025-09-12,62.5,63.99,61.82,62.35,9224817.0,2.2087,260.41549297
2025-09-15,61.92,64.73,61.7,62.21,8564965.0,2.0507,259.83075890000003
2025-09-16,61.96,62.23,59.73,60.35,6477050.0,1.5508,252.06214917000003
2025-09-17,60.46,61.47,58.93,60.3,6574580.0,1.5741,251.85331557
2025-09-18,60.0,64.32,59.97,60.77,9605683.0,2.2998,253.81635136000003
2025-09-19,61.4,61.85,58.51,59.0,5271870.0,1.2622,246.4236421
2025-09-22,58.82,61.54,58.82,61.21,6461642.0,1.5471,255.654087
2025-09-23,60.8,61.59,57.8,59.0,7236200.0,1.7325,246.4236421
2025-09-24,59.0,60.36,58.31,59.49,5603608.0,1.3416,248.47021132999998
2025-09-25,59.5,59.8,57.5,57.87,7753592.999999999,1.8564,241.70400285
2025-09-26,57.01,58.1,55.53,55.74,7953353.999999999,1.9042,232.80769171000003
2025-09-29,56.8,57.74,55.77,56.96,5987219.0,1.4335,237.90323142
2025-09-30,56.97,60.53,56.22,59.43,9310046.0,2.2291,248.21961102
2025-10-09,59.52,60.1,56.02,56.29,9338214.0,2.2358,235.10486124999997
2025-10-10,55.95,60.06,55.5,58.28,11195351.0,2.6804,243.41643832999998
2025-10-13,56.0,62.5,55.6,61.82,13355934.0,3.1977,258.20185685999996
2025-10-14,61.89,62.5,52.66,52.98,17197961.0,4.1176,221.28007725999998
2025-10-15,52.98,57.0,52.68,55.63,12025573.0,2.8792,232.34825780000003
2025-10-16,55.1,55.8,52.8,53.82,9553613.0,2.2874,224.78848166
2025-10-17,54.7,58.99,54.46,55.55,14252494.0,3.4124,232.01412405
2025-10-20,55.59,57.31,53.91,54.96,7763469.0,1.8588,229.54988762
2025-10-21,54.91,55.37,52.33,52.94,10691312.0,2.5598,221.11301039
2025-10-22,53.4,56.8,53.4,56.03,16473020.000000002,3.9441,234.01892656
2025-10-23,55.47,56.25,51.8,53.19,11337094.0,2.7144,222.15717836000002
2025-10-24,52.83,53.19,51.07,52.22,9210777.0,2.2053,218.10580661999998
2025-10-27,52.18,54.1,52.12,52.63,7451911.0,1.7842,219.81824210000002
2025-10-28,52.6,54.16,51.85,53.37,8886255.0,2.1276,222.9089793
2025-10-29,53.0,53.95,52.0,53.3,6699519.0,1.604,222.61661227000002
2025-10-30,53.08,53.18,50.24,50.88,9099298.0,2.1786,212.50906627000003
2025-10-31,50.97,56.88,50.5,55.94,18160842.0,4.3482,233.64302609
2025-11-03,56.22,56.28,51.33,53.06,13443706.0,3.2188,221.61421101000002
2025-11-04,53.07,53.69,50.62,51.65,10149750.0,2.4301,215.72510364000001
2025-11-05,51.05,51.73,49.56,50.13,8965583.0,2.1466,209.37656235
2025-11-06,50.14,50.4,48.65,49.85,7467698.0,1.788,208.20709422
2025-11-07,49.85,50.08,48.59,48.88,6009099.0,1.4387,204.15572247
2025-11-10,49.28,50.35,48.91,49.95,6957078.999999999,1.6657,208.62476141
2025-11-11,49.41,50.2,48.74,48.93,5761590.0,1.3795,204.36455607
2025-11-12,47.5,48.96,47.1,48.15,5574948.0,1.3348,201.10675199
2025-11-13,48.52,52.78,48.21,51.46,14350490.0,3.4359,214.93153597
2025-11-14,50.7,53.8,50.42,51.42,11172510.0,2.675,214.7644691
2025-11-18,50.1,50.76,48.88,49.24,4522216.0,1.0827,205.65932436
2025-11-19,49.07,50.17,47.77,49.3,5534188.0,1.325,205.90992467
2025-11-20,49.3,51.89,49.24,50.46,7196599.000000001,1.723,210.75486407
2025-11-21,50.03,50.89,48.06,48.44,5218950.0,1.2495,202.31798684
2025-11-24,48.2,50.31,48.2,49.1,5299876.0,1.2689,205.07459029
2025-11-25,49.56,55.88,48.91,53.76,15642351.0,3.7452,224.53788133999998
2025-11-26,53.48,56.0,53.16,53.56,12661174.0,3.0314,223.70254696
2025-11-27,54.25,54.35,51.54,51.63,7848506.0,1.8791,215.64157020000002
2025-11-28,51.5,51.65,49.35,50.68,7325707.000000001,1.754,211.67373188999997
2025-12-01,50.7,50.95,47.81,49.31,12086459.0,2.8938,205.95169139
2025-12-02,48.89,49.13,48.08,48.22,6014500.0,1.44,201.39911902
