日,代码,名称,席位,买入金额,买占比,卖出金额,净额,类型
20260413,000070,特发信息,深股通专用,209560258.0,0.055097029218,166194070.0,43366188.0,日振幅值达到15%的前5只证券
20260413,000070,特发信息,机构专用,120471102.0,0.031673943763,31202993.0,89268109.0,日振幅值达到15%的前5只证券
20260413,000400,许继电气,深股通专用,29236258.0,0.012479761928,76302602.31,-47066344.31,日跌幅偏离值达到7%的前5只证券
20260413,000400,许继电气,国泰海通证券股份有限公司临海巾山中路证券营业部,22017602.0,0.009398413135,515546.0,21502056.0,日跌幅偏离值达到7%的前5只证券
20260413,000400,许继电气,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,17716993.39,0.007562659339,704447.0,17012546.39,日跌幅偏离值达到7%的前5只证券
20260413,000400,许继电气,机构专用,15052156.0,0.006425149326,0.0,15052156.0,日跌幅偏离值达到7%的前5只证券
20260413,000400,许继电气,中国银河证券股份有限公司北京中关村大街证券营业部,13909785.0,0.005937517902,788368.0,13121417.0,日跌幅偏离值达到7%的前5只证券
20260413,000586,汇源通信,国盛证券股份有限公司宁波桑田路证券营业部,58012198.2,0.039909489698,3467585.0,54544613.2,日换手率达到20%的前5只证券
20260413,000586,汇源通信,光大证券股份有限公司佛山绿景路证券营业部,20350000.0,0.01399978178,16061503.19,4288496.81,日换手率达到20%的前5只证券
20260413,000586,汇源通信,机构专用,17667275.0,0.012154201211,25160690.3,-7493415.3,日换手率达到20%的前5只证券
20260413,000586,汇源通信,东方财富证券股份有限公司拉萨团结路第一证券营业部,16970018.0,0.011674523282,9216516.0,7753502.0,日换手率达到20%的前5只证券
20260413,000586,汇源通信,东方财富证券股份有限公司山南香曲东路证券营业部,16607997.62,0.011425471375,6198047.0,10409950.62,日换手率达到20%的前5只证券
20260413,000638,*ST万方,方正证券股份有限公司焦作塔南路证券营业部,277837.0,0.077371146021,0.0,277837.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260413,000638,*ST万方,万联证券股份有限公司鄂州古城路证券营业部,95324.0,0.026545518139,0.0,95324.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260413,000638,*ST万方,光大证券股份有限公司宁波柳汀街证券营业部,93450.0,0.026023652702,0.0,93450.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260413,000638,*ST万方,招商证券股份有限公司上海牡丹江路证券营业部,86481.0,0.0240829482,0.0,86481.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260413,000638,*ST万方,国投证券股份有限公司雄安分公司,84714.0,0.023590879775,0.0,84714.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260413,000793,*ST华闻,东方证券股份有限公司重庆金州大道证券营业部,2905944.0,0.01785723207,12986.0,2892958.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260413,000793,*ST华闻,华泰证券股份有限公司郑州经三路证券营业部,2478022.0,0.015227621017,2511816.0,-33794.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260413,000793,*ST华闻,国泰海通证券股份有限公司海口国贸大道证券营业部,2140085.0,0.013150974174,2200547.0,-60462.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260413,000793,*ST华闻,中信建投证券股份有限公司海南分公司,2138993.0,0.013144263757,2073447.0,65546.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260413,000793,*ST华闻,五矿证券有限公司杭州民心路证券营业部,2040834.0,0.012541069737,0.0,2040834.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260413,000889,中嘉博创,中国银河证券股份有限公司北京学院南路证券营业部,17103771.37,0.019562546482,152201.0,16951570.37,日跌幅偏离值达到7%的前5只证券
20260413,000889,中嘉博创,东莞证券股份有限公司深圳后海工业八路证券营业部,12581482.0,0.014390149466,51635.0,12529847.0,日跌幅偏离值达到7%的前5只证券
20260413,000889,中嘉博创,中国国际金融股份有限公司上海分公司,12117336.0,0.013859279548,1390570.0,10726766.0,日跌幅偏离值达到7%的前5只证券
20260413,000889,中嘉博创,东方财富证券股份有限公司拉萨金融城南环路证券营业部,10544144.0,0.012059931266,2810630.0,7733514.0,日跌幅偏离值达到7%的前5只证券
20260413,000889,中嘉博创,国泰海通证券股份有限公司上海宝山区牡丹江路证券营业部,10155367.0,0.011615265118,2996.0,10152371.0,日跌幅偏离值达到7%的前5只证券
