日,代码,名称,席位,买入金额,买占比,卖出金额,净额,类型
20260401,000004,国华退,机构专用,5634636.0,0.061949951145,4896361.6,738274.4,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260401,000004,国华退,国金证券股份有限公司成都武成大街证券营业部,2242774.0,0.024658157107,22703.0,2220071.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260401,000004,国华退,中国中金财富证券有限公司广州番禺东兴路证券营业部,2036110.0,0.022385991753,1218474.0,817636.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260401,000004,国华退,国投证券股份有限公司厦门民族路证券营业部,2010720.0,0.022106841643,390850.0,1619870.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260401,000004,国华退,中信证券股份有限公司杭州环城北路证券营业部,1614204.0,0.017747350306,118560.0,1495644.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260401,000037,深南电A,国泰海通证券股份有限公司上海黄浦区福州路证券营业部,10893588.0,0.011402023951,488939.0,10404649.0,日跌幅偏离值达到7%的前5只证券
20260401,000037,深南电A,广发证券股份有限公司上海张江路证券营业部,10064459.0,0.01053419705,53462.0,10010997.0,日跌幅偏离值达到7%的前5只证券
20260401,000037,深南电A,东方财富证券股份有限公司拉萨东环路第二证券营业部,8705639.99,0.00911195794,4290874.0,4414765.99,日跌幅偏离值达到7%的前5只证券
20260401,000037,深南电A,东方财富证券股份有限公司拉萨金融城南环路证券营业部,8388301.0,0.008779807801,4935627.0,3452674.0,日跌幅偏离值达到7%的前5只证券
20260401,000037,深南电A,东方财富证券股份有限公司山南香曲东路证券营业部,7872133.0,0.008239548715,5167205.0,2704928.0,日跌幅偏离值达到7%的前5只证券
20260401,000048,京基智农,深股通专用,18398445.0,0.055199151745,12757773.0,5640672.0,日跌幅偏离值达到7%的前5只证券
20260401,000048,京基智农,机构专用,12642487.0,0.037930083676,7306896.0,5335591.0,日跌幅偏离值达到7%的前5只证券
20260401,000048,京基智农,平安证券股份有限公司河北分公司,5231957.0,0.015696956366,0.0,5231957.0,日跌幅偏离值达到7%的前5只证券
20260401,000631,顺发恒能,国信证券股份有限公司厦门湖滨北路证券营业部,16553969.0,0.018983426611,7348161.95,9205807.05,日振幅值达到15%的前5只证券
20260401,000631,顺发恒能,东方财富证券股份有限公司山南香曲东路证券营业部,12046921.0,0.01381492503,386460.0,11660461.0,日振幅值达到15%的前5只证券
20260401,000631,顺发恒能,东方财富证券股份有限公司拉萨东环路第一证券营业部,9806787.0,0.011246029354,959182.0,8847605.0,日振幅值达到15%的前5只证券
20260401,000631,顺发恒能,财信证券股份有限公司石家庄建华南大街证券营业部,9782551.0,0.011218236483,193300.0,9589251.0,日振幅值达到15%的前5只证券
20260401,000631,顺发恒能,东方财富证券股份有限公司拉萨金融城南环路证券营业部,9781405.0,0.011216922296,1910148.0,7871257.0,日振幅值达到15%的前5只证券
20260401,000638,*ST万方,东方财富证券股份有限公司拉萨团结路第二证券营业部,1561084.0,0.020921709453,1613875.0,-52791.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260401,000638,*ST万方,东方财富证券股份有限公司拉萨金融城南环路证券营业部,1326511.0,0.017777952838,1152618.0,173893.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260401,000638,*ST万方,东方财富证券股份有限公司拉萨东环路第二证券营业部,1180330.0,0.0158188293,876375.0,303955.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260401,000638,*ST万方,国信证券股份有限公司浙江互联网分公司,1042543.0,0.013972202481,746296.0,296247.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260401,000638,*ST万方,东方财富证券股份有限公司拉萨团结路第一证券营业部,1026180.0,0.013752904909,874600.0,151580.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260401,000639,ST西王,机构专用,50222336.88,0.047737209684,43928411.48,6293925.4,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260401,000639,ST西王,华泰证券股份有限公司深圳前海证券营业部,17239980.36,0.016386902891,1886498.0,15353482.36,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260401,000692,惠天热电,中天证券股份有限公司沈阳黄河北大街证券营业部,9099528.0,0.031001073487,8976754.0,122774.0,日跌幅偏离值达到7%的前5只证券
20260401,000692,惠天热电,机构专用,5754902.0,0.019606307032,13942895.8,-8187993.8,日跌幅偏离值达到7%的前5只证券
20260401,000692,惠天热电,申万宏源证券有限公司沈阳宁山中路证券营业部,4588415.0,0.015632216375,30096.0,4558319.0,日跌幅偏离值达到7%的前5只证券
