日,代码,名称,席位,买入金额,买占比,卖出金额,净额,类型
20260630,000004,国华退,广发证券股份有限公司南京泰山路证券营业部,235144.0,0.288237313067,0.0,235144.0,退市整理期
20260630,000004,国华退,东方财富证券股份有限公司拉萨东环路第二证券营业部,204511.4,0.250688158862,4114.0,200397.4,退市整理期
20260630,000004,国华退,中国中金财富证券有限公司上海徐汇区淮海中路证券营业部,70584.0,0.086521206178,0.0,70584.0,退市整理期
20260630,000004,国华退,中泰证券股份有限公司北京总部证券营业部,66684.0,0.081740622702,0.0,66684.0,退市整理期
20260630,000004,国华退,招商证券股份有限公司上海长宁区娄山关路证券营业部,61446.0,0.075319931356,340.0,61106.0,退市整理期
20260630,000017,深中华A,机构专用,15872519.44,0.046118575351,0.0,15872519.44,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260630,000017,深中华A,国信证券股份有限公司北京分公司,12239939.0,0.035563890861,387543.0,11852396.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260630,000021,深科技,深股通专用,1480096251.48,0.034739074942,1997905158.09,-517808906.61,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260630,000021,深科技,机构专用,661835722.59,0.015533828116,853726058.56,-191890335.97,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260630,000048,京基智农,机构专用,41561836.0,0.060792048363,12061402.6,29500433.4,日振幅值达到15%的前5只证券
20260630,000048,京基智农,深股通专用,30391651.0,0.044453539478,40185937.0,-9794286.0,日振幅值达到15%的前5只证券
20260630,000100,TCL科技,深股通专用,605124951.96,0.090908744224,220661195.46,384463756.5,日涨幅偏离值达到7%的前5只证券
20260630,000100,TCL科技,国泰海通证券股份有限公司北京知春路证券营业部,203219726.0,0.030529975722,5701996.2,197517729.8,日涨幅偏离值达到7%的前5只证券
20260630,000100,TCL科技,机构专用,196142783.29,0.029466796997,83564337.3,112578445.99,日涨幅偏离值达到7%的前5只证券
20260630,000636,风华高科,机构专用,403055856.0,0.124755716349,0.0,403055856.0,日跌幅偏离值达到7%的前5只证券
20260630,000636,风华高科,深股通专用,85134840.0,0.0263513302,917448.0,84217392.0,日跌幅偏离值达到7%的前5只证券
20260630,000636,风华高科,国泰海通证券股份有限公司南京太平南路证券营业部,41899200.0,0.012968834549,462336.0,41436864.0,日跌幅偏离值达到7%的前5只证券
20260630,000636,风华高科,东方财富证券股份有限公司山南香曲东路证券营业部,39825912.0,0.012327100839,20747111.28,19078800.72,日跌幅偏离值达到7%的前5只证券
20260630,000703,恒逸石化,深股通专用,74013318.06,0.03134486732,23858271.47,50155046.59,日跌幅偏离值达到7%的前5只证券
20260630,000703,恒逸石化,机构专用,66060581.01,0.027976858775,17681770.04,48378810.97,日跌幅偏离值达到7%的前5只证券
20260630,000703,恒逸石化,深股通专用,93104686.86,0.026427557938,31597849.47,61506837.39,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260630,000703,恒逸石化,机构专用,91632928.04,0.026009802476,35765742.0,55867186.04,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260630,000703,恒逸石化,信达证券股份有限公司无锡金融一街证券营业部,44779226.7,0.012710483735,17971.0,44761255.7,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260630,000766,通化金马,民生证券股份有限公司辽宁分公司,20045522.0,0.052328338315,696405.0,19349117.0,日跌幅偏离值达到7%的前5只证券
20260630,000766,通化金马,招商证券股份有限公司沈阳兴工街证券营业部,13855494.0,0.036169423653,4236062.0,9619432.0,日跌幅偏离值达到7%的前5只证券
20260630,000766,通化金马,华泰证券股份有限公司上海普陀区江宁路证券营业部,10013597.0,0.026140246763,0.0,10013597.0,日跌幅偏离值达到7%的前5只证券
20260630,000766,通化金马,机构专用,8500960.0,0.022191545368,575217.0,7925743.0,日跌幅偏离值达到7%的前5只证券
20260630,000766,通化金马,民生证券股份有限公司辽宁分公司,44463969.0,0.039243332594,696405.0,43767564.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260630,000766,通化金马,中国银河证券股份有限公司郑州山河证券营业部,23926217.0,0.021116974318,41370.0,23884847.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260630,000766,通化金马,深股通专用,22053305.0,0.019463966046,12819525.04,9233779.96,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260630,000766,通化金马,招商证券股份有限公司沈阳兴工街证券营业部,18701225.0,0.016505462942,4516342.0,14184883.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260630,000766,通化金马,方正证券股份有限公司台州解放路证券营业部,15013963.0,0.013251132474,15384391.0,-370428.0,连续三个交易日内，跌幅偏离值累计达到20%的证券
20260630,000938,紫光股份,深股通专用,220450563.77,0.046919529849,76092296.48,144358267.29,日涨幅偏离值达到7%的前5只证券
20260630,000938,紫光股份,国泰海通证券股份有限公司武汉紫阳东路证券营业部,157974308.0,0.033622414626,657353.0,157316955.0,日涨幅偏离值达到7%的前5只证券
20260630,000938,紫光股份,机构专用,116650277.0,0.024827226839,4010857.0,112639420.0,日涨幅偏离值达到7%的前5只证券
20260630,001229,魅视科技,机构专用,42582074.4,0.067582435262,12511759.0,30070315.4,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260630,001237,惠康科技,机构专用,36999535.68,0.049944740621,1688257.37,35311278.31,日换手率达到20%的前5只证券
20260630,001237,惠康科技,招商证券股份有限公司合肥北一环证券营业部,34370393.7,0.046395728131,90149.0,34280244.7,日换手率达到20%的前5只证券
