日,代码,名称,席位,买入金额,买占比,卖出金额,净额,类型
20260819,000020,深华发A,中山证券有限责任公司温州瓯江路证券营业部,9262689.0,0.027110119921,10225308.0,-962619.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000020,深华发A,国泰海通证券股份有限公司南京胜利路证券营业部,7235484.0,0.021176878434,1374.0,7234110.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000020,深华发A,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,8105892.0,0.023724396251,150994.0,7954898.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000020,深华发A,华源证券股份有限公司江苏分公司,9995850.0,0.029255942007,0.0,9995850.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000020,深华发A,国泰海通证券股份有限公司深圳红岭北路证券营业部,9992504.0,0.029246148904,10943157.0,-950653.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000505,京粮控股,东亚前海证券有限责任公司浙江分公司,14832287.0,0.01473317487,0.0,14832287.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000505,京粮控股,机构专用,14941389.58,0.014841548406,16797797.0,-1856407.42,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000505,京粮控股,国新证券股份有限公司北京中关村大街证券营业部,25274313.0,0.025105425289,336566.0,24937747.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000505,京粮控股,国新证券股份有限公司北京分公司,41221701.0,0.040946249845,0.0,41221701.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000505,京粮控股,平安证券股份有限公司绍兴解放大道证券营业部,21007450.0,0.02086707427,107072.0,20900378.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000505,京粮控股,长江证券股份有限公司昆明白龙路证券营业部,12610107.0,0.025306238661,59760.0,12550347.0,日涨幅偏离值达到7%的前5只证券
20260819,000505,京粮控股,国新证券股份有限公司北京中关村大街证券营业部,24974451.0,0.050119274756,336566.0,24637885.0,日涨幅偏离值达到7%的前5只证券
20260819,000505,京粮控股,爱建证券有限责任公司上海浦东新区前滩大道证券营业部,12946384.0,0.025981086703,146448.0,12799936.0,日涨幅偏离值达到7%的前5只证券
20260819,000505,京粮控股,广发证券股份有限公司天津西康路证券营业部,12891726.0,0.025871397833,23157.0,12868569.0,日涨幅偏离值达到7%的前5只证券
20260819,000505,京粮控股,国新证券股份有限公司北京分公司,41221701.0,0.082724611577,0.0,41221701.0,日涨幅偏离值达到7%的前5只证券
20260819,000526,学大教育,深股通专用,22980289.59,0.048584183897,29682559.0,-6702269.41,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000526,学大教育,机构专用,9498870.0,0.020082203276,1275635.0,8223235.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000526,学大教育,华泰证券股份有限公司辽宁分公司,25285056.0,0.053456846388,3909.0,25281147.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260819,000526,学大教育,国泰海通证券股份有限公司南京太平南路证券营业部,37533718.0,0.079352570842,3454829.0,34078889.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
