日,代码,名称,席位,买入金额,买占比,卖出金额,净额,类型
20260617,000010,*ST美丽,中信建投证券股份有限公司上海营口路证券营业部,4316346.0,0.025526566084,2141741.0,2174605.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260617,000010,*ST美丽,东亚前海证券有限责任公司上海分公司,3119436.0,0.018448124687,0.0,3119436.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260617,000010,*ST美丽,机构专用,3084130.0,0.018239327491,2385934.0,698196.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260617,000010,*ST美丽,东方财富证券股份有限公司拉萨东城区江苏大道证券营业部,2627038.0,0.015536117613,2155976.0,471062.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260617,000010,*ST美丽,国泰海通证券股份有限公司宜春袁山东路证券营业部,2615206.0,0.015466143998,0.0,2615206.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260617,000100,TCL科技,深股通专用,1140371344.19,0.107015844911,673919899.84,466451444.35,日涨幅偏离值达到7%的前5只证券
20260617,000100,TCL科技,机构专用,251052353.8,0.023559500943,64184343.86,186868009.94,日涨幅偏离值达到7%的前5只证券
20260617,000632,ST三木,机构专用,5340696.0,0.032344254021,5275880.0,64816.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260617,000632,ST三木,东方财富证券股份有限公司拉萨金融城南环路证券营业部,4435073.0,0.026859631725,1259020.98,3176052.02,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260617,000632,ST三木,兴业证券股份有限公司湖北分公司,3271497.0,0.019812797807,1182356.0,2089141.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260617,000632,ST三木,国泰海通证券股份有限公司深圳益田路证券营业部,3142298.0,0.019030344495,136929.0,3005369.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260617,000632,ST三木,中信建投证券股份有限公司上海营口路证券营业部,2914530.0,0.01765093888,7680792.0,-4766262.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260617,000636,风华高科,深股通专用,2380433810.15,0.070554890347,2028087648.22,352346161.93,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260617,000636,风华高科,机构专用,558081165.91,0.016541251976,358315932.57,199765233.34,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260617,000725,京东方A,深股通专用,820705552.82,0.067635377777,198455738.8,622249814.02,日涨幅偏离值达到7%的前5只证券
20260617,000725,京东方A,国泰海通证券股份有限公司上海分公司,509490300.0,0.04198773701,0.0,509490300.0,日涨幅偏离值达到7%的前5只证券
20260617,000725,京东方A,国泰海通证券股份有限公司武汉紫阳东路证券营业部,371524347.0,0.030617789141,4076221.0,367448126.0,日涨幅偏离值达到7%的前5只证券
20260617,000725,京东方A,开源证券股份有限公司西安高新成章路证券营业部,368655325.0,0.030381349426,13257.0,368642068.0,日涨幅偏离值达到7%的前5只证券
20260617,000725,京东方A,申万宏源证券有限公司深圳彩田路证券营业部,235657009.32,0.019420790802,2950265.0,232706744.32,日涨幅偏离值达到7%的前5只证券
20260617,000777,中核科技,深股通专用,63303090.3,0.032329855158,72993784.21,-9690693.91,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260617,000777,中核科技,开源证券股份有限公司西安太华路证券营业部,31968006.0,0.016326548969,38698628.0,-6730622.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260617,000777,中核科技,华泰证券股份有限公司深圳深南大道证券营业部,23642554.0,0.012074613463,1866901.0,21775653.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260617,000777,中核科技,机构专用,21224736.76,0.010839797267,10546919.0,10677817.76,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260617,000777,中核科技,国信证券股份有限公司浙江互联网分公司,17552093.0,0.008964122,5763192.0,11788901.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260617,000911,*ST广糖,广发证券股份有限公司九江长虹大道证券营业部,6225052.0,0.053660562393,3359356.0,2865696.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260617,000911,*ST广糖,国投证券股份有限公司上海普陀区江宁路证券营业部,4129495.0,0.035596654309,9440.0,4120055.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260617,000911,*ST广糖,长城证券股份有限公司长沙五一中路证券营业部,3867000.0,0.033333921511,0.0,3867000.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
