日,代码,名称,席位,买入金额,买占比,卖出金额,净额,类型
20260623,000004,国华退,中国中金财富证券有限公司北京望京启阳路证券营业部,451428.59,0.061054200226,0.0,451428.59,退市整理期
20260623,000004,国华退,华泰证券股份有限公司上海武定路证券营业部,332982.0,0.045034696849,6099.0,326883.0,退市整理期
20260623,000004,国华退,国元证券股份有限公司滁州分公司,326817.0,0.044200901311,0.0,326817.0,退市整理期
20260623,000004,国华退,国投证券股份有限公司合肥徽州大道证券营业部,311182.0,0.042086320086,0.0,311182.0,退市整理期
20260623,000004,国华退,湘财证券股份有限公司上海陆家嘴证券营业部,300762.0,0.040677050092,17255.0,283507.0,退市整理期
20260623,000060,中金岭南,深股通专用,203220440.15,0.052837496233,249852594.06,-46632153.91,日跌幅偏离值达到7%的前5只证券
20260623,000060,中金岭南,机构专用,63684929.27,0.01655813858,70572086.0,-6887156.73,日跌幅偏离值达到7%的前5只证券
20260623,000070,特发信息,深股通专用,182646543.4,0.053339749991,64060425.2,118586118.2,日涨幅偏离值达到7%的前5只证券
20260623,000070,特发信息,国泰海通证券股份有限公司北京知春路证券营业部,121754584.0,0.035556977701,3442791.0,118311793.0,日涨幅偏离值达到7%的前5只证券
20260623,000070,特发信息,开源证券股份有限公司西安太华路证券营业部,104144682.0,0.030414215333,19187351.9,84957330.1,日涨幅偏离值达到7%的前5只证券
20260623,000070,特发信息,机构专用,103700533.0,0.030284506901,27245330.4,76455202.6,日涨幅偏离值达到7%的前5只证券
20260623,000070,特发信息,国泰海通证券股份有限公司上海静安区新闸路证券营业部,63621906.6,0.018580020891,32451102.0,31170804.6,日涨幅偏离值达到7%的前5只证券
20260623,000070,特发信息,深股通专用,274270741.4,0.06334455698,67220270.2,207050471.2,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260623,000070,特发信息,国泰海通证券股份有限公司北京知春路证券营业部,122938499.0,0.028393421461,3554511.0,119383988.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260623,000070,特发信息,开源证券股份有限公司西安太华路证券营业部,121761466.8,0.028121578453,19248911.9,102512554.9,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260623,000070,特发信息,东方财富证券股份有限公司上海东方路证券营业部,117210993.0,0.027070617839,349290.0,116861703.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260623,000070,特发信息,国泰海通证券股份有限公司上海静安区新闸路证券营业部,114171439.6,0.026368613817,32451102.0,81720337.6,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260623,000426,兴业银锡,深股通专用,95995886.0,0.024468572384,347689984.68,-251694098.68,日跌幅偏离值达到7%的前5只证券
20260623,000426,兴业银锡,机构专用,53335757.88,0.013594851891,69200080.31,-15864322.43,日跌幅偏离值达到7%的前5只证券
20260623,000426,兴业银锡,财达证券股份有限公司上海浦东大道证券营业部,34547725.0,0.008805934765,1818739.0,32728986.0,日跌幅偏离值达到7%的前5只证券
20260623,000426,兴业银锡,广发证券股份有限公司深圳后海证券营业部,30241118.0,0.007708215587,7268398.45,22972719.55,日跌幅偏离值达到7%的前5只证券
20260623,000571,新大洲A,机构专用,60189100.53,0.069784622966,17065725.78,43123374.75,连续三个交易日内，涨幅偏离值累计达到20%的证券
