日,代码,名称,席位,买入金额,买占比,卖出金额,净额,类型
20260908,000560,我爱我家,东方财富证券股份有限公司拉萨东环路第二证券营业部,27642483.0,0.012684620363,10681367.0,16961116.0,日涨幅偏离值达到7%的前5只证券
20260908,000560,我爱我家,平安证券股份有限公司浙江分公司,40877676.0,0.018758003809,9230077.0,31647599.0,日涨幅偏离值达到7%的前5只证券
20260908,000560,我爱我家,机构专用,25318315.0,0.011618102976,35844737.0,-10526422.0,日涨幅偏离值达到7%的前5只证券
20260908,000560,我爱我家,深股通专用,114164599.54,0.052388007405,96735842.0,17428757.54,日涨幅偏离值达到7%的前5只证券
20260908,000560,我爱我家,平安证券股份有限公司浙江分公司,40877676.0,0.018758003809,9230077.0,31647599.0,日换手率达到20%的前5只证券
20260908,000560,我爱我家,机构专用,34483338.8,0.015823761619,62111424.0,-27628085.2,日换手率达到20%的前5只证券
20260908,000560,我爱我家,深股通专用,114164599.54,0.052388007405,96735842.0,17428757.54,日换手率达到20%的前5只证券
20260908,000560,我爱我家,东方财富证券股份有限公司拉萨东环路第二证券营业部,27642483.0,0.012684620363,10681367.0,16961116.0,日换手率达到20%的前5只证券
20260908,000582,北部湾港,东方财富证券股份有限公司山南香曲东路证券营业部,8913508.0,0.007437163259,14446131.84,-5532623.84,日跌幅偏离值达到7%的前5只证券
20260908,000582,北部湾港,国信证券股份有限公司浙江互联网分公司,13583775.0,0.01133389372,11600223.0,1983552.0,日跌幅偏离值达到7%的前5只证券
20260908,000582,北部湾港,兴业证券股份有限公司北京北三环中路证券营业部,11016835.0,0.009192116111,0.0,11016835.0,日跌幅偏离值达到7%的前5只证券
20260908,000582,北部湾港,东方财富证券股份有限公司拉萨金融城南环路证券营业部,17374861.0,0.014497061971,7679246.0,9695615.0,日跌幅偏离值达到7%的前5只证券
20260908,000582,北部湾港,东方财富证券股份有限公司拉萨东环路第二证券营业部,8960932.47,0.007476732812,8221188.74,739743.73,日跌幅偏离值达到7%的前5只证券
20260908,000620,盈新发展,深股通专用,76108077.9,0.041673922498,52566501.0,23541576.9,日涨幅偏离值达到7%的前5只证券
20260908,000620,盈新发展,开源证券股份有限公司西安西大街证券营业部,76263331.0,0.04175893326,102713.0,76160618.0,日涨幅偏离值达到7%的前5只证券
20260908,000620,盈新发展,国泰海通证券股份有限公司武汉紫阳东路证券营业部,134239618.0,0.073504568649,270838.0,133968780.0,日涨幅偏离值达到7%的前5只证券
