日,代码,名称,席位,买入金额,买占比,卖出金额,净额,类型
20260604,000582,北部湾港,深股通专用,59860850.69,0.025723108067,147989177.34,-88128326.65,日跌幅偏离值达到7%的前5只证券
20260604,000582,北部湾港,机构专用,36136212.97,0.015528274334,85167994.0,-49031781.03,日跌幅偏离值达到7%的前5只证券
20260604,000582,北部湾港,东方财富证券股份有限公司拉萨团结路第二证券营业部,19650272.0,0.00844401749,11638723.0,8011549.0,日跌幅偏离值达到7%的前5只证券
20260604,000582,北部湾港,国信证券股份有限公司浙江互联网分公司,17809692.27,0.007653092691,10226156.0,7583536.27,日跌幅偏离值达到7%的前5只证券
20260604,000700,模塑科技,深股通专用,506421958.11,0.067831218302,553014553.28,-46592595.17,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,000700,模塑科技,机构专用,178919190.4,0.023964811296,95439779.58,83479410.82,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,000725,京东方A,深股通专用,1228270557.82,0.06156662573,574144158.45,654126399.37,日涨幅偏离值达到7%的前5只证券
20260604,000725,京东方A,国泰海通证券股份有限公司北京知春路证券营业部,421705949.98,0.021137861056,22542840.0,399163109.98,日涨幅偏离值达到7%的前5只证券
20260604,000725,京东方A,机构专用,398376213.11,0.019968466277,530092519.59,-131716306.48,日涨幅偏离值达到7%的前5只证券
20260604,000725,京东方A,国泰海通证券股份有限公司湛江万豪世家证券营业部,352561570.0,0.017672023553,2230598.0,350330972.0,日涨幅偏离值达到7%的前5只证券
20260604,000725,京东方A,国泰海通证券股份有限公司武汉紫阳东路证券营业部,317159812.0,0.015897522999,1870943.0,315288869.0,日涨幅偏离值达到7%的前5只证券
20260604,000733,振华科技,深股通专用,235144768.21,0.053643754911,140662351.47,94482416.74,日涨幅偏离值达到7%的前5只证券
20260604,000733,振华科技,国泰海通证券股份有限公司北京知春路证券营业部,102853963.0,0.023464152848,3915004.0,98938959.0,日涨幅偏离值达到7%的前5只证券
20260604,000733,振华科技,广发证券股份有限公司郑州农业路证券营业部,92287383.0,0.021053590912,444621.0,91842762.0,日涨幅偏离值达到7%的前5只证券
20260604,000733,振华科技,机构专用,91535788.0,0.020882128973,37931360.28,53604427.72,日涨幅偏离值达到7%的前5只证券
20260604,000733,振华科技,广发证券股份有限公司珠海柠溪路证券营业部,88617876.39,0.020216463577,637514.0,87980362.39,日涨幅偏离值达到7%的前5只证券
20260604,000759,中百集团,深股通专用,16712677.0,0.039601645949,28502779.28,-11790102.28,日跌幅偏离值达到7%的前5只证券
20260604,000759,中百集团,国信证券股份有限公司深圳互联网分公司,8541413.0,0.020239367609,7114837.0,1426576.0,日跌幅偏离值达到7%的前5只证券
20260604,000759,中百集团,东方财富证券股份有限公司拉萨金融城南环路证券营业部,7030558.0,0.0166593101,4723713.0,2306845.0,日跌幅偏离值达到7%的前5只证券
20260604,000759,中百集团,机构专用,6452616.0,0.015289843409,4578346.0,1874270.0,日跌幅偏离值达到7%的前5只证券
20260604,000802,北京文化,机构专用,27496885.0,0.044918004011,23537498.0,3959387.0,日振幅值达到15%的前5只证券
20260604,001278,一彬科技,机构专用,3896792.0,0.024125943379,4410378.58,-513586.58,日跌幅偏离值达到7%的前5只证券
20260604,001278,一彬科技,民生证券股份有限公司浙江分公司,3264781.0,0.020213016643,0.0,3264781.0,日跌幅偏离值达到7%的前5只证券
20260604,001278,一彬科技,国投证券股份有限公司北京北苑路证券营业部,2815054.0,0.017428652443,0.0,2815054.0,日跌幅偏离值达到7%的前5只证券
20260604,001309,德明利,深股通专用,1064631606.67,0.083901774121,505100679.77,559530926.9,日涨幅偏离值达到7%的前5只证券
20260604,001309,德明利,机构专用,259752405.43,0.020470637459,283175729.82,-23423324.39,日涨幅偏离值达到7%的前5只证券
20260604,001309,德明利,国泰海通证券股份有限公司北京知春路证券营业部,255020641.8,0.020097735358,9563286.0,245457355.8,日涨幅偏离值达到7%的前5只证券
20260604,001309,德明利,中信建投证券股份有限公司安徽分公司,184387257.0,0.014531240563,1011005.0,183376252.0,日涨幅偏离值达到7%的前5只证券
20260604,001896,豫能控股,深股通专用,177527833.68,0.039535568132,178211294.46,-683460.78,日涨幅偏离值达到7%的前5只证券
20260604,001896,豫能控股,开源证券股份有限公司西安太华路证券营业部,105125716.0,0.023411567759,17969746.0,87155970.0,日涨幅偏离值达到7%的前5只证券
20260604,001896,豫能控股,国金证券股份有限公司深圳分公司,85116190.03,0.018955432849,13780665.22,71335524.81,日涨幅偏离值达到7%的前5只证券
20260604,001896,豫能控股,国泰海通证券股份有限公司深圳海岸城海德三道证券营业部,83515111.0,0.01859887147,212299.0,83302812.0,日涨幅偏离值达到7%的前5只证券
20260604,001896,豫能控股,机构专用,64136260.47,0.014283188405,50720452.0,13415808.47,日涨幅偏离值达到7%的前5只证券
20260604,002055,ST得润,东方财富证券股份有限公司拉萨东环路第二证券营业部,19071699.34,0.018890213278,14102341.0,4969358.34,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260604,002055,ST得润,华泰证券股份有限公司上海武定路证券营业部,11701422.0,0.011590071409,1178552.0,10522870.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260604,002055,ST得润,东方财富证券股份有限公司拉萨团结路第一证券营业部,11496202.0,0.01138680428,11024803.0,471399.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260604,002055,ST得润,机构专用,10652564.0,0.010551194329,7381195.0,3271369.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260604,002055,ST得润,东方财富证券股份有限公司拉萨金融城南环路证券营业部,10646506.0,0.010545193977,7865933.66,2780572.34,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260604,002056,横店东磁,深股通专用,646097994.37,0.072887789719,750346414.92,-104248420.55,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,002056,横店东磁,机构专用,207409464.07,0.023398335136,200160348.0,7249116.07,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260604,002082,ST万邦,招商证券股份有限公司深圳深南大道车公庙证券营业部,7555256.0,0.015910837634,358664.0,7196592.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260604,002082,ST万邦,东方财富证券股份有限公司山南香曲东路证券营业部,7421491.0,0.015629137954,5834919.0,1586572.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260604,002082,ST万邦,机构专用,7010990.0,0.014764651727,3553897.0,3457093.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260604,002082,ST万邦,长城证券股份有限公司四川分公司,6980000.0,0.014699388967,0.0,6980000.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
