日,代码,名称,席位,买入金额,买占比,卖出金额,净额,类型
20260424,000062,深圳华强,开源证券股份有限公司西安太华路证券营业部,105832446.0,0.028362074652,120110.0,105712336.0,日涨幅偏离值达到7%的前5只证券
20260424,000062,深圳华强,深股通专用,76577913.42,0.020522142115,126451009.73,-49873096.31,日涨幅偏离值达到7%的前5只证券
20260424,000062,深圳华强,国泰海通证券股份有限公司上海自贸试验区第二分公司,67931388.0,0.018204956708,0.0,67931388.0,日涨幅偏离值达到7%的前5只证券
20260424,000062,深圳华强,上海证券有限责任公司上海分公司,60340478.88,0.016170666287,487787.0,59852691.88,日涨幅偏离值达到7%的前5只证券
20260424,000062,深圳华强,机构专用,56252595.02,0.015075152844,19370396.0,36882199.02,日涨幅偏离值达到7%的前5只证券
20260424,000711,ST京蓝,东方财富证券股份有限公司拉萨团结路第一证券营业部,26237008.0,0.015626378594,25356132.5,880875.5,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260424,000711,ST京蓝,东方财富证券股份有限公司拉萨东环路第二证券营业部,22413210.0,0.013348980378,21391087.0,1022123.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260424,000711,ST京蓝,东方财富证券股份有限公司昌都两江大道证券营业部,20075086.0,0.011956427888,20446923.0,-371837.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260424,000711,ST京蓝,东方财富证券股份有限公司拉萨东环路第一证券营业部,19740144.0,0.011756941327,19526515.0,213629.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260424,000711,ST京蓝,东方财富证券股份有限公司拉萨金融城南环路证券营业部,19658474.0,0.011708299868,19336388.21,322085.79,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260424,000909,*ST数源,华龙证券股份有限公司杭州玉古路证券营业部,3298954.0,0.072178002582,6461853.0,-3162899.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260424,000909,*ST数源,机构专用,2978303.0,0.065162461078,715204.0,2263099.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260424,000909,*ST数源,国海证券股份有限公司钦州扬帆北大道证券营业部,1471445.0,0.032193829016,0.0,1471445.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260424,000909,*ST数源,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,1393215.0,0.030482230388,1219395.0,173820.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券
20260424,000925,众合科技,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,65143916.0,0.054595485366,1602905.65,63541010.35,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260424,000925,众合科技,国新证券股份有限公司北京分公司,52846536.0,0.044289359007,453320.0,52393216.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260424,000925,众合科技,开源证券股份有限公司西安太华路证券营业部,41473960.0,0.034758287731,0.0,41473960.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260424,000925,众合科技,国泰海通证券股份有限公司南京太平南路证券营业部,33085849.0,0.027728421867,90203.0,32995646.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260424,000925,众合科技,东亚前海证券有限责任公司浙江分公司,32107348.19,0.026908364831,0.0,32107348.19,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260424,002025,航天电器,深股通专用,120080670.2,0.0292328991,154237204.2,-34156534.0,日振幅值达到15%的前5只证券
20260424,002025,航天电器,机构专用,117904762.86,0.028703187868,97061829.08,20842933.78,日振幅值达到15%的前5只证券
20260424,002081,金螳螂,国泰海通证券股份有限公司上海分公司,61571946.0,0.02531224092,0.0,61571946.0,日跌幅偏离值达到7%的前5只证券
20260424,002081,金螳螂,国投证券股份有限公司西安曲江池南路证券营业部,28937769.0,0.011896323378,0.0,28937769.0,日跌幅偏离值达到7%的前5只证券
20260424,002081,金螳螂,东亚前海证券有限责任公司浙江分公司,26634852.0,0.010949593678,4513250.5,22121601.5,日跌幅偏离值达到7%的前5只证券
20260424,002081,金螳螂,东方财富证券股份有限公司拉萨金融城南环路证券营业部,25377917.0,0.010432867416,13049515.7,12328401.3,日跌幅偏离值达到7%的前5只证券
20260424,002081,金螳螂,东方财富证券股份有限公司山南香曲东路证券营业部,23770230.5,0.009771947132,13472115.5,10298115.0,日跌幅偏离值达到7%的前5只证券
20260424,002149,西部材料,深股通专用,289779978.51,0.049015013066,349787015.6,-60007037.09,日跌幅偏离值达到7%的前5只证券
20260424,002149,西部材料,国信证券股份有限公司浙江互联网分公司,65834950.46,0.011135693272,37427447.84,28407502.62,日跌幅偏离值达到7%的前5只证券
20260424,002149,西部材料,国泰海通证券股份有限公司宁波广福街证券营业部,62889426.97,0.010637470886,2131752.12,60757674.85,日跌幅偏离值达到7%的前5只证券
20260424,002149,西部材料,机构专用,61423833.96,0.010389572253,45379812.18,16044021.78,日跌幅偏离值达到7%的前5只证券
20260424,002149,西部材料,东方财富证券股份有限公司拉萨团结路第一证券营业部,53712798.67,0.009085284436,42305018.19,11407780.48,日跌幅偏离值达到7%的前5只证券
20260424,002192,融捷股份,深股通专用,269728868.6,0.108886072671,149591728.87,120137139.73,日涨幅偏离值达到7%的前5只证券
20260424,002192,融捷股份,国泰海通证券股份有限公司武汉紫阳东路证券营业部,158418834.0,0.063951644334,242772.0,158176062.0,日涨幅偏离值达到7%的前5只证券
20260424,002192,融捷股份,机构专用,53500315.0,0.021597388582,38224206.0,15276109.0,日涨幅偏离值达到7%的前5只证券
20260424,002229,鸿博股份,深股通专用,41056759.0,0.04301811209,11773951.18,29282807.82,日跌幅偏离值达到7%的前5只证券
20260424,002229,鸿博股份,东兴证券股份有限公司上海分公司,20004522.0,0.020960172957,0.0,20004522.0,日跌幅偏离值达到7%的前5只证券
20260424,002229,鸿博股份,中信建投证券股份有限公司北京朝外大街证券营业部,17001536.0,0.017813729071,10140.0,16991396.0,日跌幅偏离值达到7%的前5只证券
20260424,002229,鸿博股份,东方财富证券股份有限公司拉萨团结路第一证券营业部,9297179.0,0.00974132148,4576494.0,4720685.0,日跌幅偏离值达到7%的前5只证券
20260424,002229,鸿博股份,东方财富证券股份有限公司拉萨金融城南环路证券营业部,9070940.0,0.009504274648,6535935.0,2535005.0,日跌幅偏离值达到7%的前5只证券
20260424,002240,盛新锂能,深股通专用,353358304.97,0.111294967474,225537145.01,127821159.96,日涨幅偏离值达到7%的前5只证券
20260424,002240,盛新锂能,机构专用,68631183.82,0.021616317668,0.0,68631183.82,日涨幅偏离值达到7%的前5只证券
20260424,002240,盛新锂能,开源证券股份有限公司西安太华路证券营业部,48006627.41,0.015120335255,134264.0,47872363.41,日涨幅偏离值达到7%的前5只证券
20260424,002297,博云新材,机构专用,80695158.79,0.022640436723,4033767.0,76661391.79,日换手率达到20%的前5只证券
