日,代码,名称,席位,买入金额,买占比,卖出金额,净额,类型
20260811,000779,甘咨询,平安证券股份有限公司深圳香蜜湖证券营业部,12642384.5,0.008654062002,1815789.0,10826595.5,日振幅值达到15%的前5只证券
20260811,000779,甘咨询,中国银河证券股份有限公司北京中关村大街证券营业部,15975294.0,0.010935530775,266368.0,15708926.0,日振幅值达到15%的前5只证券
20260811,000779,甘咨询,机构专用,21701989.0,0.014855611959,66140157.91,-44438168.91,日振幅值达到15%的前5只证券
20260811,000779,甘咨询,东方财富证券股份有限公司拉萨金融城南环路证券营业部,13009701.56,0.008905500693,1412329.0,11597372.56,日振幅值达到15%的前5只证券
20260811,000779,甘咨询,国信证券股份有限公司浙江互联网分公司,25485814.76,0.017445745389,5165982.0,20319832.76,日振幅值达到15%的前5只证券
20260811,000779,甘咨询,中国银河证券股份有限公司北京中关村大街证券营业部,15975294.0,0.010935530775,266368.0,15708926.0,日涨幅偏离值达到7%的前5只证券
20260811,000779,甘咨询,东方财富证券股份有限公司拉萨金融城南环路证券营业部,13009701.56,0.008905500693,1412329.0,11597372.56,日涨幅偏离值达到7%的前5只证券
20260811,000779,甘咨询,机构专用,21701989.0,0.014855611959,66140157.91,-44438168.91,日涨幅偏离值达到7%的前5只证券
20260811,000779,甘咨询,平安证券股份有限公司深圳香蜜湖证券营业部,12642384.5,0.008654062002,1815789.0,10826595.5,日涨幅偏离值达到7%的前5只证券
20260811,000779,甘咨询,国信证券股份有限公司浙江互联网分公司,25485814.76,0.017445745389,5165982.0,20319832.76,日涨幅偏离值达到7%的前5只证券
20260811,000802,北京文化,国泰海通证券股份有限公司上海松江区中山东路证券营业部,31384062.0,0.042754884041,0.0,31384062.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260811,000802,北京文化,华鑫证券有限责任公司上海茅台路证券营业部,25912134.0,0.035300410903,0.0,25912134.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260811,000802,北京文化,国泰海通证券股份有限公司南京太平南路证券营业部,15945784.0,0.021723132775,44838.0,15900946.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260811,000802,北京文化,国泰海通证券股份有限公司深圳海岸城海德三道证券营业部,59576965.0,0.081162413905,0.0,59576965.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260811,000802,北京文化,国泰海通证券股份有限公司深圳人民南路证券营业部,23646640.0,0.032214101258,40796.0,23605844.0,连续三个交易日内，涨幅偏离值累计达到20%的证券
20260811,000820,神雾节能,机构专用,7743768.0,0.022017636815,2301009.0,5442759.0,日换手率达到20%的前5只证券
20260811,000820,神雾节能,国信证券股份有限公司浙江互联网分公司,5974869.0,0.016988176254,3723570.0,2251299.0,日换手率达到20%的前5只证券
20260811,000820,神雾节能,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,4159810.0,0.01182747027,345105.0,3814705.0,日换手率达到20%的前5只证券
20260811,000859,国风新材,东莞证券股份有限公司苏州聚茂街证券营业部,23912827.17,0.018677574455,21342.0,23891485.17,日涨幅偏离值达到7%的前5只证券
20260811,000859,国风新材,东方证券股份有限公司厦门仙岳路证券营业部,28083102.0,0.021934847971,700064.0,27383038.0,日涨幅偏离值达到7%的前5只证券
