序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
19,002329,皇氏集团,2026-07-07,3家机构买入，成功率30.94%,3.47,6.1162,17723057.23,115477289.36,97754232.13,213231521.49,708471765,2.501589774717,30.097391600356,22.099,2261027446.28,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
20,002354,天娱数科,2026-07-07,3家机构买入，成功率17.95%,8.71,3.3215,-94968666.54,412351738.35,507320404.89,919672143.24,3850158179,-2.466617269337,23.886606744008,27.0564,14159792815.09,日换手率达到20%的前5只证券,,,,
21,002457,青龙管业,2026-07-07,1家机构买入，成功率13.81%,14.99,6.5387,-9392429.81,194693949.09,204086378.9,398780327.99,2105119266,-0.446170911154,18.94336033263,27.7369,4995722531.51,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
22,002457,青龙管业,2026-07-07,普通席位买入，成功率40.70%,14.99,6.5387,-85888952.05,89063284.59,174952236.64,264015521.23,1383427146,-6.208418874701,19.084165146923,27.7369,4995722531.51,日换手率达到20%的前5只证券,,,,
23,002585,双星新材,2026-07-07,1家机构买入，成功率47.43%,11.37,9.9613,198715860.35,236793963.54,38078103.19,274872066.73,481444990,41.2748838346,57.09314094846,4.9197,10082424065.58,日涨幅偏离值达到7%的前5只证券,,,,
24,002607,中公教育,2026-07-07,1家机构买入，成功率20.33%,2.26,8.134,27981948.49,181646604.33,153664655.84,335311260.17,1917428022,1.459348052127,17.487553969314,14.4213,12528174879.12,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
25,002747,埃斯顿,2026-07-07,2家机构买入，成功率18.25%,49.0,6.4523,-303980460.12,2573285187.23,2877265647.35,5450550834.58,22860974026,-1.329691638573,23.842163629516,22.495,38337826772.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
26,002767,先锋电子,2026-07-07,5家机构卖出，成功率23.33%,18.5,-6.754,-36264370.23,39235424.68,75499794.91,114735219.59,331115445,-10.952183227213,34.651122840253,12.7245,2408965863.5,日振幅值达到15%的前5只证券,,,,
27,002774,快意电梯,2026-07-07,4家机构卖出，成功率8.26%,14.25,-9.981,-31503765.0,39431727.0,70935492.0,110367219.0,295335723,-10.667102739888,37.370087803432,6.8619,4015196636.25,日振幅值达到15%的前5只证券,,,,
28,002808,恒久退,2026-07-07,主力做T，成功率47.92%,0.22,-8.3333,69015.2000000001,1082494.28,1013479.08,2095973.36,1944373,3.549483561025,107.796876422374,4.6724,41109432.32,退市整理期,,,,
29,002841,视源股份,2026-07-07,1家机构买入，成功率29.30%,43.08,10.0102,85980317.24,319608720.48,233628403.24,553237123.72,1266125229,6.790822524555,43.695292617852,1.0601,22459561813.68,连续三个交易日内，涨幅偏离值累计达到20%的证券,,,,
30,002842,翔鹭钨业,2026-07-07,3家机构卖出，成功率39.54%,37.69,-7.2589,-38289577.0,869338736.44,907628313.44,1776967049.88,6455768467,-0.593106416312,27.52525991233,13.9896,10118346310.71,连续三个交易日内，跌幅偏离值累计达到20%的证券,,,,
31,002856,*ST美芝,2026-07-07,西藏自治区资金卖出，成功率16.91%,16.39,-9.9945,-25932882.6,96759652.6,122692535.2,219452187.8,454451364,-5.706415395422,48.289477199149,5.8784,2030793820.77,连续三个交易日内，跌幅偏离值累计达到20%的证券,,,,
32,002898,赛隆退,2026-07-07,卖一主卖，成功率32.31%,0.33,-5.7143,-306273.07,696036.0,1002309.07,1698345.07,1798700,-17.027468171457,94.420696614221,5.3969,33416608.83,退市整理期,,,,
33,002931,锋龙股份,2026-07-07,2家机构卖出，成功率33.55%,71.64,-10.0,20962038.0,222518895.0,201556857.0,424075752.0,1303242529,1.608452573757,32.540048576024,8.7907,14417802745.92,日跌幅偏离值达到7%的前5只证券,,,,
34,002989,中天精装,2026-07-07,3家机构卖出，成功率25.60%,30.17,-9.994,-7334501.4,54192692.0,61527193.4,115719885.4,332222082,-2.207710383321,34.832087230132,5.4347,5968648370.79,日跌幅偏离值达到7%的前5只证券,,,,
35,003009,中天火箭,2026-07-07,2家机构卖出，成功率48.55%,57.93,-10.0047,42561691.21,74648618.27,32086927.06,106735545.33,532874045,7.987195399994,20.030164038108,5.5163,9540335462.79,日跌幅偏离值达到7%的前5只证券,,,,
36,113703,翔26转债,2026-07-07,,144.634,44.634,-4836510.0,45348690.0,50185200.0,95533890.0,231374660,-2.090336945282,41.289694385721,,,向不特定对象发行的可转债上市首日交易公开信息,,,,
37,113704,春风转债,2026-07-07,,157.3,57.3,56634190.0,121729750.0,65095560.0,186825310.0,169465990,33.419207004308,110.243542081807,,,向不特定对象发行的可转债上市首日交易公开信息,,,,
38,123273,三江转债,2026-07-07,,226.512,20.0,17790063.71,20889578.42,3099514.71,23989093.13,20889578,85.162389158843,114.837614862301,,,连续三个交易日内，涨幅偏离值累计达到30%的可转债,,,,
39,123273,三江转债,2026-07-07,,226.512,20.0,9951804.71,13041881.42,3090076.71,16131958.13,13041881,76.306513684644,123.693492756145,,,日涨幅达到15%的前5只可转债,,,,
40,300029,天龙退,2026-07-07,主力做T，成功率33.26%,0.13,-7.1429,-297212.1,514578.9,811791.0,1326369.9,1915109,-15.519330753498,69.258193658951,7.2595,26046832.5,退市整理期,,,,
41,300716,*ST泉为,2026-07-07,上海资金卖出，成功率6.67%,23.27,-20.0069,-33936016.05,42295892.0,76231908.05,118527800.05,370763983,-9.152996948466,31.968531325763,9.4208,3723665400.0,日跌幅达到15%的前5只证券,,,,
42,300745,欣锐科技,2026-07-07,4家机构买入，成功率14.96%,56.01,12.7189,-129881768.41,555882157.83,685763926.24,1241646084.07,3166987368,-4.101114192066,39.205905796022,14.4928,7970868851.31,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
43,301067,显盈科技,2026-07-07,4家机构卖出，成功率15.30%,29.66,-19.7294,13448484.87,89049530.67,75601045.8,164650576.47,407261163,3.302177102018,40.428744851863,20.1311,1893165174.0,日跌幅达到15%的前5只证券,,,,
44,301139,*ST元道,2026-07-07,1家机构卖出，成功率24.81%,3.38,-16.3366,-9450806.6,5540692.4,14991499.0,20532191.4,67351456,-14.03207467408,30.485148531904,25.5086,257444960.24,日跌幅达到15%的前5只证券,,,,
45,301251,威尔高,2026-07-07,普通席位买入，成功率43.90%,50.77,19.9953,104804511.0,142110307.0,37305796.0,179416103.0,214899764,48.769020984127,83.488273630677,5.5997,3837690490.56,日涨幅达到15%的前5只证券,,,,
46,301516,中远通,2026-07-07,2家机构买入，成功率31.12%,18.72,20.0,6456459.42999999,77820677.85,71364218.42,149184896.27,417897946,1.544984724572,35.698882394124,33.3238,1313684218.08,日换手率达到30%的前5只证券,,,,
47,301516,中远通,2026-07-07,4家机构买入，成功率29.92%,18.72,20.0,4460166.41999999,113214080.85,108753914.43,221967995.28,614969195,0.725266640388,36.094164892276,33.3238,1313684218.08,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
48,301516,中远通,2026-07-07,2家机构买入，成功率31.12%,18.72,20.0,6456459.42999999,77820677.85,71364218.42,149184896.27,417897946,1.544984724572,35.698882394124,33.3238,1313684218.08,日涨幅达到15%的前5只证券,,,,
49,301520,万邦医药,2026-07-07,2家机构卖出，成功率17.92%,37.74,-0.7626,-3631486.23,43929277.09,47560763.32,91490040.41,499302058,-0.727312489868,18.323585682076,40.0732,1234039238.82,日换手率达到30%的前5只证券,,,,
50,600094,大名城,2026-07-07,上海资金买入，成功率45.40%,3.84,10.0287,16695685.4,39694088.6,22998403.2,62692491.8,122700371,13.606874424202,51.093970856861,1.5689,8207845268.615,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
51,600172,黄河旋风,2026-07-07,普通席位卖出，成功率47.68%,18.36,-1.0243,-368632512.71,535181491.17,903814003.88,1438995495.05,6860525095,-5.37324049698,20.975005194555,28.2876,23432055570.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
52,600187,*ST国中,2026-07-07,西藏自治区资金卖出，成功率31.19%,1.4,-10.2564,-5879888.0,5550668.0,11430556.0,16981224.0,86393222,-6.805959847174,19.655736418767,3.7165,2259293544.2,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
53,600246,万通发展,2026-07-07,买一主买，成功率35.10%,18.6,9.9941,330647390.73,1023335439.2,692688048.47,1716023487.67,6727777317,4.914660149267,25.506544090481,13.3993,35161672053.6,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
54,600288,大恒科技,2026-07-07,普通席位买入，成功率59.53%,15.55,9.9717,-192538567.99,242092910.53,434631478.52,676724389.05,1869913047,-10.296658890043,36.190152806073,27.8374,6792240000.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
55,600288,大恒科技,2026-07-07,普通席位买入，成功率59.24%,15.55,9.9717,-201907165.99,271240121.53,473147287.52,744387409.05,2190321280,-9.218152963843,33.985306897534,27.8374,6792240000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
56,600376,首开股份,2026-07-07,卖一主卖，成功率41.45%,3.57,-10.0756,17112234.97,68385675.0,51273440.03,119659115.03,577534096,2.962982634016,20.718969816459,6.1084,9209047913.94,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
57,600379,宝光股份,2026-07-07,普通席位买入，成功率35.08%,16.9,1.137,2814668.44,41237808.8,38423140.36,79660949.16,683222727,0.411969381106,11.659587131972,12.6258,5580406431.6,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
58,600630,龙头股份,2026-07-07,普通席位卖出，成功率33.66%,7.79,-10.0462,-12626345.0,24763233.0,37389578.0,62152811.0,274169554,-4.605305299508,22.669479558624,8.2582,3309671840.63,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
59,600630,龙头股份,2026-07-07,普通席位卖出，成功率32.46%,7.79,-10.0462,-55365389.97,45728206.0,101093595.97,146821801.97,710109377,-7.79674114485,20.675941865502,8.2582,3309671840.63,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
60,600791,京能置业,2026-07-07,上海资金卖出，成功率46.18%,8.03,-9.9776,20538031.0,83455291.0,62917260.0,146372551.0,374923133,5.477931125685,39.040682773767,9.8441,3632078978.88,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
61,600843,上工申贝,2026-07-07,普通席位卖出，成功率47.19%,8.0,-10.0112,-12032226.9,11999009.1,24031236.0,36030245.1,205233181,-5.862710328502,17.555760196496,5.293,3830624121.25,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
62,601121,宝地矿业,2026-07-07,普通席位买入，成功率56.36%,6.47,10.034,19143436.0,33323735.0,14180299.0,47504034.0,50482822,37.920693102299,94.099402763182,0.9753,5176000000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
63,601678,滨化股份,2026-07-07,卖一主卖，成功率42.03%,5.94,-4.8077,-90717421.03,492701384.23,583418805.26,1076120189.49,6119358586,-1.482466172804,17.585506297212,10.0319,12137417479.44,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
64,603020,爱普股份,2026-07-07,普通席位卖出，成功率46.97%,13.22,-10.0068,-12570488.56,55634193.44,68204682.0,123838875.44,276914681,-4.539480721862,44.720949785974,5.4712,4965931372.28,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,,,,
65,603178,圣龙股份,2026-07-07,买一主买，成功率38.34%,16.35,10.0269,20225293.05,40449392.0,20224098.95,60673490.95,147152966,13.744400537601,41.231578675757,3.8888,3865334254.35,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
66,603211,晋拓股份,2026-07-07,普通席位卖出，成功率43.72%,37.04,-6.299,41399339.0,234363239.0,192963900.0,427327139.0,1294031584,3.199252592586,33.022929601075,12.0956,10067768320.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
67,603272,*ST联翔,2026-07-07,普通席位卖出，成功率46.84%,20.34,-10.0,9712549.17,58425830.34,48713281.17,107139111.51,331379862,2.930941280312,32.331207715332,4.5876,2107773180.0,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
68,603407,长裕集团,2026-07-07,普通席位卖出，成功率47.07%,79.32,-9.8944,175327531.05,445286505.89,269958974.84,715245480.73,1541381299,11.374702104129,46.402890783353,21.8826,2848539205.44,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
69,603407,长裕集团,2026-07-07,1家机构卖出，成功率46.98%,79.32,-9.8944,93206291.18,226502085.62,133295794.44,359797880.06,638904297,14.588458962892,56.314831775188,21.8826,2848539205.44,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
70,603458,勘设股份,2026-07-07,卖一主卖，成功率47.09%,8.96,-9.9497,20500411.76,171471972.27,150971560.51,322443532.78,973170718,2.106558631576,33.13329581501,9.2338,2742875645.44,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
71,603538,美诺华,2026-07-07,普通席位买入，成功率47.64%,43.7,5.0986,-41855065.07,303090864.86,344945929.93,648036794.79,3530538715,-1.185514972323,18.355181662128,33.2361,10516715619.6,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
72,603757,大元泵业,2026-07-07,1家机构卖出，成功率47.67%,74.18,-6.3266,-131968532.68,171825804.88,303794337.56,475620142.44,1650329558,-7.996495732642,28.819706956979,11.3182,13838075672.62,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
73,603778,国晟科技,2026-07-07,买一主买，成功率48.23%,10.95,4.6845,63870913.98,283766874.0,219895960.02,503662834.02,1499716237,4.25886660451,33.583875508844,22.2283,7039285704.9,有价格涨跌幅限制的日换手率达到20%的前五只证券,,,,
74,603823,百合花,2026-07-07,买一主买，成功率48.51%,72.45,10.0061,20058504.24,309142485.36,289083981.12,598226466.48,2118297989,0.946916078104,28.240902346436,7.2161,30165840154.8,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
75,603823,百合花,2026-07-07,普通席位买入，成功率44.73%,72.45,10.0061,14954380.12,598867666.94,583913286.82,1182780953.76,3948883092,0.378698983272,29.952290969469,7.2161,30165840154.8,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
76,603861,白云电器,2026-07-07,2家机构买入，成功率46.63%,15.2,9.9855,152915175.61,253190173.96,100274998.35,353465172.31,933915468,16.37355637095,37.847662280073,8.5103,8034514465.6,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
77,603903,中持股份,2026-07-07,普通席位买入，成功率45.36%,15.82,1.6057,63242792.48,230284660.96,167041868.48,397326529.44,1512250438,4.182031685416,26.273857785452,12.5587,4039154173.6,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
78,603937,丽岛新材,2026-07-07,普通席位买入，成功率30.34%,15.23,4.3866,-22075415.2,40316170.07,62391585.27,102707755.34,400407223,-5.513241003647,25.65082482041,12.918,3181425022.93,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,,,,
79,603978,深圳新星,2026-07-07,卖一主卖，成功率47.57%,25.8,-4.9374,-12666583.99,279327033.17,291993617.16,571320650.33,1780942176,-0.711229379634,32.079685574811,9.2842,5446232914.2,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,,,,
80,605399,晨光新材,2026-07-07,普通席位买入，成功率43.54%,14.51,10.0076,29774959.25,47897323.28,18122364.03,66019687.31,144535988,20.60037756825,45.676988979381,3.3122,4520261529.28,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,,,,
81,688121,*ST卓然,2026-07-07,卖一主卖，成功率56.67%,5.18,-20.0617,-536653.18,1503142.76,2039795.94,3542938.7,2265500,-23.688067976164,156.386612226881,0.2158,1049813335.06,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,,,,
82,688261,东微半导,2026-07-07,买一主买，成功率47.18%,99.08,16.332,144128423.63,310605972.36,166477548.73,477083521.09,1902863500,7.574291252631,25.071873052902,15.829,12097330038.12,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
83,688432,有研硅,2026-07-07,买一主买，成功率47.90%,46.14,20.0,43674570.39,465078908.98,421404338.59,886483247.57,3389040400,1.288700199325,26.157352611376,6.1238,57688927728.12,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
84,688584,上海合晶,2026-07-07,买一主买，成功率48.34%,35.71,15.3051,33358433.58,176561142.49,143202708.91,319763851.4,1139623000,2.927146396659,28.058739723575,9.7199,12259251213.3,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
85,688605,先锋精科,2026-07-07,2家机构买入，成功率40.50%,113.05,15.2161,43458391.73,259974060.04,216515668.31,476489728.35,1363704600,3.186789259932,34.940831639785,11.8569,12249163076.5,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,,,,
86,920072,科莱瑞迪,2026-07-07,主力做T，成功率44.63%,29.56,-15.3736,7946624.34,19415816.28,11469191.94,30885008.22,116614400,6.814445162862,26.484729347319,26.3043,427585400.0,当日换手率达到20%的前5只股票,,,,
87,920083,金戈新材,2026-07-07,1家机构卖出，成功率18.99%,43.3,-13.848,-24923836.95,15500116.07,40423953.02,55924069.09,233747500,-10.662718082546,23.924991321832,25.2378,869870673.6,当日换手率达到20%的前5只股票,,,,
88,920193,吉和昌,2026-07-07,主力做T，成功率40.54%,49.0,-11.8071,-13071981.34,56618968.26,69690949.6,126309917.86,612498100,-2.134207655501,20.622091376283,48.3698,1234800000.0,当日换手率达到20%的前5只股票,,,,
89,920211,新睿电子,2026-07-07,1家机构卖出，成功率34.45%,168.71,-6.5319,16936249.54,51266642.02,34330392.48,85597034.5,272613300,6.212554391147,31.398700833745,28.4171,971769600.0,当日换手率达到20%的前5只股票,,,,
90,920222,益坤电气,2026-07-07,1家机构卖出，成功率33.49%,27.57,-6.1287,6474125.54,16158761.52,9684635.98,25843397.5,75444700,8.581286081063,34.254755469901,23.1341,318780606.3,当日换手率达到20%的前5只股票,,,,
91,920527,夜光明,2026-07-07,买一主买，成功率29.98%,17.02,25.0551,-12201145.31,19655234.94,31856380.25,51511615.19,126673100,-9.631993935571,40.664999269774,16.3443,792405194.94,当日收盘价涨幅达到20%的前5只股票,,,,
