date,open,high,low,close,volume,turnover,circ_mv亿
2025-06-03,36.0,36.75,35.74,36.36,5693943.0,1.4896,138.98499284000002
2025-06-04,36.41,36.98,36.21,36.81,6902567.0,1.8058,140.70510414
2025-06-05,36.94,38.85,36.4,38.23,13402760.0,3.5063,146.1330109
2025-06-06,37.7,37.7,36.74,36.89,7998286.0,2.0924,141.0109017
2025-06-09,36.92,37.5,36.8,36.98,8028439.999999999,2.1003,141.35492396
2025-06-10,36.91,37.06,35.0,35.83,11797540.0,3.0864,136.95908398
2025-06-11,35.81,36.4,35.68,36.13,7071533.0,1.85,138.10582484
2025-06-12,35.86,36.3,35.79,35.92,5474498.0,1.4322,137.30310624
2025-06-13,35.63,35.88,34.88,34.99,6459879.0,1.69,133.74820955
2025-06-16,34.99,35.29,34.8,35.0,4781012.0,1.2508,133.78643425
2025-06-17,34.94,35.3,34.62,34.78,4926722.0,1.2889,132.94549095
2025-06-18,34.63,35.1,34.14,34.65,6463497.0,1.6909,132.44856991
2025-06-19,34.5,35.85,34.41,34.83,10574000.0,2.7663,133.13661443
2025-06-20,34.72,35.0,33.71,33.75,7857108.0,2.0555,129.00834731
2025-06-23,33.29,34.3,33.29,34.23,6939419.0,1.8154,130.8431327
2025-06-24,34.45,36.44,34.45,36.18,14378534.0,3.7616,138.29694831999998
2025-06-25,36.05,37.0,36.05,36.99,12848359.0,3.3613,141.39314865
2025-06-26,36.99,37.34,36.3,36.33,10318405.0,2.6994,138.87031875
2025-06-27,36.5,36.7,35.61,36.09,7783584.0,2.0363,137.95292605999998
2025-06-30,36.25,36.7,36.07,36.52,6526797.0,1.7075,139.59658797
2025-07-01,36.47,36.58,35.92,36.23,5502050.0,1.4394,138.4880718
2025-07-02,36.01,36.11,34.75,35.05,8133099.000000001,2.1277,133.97755773
2025-07-03,34.89,35.5,34.88,35.03,5736614.0,1.5008,133.90110833999998
2025-07-04,35.1,35.17,34.5,34.72,5486200.0,1.4353,132.71614277999998
2025-07-07,34.51,34.61,33.89,33.98,5311396.0,1.3895,129.88751531
2025-07-08,33.88,34.77,33.88,34.52,5735121.0,1.5004,131.95164887
2025-07-09,35.14,35.47,34.06,34.14,10777540.0,2.8195,130.49911044
2025-07-10,34.01,34.27,33.3,33.49,8683552.0,2.2717,128.01450523
2025-07-11,33.42,35.15,33.39,34.84,12582800.0,3.2918,133.17483912
